#taxonomy	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample10	sample11	sample12	sample13	sample14	sample15	sample16
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	1.04479561644607	1.5526815173139	1.17145516506619	1.5691107322621	3.01131824065687	2.31244225042422	2.32640545647311	2.73377994833004	2.9051608243258	2.85070987603862	2.37729424230971	2.5036229783682	3.142368264395	2.22470724627023	1.75466353388116
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	2.07026210228901	1.98049392411406	1.8846316275017	2.10199887129171	1.68146519044194	1.9455108063183	2.32640545647311	2.10581874765479	3.17042601786304	3.16916360715715	1.80931020470377	1.3722208668771	1.60240760224153	1.96927334769409	2.51364277729097
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	3.47625108573674	4.62636827016577	4.58338473099523	4.64819384505099	3.06623399825299	3.39424742077595	1.95320121058316	4.05588115181087	4.25082132320008	4.56029812547815	3.88506850096731	4.21004011759757	4.73966886324835	3.68993689523841	3.03576173138567
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	0.652890038123539	0.680596877944241	0.603131049238979	0.816540131231355	1.62502387953698	1.05967928192885	0.161441741355108	0.748234492417332	1.47694917832424	1.32390422818479	0.228859829142926	0.600085274998524	1.34038226338312	1.18205361125017	1.25462761753655
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	1.21969492963143	1.86753349511761	1.39806092410887	1.64678377058032	1.52324118522704	1.0083859875413	0.988120314539576	1.77177075464508	1.09851274260399	1.32390422818479	1.61515419026282	1.44660004998941	1.1729276179295	1.45947918353476	1.33878940985826
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	-1.16964108977127	-1.32088312226588	-1.41688707197006	-0.733474360731945	0.0155859671028828	-0.431975594848865	-1.53209230065811	-1.14261587945495	-0.616285685487933	-0.53931420502541	-1.31158521180422	-1.095119459193	-0.255926357609191	-0.589503150660369	-0.354810294897551
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	3.22673521909175	3.54356966165229	3.05869996078436	3.16148073618405	3.56816522202416	2.94674893096123	2.7588263745698	3.34038667255893	2.88358322368125	3.58580201586344	3.33600569006782	2.94452196927213	3.8463576183851	3.00176347458657	2.18352152156403
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-0.358710873554941	-0.291263705084725	-0.318274783301946	-0.162929502264332	0.0155859671028828	-0.326615079191039	-0.685856119032096	-0.131014967776474	-0.673444099327882	-0.283380830888209	-1.31158521180422	-0.581313207288872	-0.277905264327966	0.123446657195756	0.136310257789108
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	1.91284211019138	1.4794423549455	1.50710129672509	2.98150384634935	0.899086876154047	1.03436147394456	-0.175030495266105	2.23965349232168	1.88697010296826	2.65538276414563	2.29933270084	2.68873090415373	3.45232937546788	2.11854705044184	1.51886629679839
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-3.53676470390289	-3.88079154585743	-3.72269531957689	-4.12353057788285	-1.47249108832695	-2.32772804364869	-1.58669829840734	-2.52891024057484	-1.56074729432878	-2.17692299442621	-2.6648637620138	-2.46659873452775	-1.59966110431029	-2.42208461440868	-3.54471389651247
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	2.99508426921263	3.52566338329748	2.97756208270238	3.79933189350961	2.17258574312859	2.69380980695332	2.38991886219543	3.560134634872	3.17670350238218	3.5254298874204	3.17329880830937	3.26978379162532	3.34673192105762	2.67778181341552	1.88486097268593
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	1.40010443995376	0.99165230158133	0.690992405030313	1.20415987901951	0.692472626791048	0.836535730614642	1.58282742228627	1.39306309570647	0.156904202745549	-0.115499958249049	0.957098329514142	-0.158148522081307	-0.788730888093957	0.734915806741435	1.82326185022391
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-4.11802623959384	-3.95619593552736	-3.90048406533944	-4.22632196230219	-3.30436592262472	-2.22940737739421	-1.62507896668319	-3.89031376133388	-3.60961771906893	-4.53778792879704	-2.36977237806141	-5.23359565329908	-3.90265060633091	-3.73620604579322	-3.53043093397679
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-1.99631966295574	-1.83170874603187	-3.67658560437329	-1.50666424896543	-2.31978894871415	-2.33321470870413	-1.49460332549211	-2.81659231302663	-1.42721590170426	-1.68048610811232	-2.1219930625659	-2.30407980502998	-1.37651755299608	-1.86246882647326	-1.29579363936208
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	0.320450065030265	-0.205741531646563	-0.516100526631866	0.167312184606245	-0.422668963828272	0.26117158571108	-0.175030495266105	0.34747527534658	-1.10876217058573	-1.0317906901232	-0.330755958792496	-0.893092831319714	-1.44551042448303	-0.070709357245201	0.791430042759814
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	3.19861934913846	2.75495796839166	2.68766166042629	3.18008592401509	2.3957292944428	2.48278761617146	3.51883650035887	3.45879725765542	2.26478367974592	1.75350109637283	2.67120686451213	1.7640918828881	1.1465408627563	2.38193643032458	3.66179243364436
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	1.66173232736294	1.21677409290765	1.04860149196084	1.54379292427781	0.692472626791048	1.34109174136704	1.61672897396195	1.93412017825212	0.425168189340228	0.259193491192362	1.14515056101708	0.331399703237399	-0.300378120180025	0.953794959269187	2.19310932271918
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	8.11292400895038	7.71187245671663	7.56020113608208	8.03704832137965	7.29060189866869	7.73190208278396	8.11450898935804	8.36990101112346	7.11783561784037	6.61963203782609	7.61093974549717	6.68190377995914	5.90238740367911	7.65556630721994	8.56947919383926
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	1.2282541830271	0.777134804986888	0.623333756556498	1.12642291366333	0.295170829322044	1.08437189451922	0.780480949761331	1.46007380598943	-0.0409215405843711	-0.446532471574444	0.808678324395868	-0.0115450478894318	-1.3119790318585	0.745497916071972	1.85587343581267
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	2.84955329071867	2.41678649601748	2.21460769836293	2.75660231040424	2.2128105444391	2.45220419279938	3.16429148267796	3.03177139044068	1.74036662877639	1.50298778970497	2.38559304512441	1.52238531203652	1.22369994330292	2.53374244319258	3.2866195595034
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	1.05159836376882	0.77098093941251	0.805655313350453	1.22336485885556	1.09245826913459	0.897160352431077	1.10590335019596	1.37810022302976	0.0486906181053161	0.0438320803202067	0.228859829142926	0.176651473347544	0.0743153292613861	0.919008843183771	1.83425097179951
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	3.51277944735063	3.07356603240656	2.88925486517895	3.45180017280192	2.73645685663415	3.23158605128078	3.59080999998396	3.77325075485521	2.49475743457705	2.08776693354313	3.00144855138271	2.20237440801896	1.34915424945595	3.1395580930864	4.12750302971294
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	0.988640513616342	1.12146391310332	1.25460553339836	0.974764136446249	-0.0861967272070595	-1.93605299162514	-0.398174046580315	-0.779710385765586	-1.10876217058573	0.431043748119021	0.725296715456818	0.526188028796483	0.65163069429621	0.180605071035705	0.00915508230386103
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	2.75542152916468	2.95924920472666	2.70152451633468	2.74658159584253	2.35925108584039	1.7528264624888	2.62225083956405	2.70353438182248	2.2201903042031	3.07908317405011	2.64604830487598	2.13974723054935	3.54734875897297	2.185582451778	1.97898981744442
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	1.49367321748955	1.97310017508912	1.57112315549002	1.54379292427781	1.30898658133008	1.05967928192885	1.87909323842944	1.67204405670551	1.42781648974659	2.01273174760022	1.32747211781104	1.1632173783367	2.67468751656541	1.35067632368596	1.01921397363053
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	1.0914707550162	2.11310408221926	1.73519127197463	0.942903034377265	0.675943324839837	-1.24290581106519	-1.36704176244475	1.65313990206636	1.87323991015636	1.99416212607367	1.02378970401281	1.26263201510975	2.4167219164421	0.0834413225820573	-0.379502907487922
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	-1.45732316222305	-1.05851885779839	-1.14862308537538	-1.54922386338422	-2.99004042939923	-2.56635611403749	-1.9320911243072	-1.96929445263942	-1.30943286604788	-0.790628633306316	-1.02390313935244	-1.47117068209487	-0.949073538169136	-2.19894106309447	-2.68208800048197
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	3.5058128008867	3.50221704798353	3.32335178596144	3.56092882156049	2.42803753767546	1.22094742952497	2.4350392974759	3.06300914093596	3.39104749974454	3.41964539592285	2.78829953079349	2.6082073660485	3.25561908122183	2.46071730817769	1.73071029285867
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	0.959334387030843	1.23634418910174	0.727693771880741	0.932053018353199	0.388261252388056	0.415322265538338	1.15997057146624	0.838385589411629	0.364543567523793	1.59583794366843	0.957098329514142	0.656025290880864	2.27846034944218	0.936553152834681	0.641147839710476
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	6.01657418119578	5.8210743353872	5.61124616354549	5.96590755635131	5.48663605338474	4.87739160788576	5.3424224011986	5.43324417239908	5.32563841605991	5.65239481035918	4.89700481429241	4.2066992332399	6.07294166939699	5.55614064729529	4.32370101877153
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	1.71201221708501	2.57093717584474	2.53435664661137	1.83147499672959	1.27294664484688	1.59030753299102	2.02219408207011	2.28935316087395	1.87783761940499	2.18161565894046	1.22738865925405	0.716345081114386	1.84767743334973	1.30360881282797	1.0130220033826
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	4.46526011431322	5.33699954566002	5.06539660467444	4.79671756151019	4.2769018975813	4.27153049186009	4.85016495016148	5.11600910438401	4.9018363311088	4.90087640011261	4.33621462810104	3.7824676233247	4.95806377345179	3.94438583332276	3.43710991313557
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	0.874011344056981	0.374732486409269	0.192550840464044	0.352234523100257	-0.282907021453114	0.204013171871131	0.161441741355108	0.179139960527365	0.104260469260127	1.2865782705721	0.480174257423832	0.520270851768395	1.97921745458932	0.586070179143869	0.313644273072023
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-2.84361752334294	-1.48340205176366	-1.90239488775176	-2.19981142952537	-2.03210687626237	-2.54256986332887	-1.45812690228248	-1.8357630600149	-2.40804515471599	-1.38199311955632	-2.32498482855865	-2.4094403206878	-1.78198266110424	-3.28587092550983	-2.96977007293375
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	-0.372697115529681	-0.404592390391728	-0.649631919256389	-0.32800925262378	-1.11581614438822	-2.34288341637343	-1.09132122714026	-0.919472328140745	-0.616285685487933	-0.446532471574444	-1.71705031991239	-1.1409289952243	-0.650580549613139	-1.50579388253452	-1.98894081992202
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-1.10901646795483	-0.466467794109816	-0.723739891410111	-1.15835755469721	-1.33895969570243	-1.24290581106519	-1.52410417035599	-0.547908771708261	-1.0217507935961	-0.511915230837296	-1.31158521180422	-2.25528964086054	-1.37651755299608	-2.01661950630051	-2.68208800048197
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	2.67784339451931	2.88753389621607	2.58624148198038	3.14132593420559	4.40484445330326	3.14845215103757	3.19226533472037	3.34742399927951	3.16664052438356	3.39848483671772	2.86280205809141	2.75566306317331	4.10439910955059	3.68326649807656	2.77536758740437
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	-0.97181534644135	-0.0971076906437677	-0.485328867965113	-0.141423297043368	-0.282907021453114	-1.53058788351698	-1.09132122714026	-0.51400722003258	-0.462135005660675	0.118493609089226	-0.464287351417019	-0.309379491805231	0.437220822950755	-0.070709357245201	-1.12394338243542
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-3.24908263145111	-2.37070524676456	-2.5955420683117	-3.29842371819348	-0.528029479486099	-1.53058788351698	-1.47791211336292	-1.14261587945495	-2.12036308226421	-1.2896197994253	-0.0123022276739616	-1.00935263743558	-0.0955837075340114	-0.550282437507087	-1.58347571181386
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	-0.897707374287628	-0.509952906049555	-0.685999563427264	-0.557583694268281	-0.422668963828272	-0.683290023129772	-1.48950192598888	-1.3502552442332	-0.941708085922561	-0.611287704650499	-0.800759588038232	-0.735463887116131	-0.00703031019256634	-0.717336522170253	-1.29579363936208
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	4.02764664705678	4.14210086583739	3.92175986018271	4.17208527741501	4.20475183109464	3.0475536300832	3.17135864990106	3.74302292446662	3.4918521988665	3.4993414513361	2.89310740758674	3.34418995969597	4.35854823392164	3.85455887493297	2.38366659283537
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	-0.43068437318003	-0.0125503026157046	-0.0698134240034469	-0.141423297043368	-0.327358784023948	-0.231304899386714	-1.39402151953644	-0.177534983411367	-0.174452933208894	-0.373329067551149	-1.02390313935244	-0.943103251894375	0.205891687050105	0.0834413225820573	-1.4293250319866
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	0.38850352827528	0.0528324566471471	0.00714761713268155	0.345719842079063	0.165117701073847	0.143388550054696	0.161441741355108	0.562132212783471	-0.174452933208894	-0.525520882893074	-0.212972923136113	-0.617680851459747	-0.114275840546164	0.25206403501785	0.908351380818716
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	-1.05185805411489	-1.05851885779839	-1.27378622832938	-1.79434632141721	-0.240347407034318	-1.01976225975098	-1.42831549326022	-1.43029795190674	-1.10876217058573	-1.44868449405499	-1.31158521180422	-2.04171554056248	-0.949073538169136	-0.812646701974578	-1.67048708880349
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	-1.45732316222305	-1.37217641665343	-1.41688707197006	-1.59367562595506	-0.710351036280053	-2.33766854720577	-1.50367000138134	-1.3502552442332	-1.30943286604788	-1.35024442124174	-2.10647039917412	-1.68889416593974	-0.650580549613139	-1.10032877442636	-1.87115778426564
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	-0.97181534644135	-0.70569748317565	-1.20924770719181	-0.218809960658788	0.452799773525628	0.143388550054696	-1.50108621443308	-0.82416214833642	-0.798607242281888	-0.567485081992106	-0.464287351417019	-0.572424259871626	-0.558207229482124	-0.407181593866414	-0.379502907487922
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	1.46269728959524	1.31817420734938	1.75150484746615	1.23953771810116	1.41788066956921	1.34109174136704	1.10590335019596	1.46929046109435	1.19382292240832	1.44360114002346	1.46100351043556	1.74770514277333	1.2433084146913	1.41736769818463	1.85319605804196
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	0.306265430038308	-0.0825088912226149	-0.398317490975483	-0.141423297043368	-0.422668963828272	-1.53058788351698	1.21126386585379	-0.154004486001173	-0.562218464217657	-0.433953689367584	-0.0123022276739616	-0.365338145453275	-0.99352530073997	-0.224860037072459	0.556590451682413
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	-0.10277749941774	-1.67755806620462	-1.20924770719181	1.27111929015146	1.37738930821448	2.48278761617146	0.161441741355108	-0.251642955565089	-0.287781618515897	-0.0623901329351007	0.767856329875613	0.855046015432451	-0.588060192631806	0.468287143487486	-0.977339908243543
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	-0.665085079018874	-1.83170874603187	-2.19007696020354	-1.02115643318373	-1.47249108832695	0.0788500289171253	-1.45294328152825	-1.43029795190674	-1.30943286604788	-0.62632558201504	0.585534773081659	-0.590281877271633	-0.529219692608872	-2.01661950630051	-1.02385992387844
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-1.20138978808585	-3.9380046955525	-4.12420217812312	-2.11976872185184	-3.17437012907499	-2.49316783823303	-1.70375648460963	-4.38255983926612	-1.71489797415604	-4.12283314348152	-2.3294538630083	-4.60666489802402	-3.39142057353834	-3.55763526665448	-4.48978844567038
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	2.87614765581987	2.7701225386907	3.08548341922188	2.63315811931312	3.12694842295216	2.96551120741675	2.46402683434915	2.8827358112802	2.91983101407359	3.11638183029829	2.8780695302222	3.31305486290055	3.06377798980178	2.81435734842127	3.53501697813881
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	-0.764175981663105	-0.9493195658334	-1.03739745026515	-0.733474360731945	-2.31978894871415	-1.53058788351698	-0.398174046580315	-0.583000091519531	-0.734068721144316	-0.385163525198152	-0.212972923136113	-0.645851728426444	-0.683370372436131	0.142864743052858	0.301065490865163
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-2.33279189957695	-2.70717748338577	-0.846342213502443	-2.38213298631933	-1.62664176815421	-1.53058788351698	-1.09132122714026	-2.12344513246668	-2.40804515471599	-1.77145788631804	-2.1048795971986	-1.58624001187966	-2.47512984166419	-2.70976668686046	-1.87115778426564
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	0.546406557721089	-0.239077951914155	-0.723739891410111	0.235262846514753	-2.03210687626237	0.628896365836397	-0.685856119032096	-0.304286689050511	0.364543567523793	0.660483227890045	-0.330755958792496	-0.169913363660894	-0.90651392375034	0.396313643862397	0.783647902317759
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	-1.16964108977127	-1.32088312226588	-0.649631919256389	-1.54922386338422	0.885663855821906	-1.24290581106519	-0.685856119032096	-0.919472328140745	0.20691462332021	0.0668215985449055	-1.02390313935244	0.313316027804103	1.22369994330292	-1.86246882647326	-0.849506536733658
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	-0.785229390860937	-0.532425761901613	0.0786065811148264	-0.677384894080901	-1.80896332494816	-2.32786195998096	-1.09132122714026	-0.696328776826535	-0.562218464217657	0.0515541264141171	0.154751856989205	0.876055191521794	-0.473649841454061	-0.763856537805146	-0.736177851426654
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	-0.97181534644135	-1.05851885779839	-0.0698134240034469	-1.46584225444517	-1.80896332494816	-2.33377238337424	-1.49732481223898	-2.81659231302663	-1.89721953095	-0.924160025930839	-2.11874132449797	-0.756517296313963	-1.59966110431029	-2.70976668686046	-2.45894444916776
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	-2.55593545089116	-1.75166603835834	-1.49692977964359	-2.38213298631933	-2.31978894871415	-2.32559553379864	-1.4798634958182	-1.43029795190674	-1.0217507935961	-1.26063226255205	-1.31158521180422	-0.833903959929383	-1.68667248129992	-2.70976668686046	-1.76579726860781
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	-3.24908263145111	-2.93032103469998	-1.49692977964359	-2.89295861008532	-3.07578101440403	-2.38866759548518	-1.51536773813597	-2.12344513246668	-2.81351026282415	-2.04339160180168	-1.71705031991239	-0.917785443910085	-2.47512984166419	-3.11523179496862	-2.2766228923738
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	-0.19272573608068	-1.67755806620462	-1.34277909981633	-1.79434632141721	-0.473962258215823	-1.24290581106519	-1.55591732788126	-1.8357630600149	-1.56074729432878	-1.23246138558536	-1.31158521180422	-1.23936906803755	-0.39568829998435	-0.717336522170253	-0.932888145672709
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	-2.23748171977263	-2.37070524676456	-1.78461185209537	-3.99157089875343	-3.13688716231345	-2.36011200202903	-0.685856119032096	-1.8357630600149	-2.40804515471599	-1.82024805048747	-2.08850416346809	-1.74446401709455	-2.47512984166419	-2.01661950630051	-1.58347571181386
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	-0.97181534644135	-0.915418014157719	-0.110635418523702	-0.900528445395111	-0.473962258215823	-1.53058788351698	-1.51571178645785	-1.14261587945495	-0.328603613036152	-0.421531169369027	-0.330755958792496	0.032906714681402	-0.00703031019256634	-1.24342961806703	-1.17801060370569
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	2.7510938562589	1.85925187428589	1.59031760274617	2.23694010483776	-2.72525405682232	-1.93605299162514	-1.44446948164806	-0.27761844196835	-1.30943286604788	1.10022173856597	0.154751856989205	1.454792020904	-0.0955837075340114	1.36210501950958	0.858871323555346
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	-0.94649753845706	-1.42624363792371	-0.580639047769437	-1.15835755469721	-1.80896332494816	-1.53058788351698	-1.46494020952566	-1.02483284379857	-0.510925169830106	-0.864736605460038	-1.31158521180422	-0.563613630189472	-0.826471216076804	-0.0471788598350069	-0.0980904480497365
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	-1.99631966295574	-2.01403030282583	-1.09146467153543	-2.38213298631933	-2.31978894871415	-1.93605299162514	-1.47448092934294	-1.96929445263942	-0.562218464217657	-0.755537313495046	-1.31158521180422	-1.31082803201969	-1.68667248129992	-2.42208461440868	-1.98894081992202
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-2.150470342783	-2.93032103469998	-3.4451380463238	-2.89295861008532	-2.72525405682232	-2.46924506155834	-1.63583323447798	-3.22205742113479	-3.25118978911584	-2.73653878236163	-2.37669194898864	-2.99722698558992	-2.98595546543018	-2.19894106309447	-3.37523518104191
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	0.94057211057532	0.511698341482427	0.517973240898672	0.628487899728415	-2.03210687626237	-0.683290023129772	-1.09132122714026	-0.359856540205322	0.300005046386222	0.246614708985501	0.767856329875613	0.543732338447393	-0.255926357609191	1.3215197393945	2.00925988174718
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	1.01006990507224	1.04936061920198	0.681602664680474	0.667140054162694	1.16656624128831	1.34109174136704	0.0072910615278496	0.0550873118573864	0.254542672309465	0.733095760853754	0.885639365531997	1.02454688379734	0.569392596059238	1.40655678208042	1.4767950828777
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	0.0374518418909101	-0.256172385273455	-0.244166811148225	0.0426697393989684	0.912332102904068	1.66125926896331	0.0072910615278496	-0.359856540205322	-0.415614990025782	-0.421531169369027	-0.800759588038232	-0.218407713599504	0.346249044745028	0.724220517624687	1.65846538598534
