#SampleID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
MCT.f.0489	0.0467836257309941	0.00584795321637427	0.0350877192982456	0.0935672514619883	0.0409356725146199	0.00584795321637427	0.0233918128654971	0.0175438596491228	0.00584795321637427	0	0	0	0.0116959064327485	0.0175438596491228	0.0467836257309941	0.0584795321637427	0.0233918128654971	0	0.0116959064327485	0.0116959064327485	0	0.0233918128654971	0.0116959064327485	0.0116959064327485	0.00584795321637427	0.134502923976608	0.0526315789473684	0.105263157894737	0.00584795321637427	0.0467836257309941	0.0818713450292398	0.0233918128654971	0	0.0409356725146199
MCT.f.0486	0.0284090909090909	0	0.0113636363636364	0.00568181818181818	0.0795454545454545	0.0170454545454545	0	0.0227272727272727	0.0113636363636364	0.0170454545454545	0.0170454545454545	0.00568181818181818	0.0113636363636364	0.0170454545454545	0.00568181818181818	0.0113636363636364	0	0.0170454545454545	0.0113636363636364	0.00568181818181818	0	0	0.0113636363636364	0.0340909090909091	0.0170454545454545	0.0568181818181818	0.545454545454545	0	0	0.00568181818181818	0.0113636363636364	0	0.0170454545454545	0.00568181818181818
MCT.f.0482	0.0543478260869565	0.00543478260869565	0.00543478260869565	0.00543478260869565	0.0271739130434783	0.0271739130434783	0.00543478260869565	0.0108695652173913	0.0108695652173913	0.0108695652173913	0.00543478260869565	0.016304347826087	0	0.0271739130434783	0.00543478260869565	0.0108695652173913	0	0.00543478260869565	0	0.00543478260869565	0	0.00543478260869565	0.0597826086956522	0.0217391304347826	0	0.0380434782608696	0.576086956521739	0	0.0217391304347826	0	0.0217391304347826	0.00543478260869565	0.00543478260869565	0.00543478260869565
MCT.f.0481	0.0110497237569061	0.00552486187845304	0.0110497237569061	0.0220994475138122	0.0331491712707182	0.0220994475138122	0.00552486187845304	0.0220994475138122	0.0220994475138122	0.0220994475138122	0.0110497237569061	0.00552486187845304	0	0.0718232044198895	0.0110497237569061	0.00552486187845304	0.00552486187845304	0.0331491712707182	0.0165745856353591	0.0276243093922652	0	0.0110497237569061	0.0386740331491713	0.0552486187845304	0	0.0718232044198895	0.392265193370166	0	0.0110497237569061	0.00552486187845304	0.0220994475138122	0.00552486187845304	0.0165745856353591	0.00552486187845304
MCT.f.0477	0.0324324324324324	0.0378378378378378	0.00540540540540541	0.0108108108108108	0.0432432432432432	0.0216216216216216	0	0.0216216216216216	0.0108108108108108	0.0216216216216216	0	0	0	0.102702702702703	0.00540540540540541	0.00540540540540541	0.00540540540540541	0.0162162162162162	0.0162162162162162	0.00540540540540541	0	0.0108108108108108	0.0378378378378378	0.0432432432432432	0	0.0216216216216216	0.4	0.00540540540540541	0.0162162162162162	0.027027027027027	0.0432432432432432	0.00540540540540541	0.0216216216216216	0.00540540540540541
MCT.f.0476	0	0.0050761421319797	0	0	0.0050761421319797	0.0050761421319797	0	0.0050761421319797	0.0203045685279188	0.0101522842639594	0.0101522842639594	0	0.0101522842639594	0.0152284263959391	0	0	0	0.0253807106598985	0.0050761421319797	0.0050761421319797	0	0	0.0101522842639594	0.0101522842639594	0.0558375634517767	0.700507614213198	0.065989847715736	0	0.0050761421319797	0.0203045685279188	0.0050761421319797	0	0.0050761421319797	0
MCT.f.0475	0.00526315789473684	0	0.00526315789473684	0	0	0.0105263157894737	0.00526315789473684	0	0.00526315789473684	0.0210526315789474	0.0157894736842105	0.0105263157894737	0	0.00526315789473684	0.00526315789473684	0	0.00526315789473684	0.0210526315789474	0	0.0105263157894737	0.00526315789473684	0	0.0157894736842105	0	0.0736842105263158	0.710526315789474	0.0105263157894737	0	0	0.0157894736842105	0.0315789473684211	0	0.00526315789473684	0.00526315789473684
MCT.f.0473	0.00518134715025907	0.0103626943005181	0	0.00518134715025907	0.0155440414507772	0.0103626943005181	0.00518134715025907	0.0310880829015544	0.00518134715025907	0.0673575129533679	0.0155440414507772	0.0103626943005181	0.0103626943005181	0.0259067357512953	0.00518134715025907	0.0103626943005181	0	0.0310880829015544	0.0103626943005181	0.0155440414507772	0	0	0.0207253886010363	0.0103626943005181	0.0518134715025907	0.518134715025907	0.00518134715025907	0	0	0.0880829015544041	0.00518134715025907	0	0	0.0103626943005181
MCT.f.0472	0.00531914893617021	0.00531914893617021	0	0	0.0106382978723404	0	0.00531914893617021	0.00531914893617021	0	0.00531914893617021	0	0	0	0.0265957446808511	0.0106382978723404	0	0	0	0	0	0.00531914893617021	0	0	0	0	0.909574468085106	0	0.00531914893617021	0	0	0	0	0.00531914893617021	0
MCT.f.0470	0	0.0161290322580645	0.00537634408602151	0.00537634408602151	0.0161290322580645	0.00537634408602151	0.00537634408602151	0	0.0161290322580645	0.010752688172043	0.010752688172043	0	0	0.010752688172043	0.010752688172043	0.010752688172043	0.00537634408602151	0.0913978494623656	0.00537634408602151	0	0	0.00537634408602151	0.00537634408602151	0.010752688172043	0.010752688172043	0.688172043010753	0.00537634408602151	0	0.00537634408602151	0.0161290322580645	0.010752688172043	0	0.0161290322580645	0
MCT.f.0468	0	0.00540540540540541	0.0108108108108108	0.00540540540540541	0.0108108108108108	0	0	0.00540540540540541	0.0162162162162162	0	0	0.00540540540540541	0.00540540540540541	0.00540540540540541	0	0	0	0.0378378378378378	0	0	0	0.00540540540540541	0	0.0108108108108108	0	0.810810810810811	0.0216216216216216	0	0	0.0324324324324324	0	0	0.0108108108108108	0
MCT.f.0467	0.00543478260869565	0.00543478260869565	0.00543478260869565	0.00543478260869565	0.00543478260869565	0	0	0.00543478260869565	0	0	0	0.00543478260869565	0	0.0108695652173913	0	0	0	0.00543478260869565	0.00543478260869565	0	0	0.00543478260869565	0.00543478260869565	0.00543478260869565	0.016304347826087	0.864130434782609	0.0271739130434783	0	0.016304347826087	0	0	0	0	0
MCT.f.0464	0	0.0115606936416185	0.00578034682080925	0	0.0115606936416185	0.00578034682080925	0.00578034682080925	0	0.00578034682080925	0.023121387283237	0	0	0	0.0173410404624277	0	0	0	0.00578034682080925	0	0.00578034682080925	0.00578034682080925	0	0	0	0.023121387283237	0.832369942196532	0.0115606936416185	0	0	0.0115606936416185	0.0115606936416185	0	0.00578034682080925	0
