#taxonomy	sample2	sample3	sample4	sample5	sample6
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	-0.0675460838630405	-1.14639357130248	-0.588009185555829	0.200668710589331	-1.17853755527399
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-1.27151888818898	-1.55185867941065	-1.32994653028521	-0.977986285752315	-2.43130052376935
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	-1.96466606874892	-2.02186230865638	-2.24623726215936	-1.95881553876404	-1.33268823510125
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	4.35550252533376	3.41882229917857	5.25069260699974	4.37830513413354	2.8892674517135
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	0.574307802309354	-0.74092846319432	1.28744930254887	0.656144239272156	-1.5150097918952
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	-1.27151888818898	-3.35824107566941	-0.993474293663994	-1.67113346631226	-2.43130052376935
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	0.0722158585121183	-0.453246390742539	0.461812938942848	0.512104869049219	-1.04500616264946
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	-1.27151888818898	-1.68539007203517	-0.198544418794106	-1.44798991499805	-2.43130052376935
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	-0.498328999955495	-0.858711498850704	-0.588009185555829	-0.977986285752315	-1.73815334320941
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	3.35181860175456	2.57123529609744	4.16926877862972	4.06301654496034	2.82879562995848
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	2.03047184338973	0.953667257580087	2.47226160913573	1.67437500948931	0.171389161675029
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	-1.96466606874892	-3.2463797198391	-2.53391933461114	-0.454738141987768	-2.74672448888652
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	0.625601096696905	0.338991692461637	1.23500282717633	0.994357120371153	0.430900357160113
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	-0.0675460838630405	-1.43407564375427	0.279491382148894	-0.531699183123896	-0.72655243153093
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-2.37013117685709	-2.93815304053054	-2.53391933461114	-2.65196271932399	-2.82054881776558
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	0.46308216719913	1.50449821595978	1.2801232624568	0.967923863302998	1.50052510895497
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	0.547639555227193	1.68681977275373	1.90085786544827	2.27044834135743	2.52452653383191
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	-1.27151888818898	-1.43407564375427	-1.06758226581772	-0.572521177644151	-2.43130052376935
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	-2.75491404108251	-1.55185867941065	-1.8407721540512	-2.36428064687221	-2.02583541566119
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	3.82631295093743	3.15654476121909	3.50554141076509	4.00775845949881	2.95319453901973
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	6.9062777950888	4.95653780989508	5.59947238833296	5.79079424093923	4.86341639175639
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	0.0277640959412845	-0.264004391104011	0.174130866491067	-0.383279178005623	-0.72655243153093
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	4.61689728301956	4.23924762341723	4.48597344430784	3.76803220882316	3.21591159939845
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	-0.355228156314821	-1.14639357130248	-0.859942901039471	-0.31658780350695	-0.72655243153093
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	-0.983836815737196	-0.299095710915281	-0.636799349725261	-0.383279178005623	-0.291234360273084
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	2.44205317851533	3.39778734305918	3.11388050529412	2.95138535801044	3.34169701990832
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	0.674391260866337	1.70623785861083	1.31622826709892	1.12462231520905	1.703866032973
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	0.625601096696905	1.73933780703718	1.57147506379754	1.86619608967447	2.38088383160306
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	0.370708847068115	1.33154440916942	1.02142872687827	0.668265599804501	1.40815178882396
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	-0.355228156314821	-1.14639357130248	-0.636799349725261	0.200668710589331	-0.927223126993081
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50	0.520240581039079	1.13087371370727	1.12105856782711	0.643874146680342	1.24500014813772
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	1.81952356516934	2.2575777372424	2.24800136312145	2.75071466254829	2.70449791328091
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	-2.75868548368222	-2.24500585997059	-2.53391933461114	-1.18562565053056	-2.02583541566119
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	0.944054827815439	2.08901155551693	1.91264582120031	1.34317519281467	2.20827108893607
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	-2.64882365137236	-2.24500585997059	-2.24623726215936	-2.65196271932399	-2.83328351908719
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	1.35556225037957	0.0322614250391613	0.445005820626467	0.884153980237539	0.309539500155846
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	0.114775472930914	1.65696680960405	1.75654010653725	1.17667867716511	2.30489792462514
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	-2.7768124920295	-2.53268793242238	-0.993474293663994	-3.38234653076327	-2.43130052376935
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	2.38345901424928	2.88489285495248	3.67868676114038	3.13493466204272	3.44081726570606
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA	0.46308216719913	-0.0759521596010714	0.557123118747173	0.566913105544214	-1.33268823510125
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	-0.578371707629031	-2.02186230865638	-1.06758226581772	-2.36428064687221	-2.43130052376935
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	1.06385602762806	1.10489822730401	0.94217935522413	0.0336146259261646	0.659741929588961
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	0.370708847068115	0.479573643082826	0.671533469924917	0.738061361740043	0.37205985713718
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	1.53184149271756	0.738147631376536	1.31622826709892	-0.139657095347872	-0.351858982089519
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	1.94066794852843	0.890488355958555	1.30911079933005	1.36141278036445	0.969896857892801
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA	1.95400147939789	0.602806283506774	1.25027029930712	2.4640330904301	0.826796014252127
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	5.91601229167384	4.53349458315428	5.45586707789169	6.85271254593408	4.79418094901294
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	2.31661899612343	1.62097320695614	2.38118353276355	2.58625072315434	1.8028059808279
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	2.47011113131049	2.24643556068915	2.25911258854652	2.80904022950115	2.38088383160306
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	2.81725462898367	2.39456575273483	1.5379523717589	2.46603109309277	1.87949860161616
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	-1.67698399629714	-2.53268793242238	-0.993474293663994	-0.806136028825656	-2.43130052376935
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	-0.424221027801773	-0.923250019988275	-0.300327113104048	-0.0129053897087283	-1.17853755527399
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA	4.72948336339949	3.58760948652858	5.1653190256518	4.24439451470578	2.77270616330744
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	0.765363039072064	-0.134792659624005	0.356452423285022	0.326962435913623	-0.485390374714042
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA	3.36805272451645	2.48459190439255	3.50633537666627	3.90953931118183	1.62048442403395
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2	0.600283288712615	-0.23010283942833	0.798285175564061	1.40271658650568	-0.821862611335254
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium D16	2.1889950706296	2.05567513524933	3.68468078508059	3.02136054784751	1.63772623046846
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371	-1.67698399629714	-2.24500585997059	-0.993474293663994	-1.95881553876404	-2.43130052376935
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	1.69889557738072	1.15619152169156	2.36640493866743	1.72169566567938	-0.234075946433135
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	-0.498328999955495	-0.798086877034269	0.671533469924917	0.292476259842454	-1.33268823510125
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	7.63061919329925	7.15556223255814	7.02331496944867	7.58518359190395	6.82678184419225
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	0.944054827815439	0.527582862269187	0.51060310311228	1.06160934738032	0.0944281205389006
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	-1.27151888818898	-3.35690071256139	-1.06758226581772	-1.04252480688989	-2.81781531199899
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	0.0722158585121183	-2.02186230865638	-0.636799349725261	0.0780663884969984	-2.02583541566119
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	-2.78011446055547	-2.93815304053054	-2.93938444271931	-3.05742782743215	-2.83278382460176
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense	-1.45384044498293	-2.93815304053054	-1.23463635048088	-0.418370497816893	-1.73815334320941
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	5.75786387891486	1.92165936383113	3.54677634622478	4.83465059381597	0.486470208314924
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum	-2.78556753063383	-3.36985915367148	-3.32146650432099	-3.4036140905058	-2.8032542077202
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans	0.0277640959412845	-0.798086877034269	-0.688092644112812	1.03691673478995	-1.33268823510125
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus	-0.983836815737196	-1.23340494829211	-0.799318279223036	-1.44798991499805	-1.5150097918952
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus champanellensis	-2.95429225342379	-3.48252904460986	-3.60912685073373	-3.28550639177887	-2.94569947493973
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus faecis	-0.578371707629031	-1.14639357130248	-1.23463635048088	-0.0870133618624502	-1.33268823510125
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris	-0.118839378250591	0.175362268679835	0.0563478308346839	0.483531496605163	1.10965880026796
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp. JC304	-0.983836815737196	-0.586777783367062	-0.231334241617097	0.0560874817782232	-0.351858982089519
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	1.09560472594264	0.260520077020142	1.30194230985144	1.96973676861531	-0.41639750322709
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum sp. 4_3_54A2FAA	1.19940151962428	-0.165564318290759	1.38474821353567	1.7047461073656	-0.0799252666058771
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile	-0.866053780080812	-2.24500585997059	-0.136024061812772	-0.917361663935881	-2.43130052376935
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__Erysipelotrichaceae bacterium 6_1_45	-0.172906599520867	-0.923250019988275	-0.413655798411052	-0.28483910519237	-0.18000872516286
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	-2.37013117685709	-2.24500585997059	-1.68662147422394	-1.35267973519373	-1.5150097918952
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis	-1.45384044498293	-1.83954075186243	-1.8407721540512	-1.55335043065588	-2.43130052376935
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp. Marseille-P2844	-3.00134314316952	-3.49319057948802	-3.40198317378317	-3.36856802996056	-3.01409215640999
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;NA	-2.92484766307568	-2.93815304053054	-3.35112287597963	-3.05742782743215	-2.02583541566119
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	-3.01009204835266	-3.45878319714884	-2.93938444271931	-1.95881553876404	-1.33268823510125
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister invisus	-2.83255757289228	-3.56926926229313	-3.53221783999163	-3.35999648386513	-2.67574287917661
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA;NA	-2.37013117685709	-1.68539007203517	-2.53391933461114	-2.36428064687221	-1.33268823510125
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__Burkholderiales bacterium 1_1_47	-2.82852902703097	-3.46075310476693	-3.50884930714256	-3.64843474106313	-2.76602712441392
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA;NA	-2.81765512879858	-3.38781966332161	-3.37547176784417	-3.74475120065047	-2.97698533445847
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella;s__Dakarella massiliensis	5.28573284075897	5.42786836308396	5.97153860058667	5.33465555294124	5.94605572245908
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis	-2.81079656022596	-3.28404056416354	-3.33986137186661	-3.46774368170938	-2.84404212878296
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;NA	-2.73515286600511	-3.2979981894266	-3.28493018202055	-3.41619260837943	-2.80765072536077
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella sp. KLE1602	-2.75319879825754	-3.57057265088721	-3.66912980554659	-3.43991650701835	-2.90212803549359
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis	-2.89047003546579	-2.93815304053054	-3.37598088014427	-3.42755828435874	-2.89274826491813
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;NA	2.81725462898367	2.48679697695086	3.68268676647372	3.12775146029923	2.72487707561756
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp. 4_1_30	0.625601096696905	0.280722784337661	1.65067210545874	1.26006028610416	1.25757893034458
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	3.59216199295062	3.31085648460898	4.48179308587609	3.89242862756862	3.97969638865823
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger	-0.866053780080812	-1.68539007203517	-0.231334241617097	-1.04252480688989	-0.927223126993081
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;NA	-1.67698399629714	-2.53268793242238	-1.68662147422394	-1.35267973519373	-2.96391317832914
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA;NA	1.60955047704487	-0.540257767732169	1.50913193322341	1.02854848511943	2.8892674517135
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	0.194818180604451	0.19734117539861	2.97546900201683	1.72169566567938	2.8183516707974
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;NA	-2.86249343397928	-0.686861241924045	-2.93938444271931	-1.2656683582041	-2.77918985116279
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;NA	-2.37013117685709	-3.80987285334701	-3.34791040754346	-3.60677500229101	-3.08109189288959
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	-2.72666650643495	-3.33505136846687	-3.68101959766991	-3.56906448873114	-2.80477282324842
