#taxonomy	sample2	sample5	sample7	sample9	sample10	sample11	sample12	sample14	sample15	sample16	sample17
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-1.00965462308999	-1.42807949571313	-1.11180683922012	-0.495719986200042	-1.36597975285363	-1.48547631756687	-0.399038655384559	-1.38158798066925	-1.66562834573184	-1.20554775580338	-0.289246020051648
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	-1.92594535496414	-0.799470836290754	-1.51727194732829	-0.347299981081768	-0.372727979843343	-1.01547268832113	-1.04838321328611	-0.790223494419247	-0.523530945123995	-1.20554775580338	-0.495098074255797
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	0.544975052849118	0.130065122333422	-0.824124766768343	0.310755879666907	0.138097643922648	0.0831396003469757	0.16695334969014	0.635463268411304	1.0244841546837	0.397990434503536	0.331580498928671
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	-2.61909253552409	-3.16232204584267	-2.10919475812263	-3.20686790011226	-2.56995255717956	-3.86960619293929	-3.91058409421558	-2.3306685353664	-1.37794627328006	-3.34561391929965	-2.66415177462532
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	-0.827333066296033	-2.81437385683302	-1.9229254238833	-2.61598352240013	-0.672832572293681	-3.91649059914804	-1.71335951687936	-0.704701320981085	0.589166083425854	-1.36461245043306	-2.1045359866899
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-3.49854288547859	-2.81437385683302	-1.85840414344815	-3.8124347327726	-3.2421729350549	-4.04323671306234	-4.36620869302678	-3.2061372727203	-1.73462121721879	-4.2018936101026	-2.25868666651716
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	-0.582210608263048	-1.89808312495886	-1.88975276837847	-1.76868566201293	-0.672832572293681	-1.24908753950264	-0.596398089543054	0.431448887006089	1.43746244614265	-0.573025197059865	0.513902055722626
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	-3.02455764363225	-2.81437385683302	-1.99783102268192	-3.3045194581584	-2.97541766528773	-3.89760019716947	-2.20583600197715	-1.12669573104046	-0.110998669792738	-2.33401300762117	-2.44100822331111
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	-3.02455764363225	-3.2879252173028	-1.92343390486873	-3.55308326120346	-1.72265469679236	-2.80723215754919	-1.96467394516027	-0.883749552430071	-0.384694500269779	-2.33401300762117	-1.74786104275116
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-0.827333066296033	-1.10962576459459	-0.418659658660178	-1.14964645360671	-1.10361548838614	-1.05803230273993	-0.444848191415853	-1.23205624669829	-1.2381843309049	-0.724575095187066	-1.85322155840899
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	5.01814185326538	5.06586343367302	5.59138127402074	4.63984312904657	5.31675521480144	5.72548983548468	5.34305520215575	3.73059411449836	3.40954546950198	4.27177685774724	3.56040665465004
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	4.60371676270568	4.08836888032557	4.66067216672231	3.5188596075532	3.83141169510445	3.91660028327202	3.67368072417348	2.6574939028778	3.19366712917919	3.75027930179788	3.23916438570596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	2.09642570763287	1.63997343942049	2.30044037862862	1.85755822110952	1.69272731986175	2.40361918321757	2.34899736984934	2.09218009382774	2.17597219539976	2.15666417914583	2.22807528842063
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	-3.9221689251908	-2.99467430778296	-1.96325855258825	-3.44033342319385	-3.35268972749854	-3.83649878837647	-4.1835276920759	-4.76133974079477	-3.68053136627411	-3.12247036798544	-2.9518338470771
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	5.51664500024434	4.55617159687655	4.96507058573599	4.41280875162484	4.61366521744901	5.23240898686398	5.03709196828411	4.29990490579783	4.37192430556889	4.83980597815184	5.08581703283466
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	3.86095202640257	3.90100952950166	4.45271356810257	3.86814267784617	4.14785213784413	4.65124230886062	4.1909421266079	2.61275800903641	2.17310686392647	3.10682927917974	2.73852560724696
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	5.71032424841523	5.16530744555472	5.46975651254836	5.53217291752149	5.19434344927096	5.66381237784107	6.35940248752005	5.1306844592256	5.3110309118975	5.79494755806862	5.25919643730483
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	2.78957288819281	2.49141552455372	3.26185154578324	2.31608944919302	2.42048002959917	2.6817055686075	2.33649119434411	1.43632869801149	1.80633810681852	2.6262854723135	2.38088494618827
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	5.60765922435277	4.96153177869534	5.40881428833857	4.91931318004396	5.58837281150529	5.4477517573883	5.28164322233368	4.34210253423848	4.54336401390471	4.97568603529254	4.90267670458301
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	3.97075053235775	4.07877526975976	4.61286699446745	4.00186498910811	4.36897833927102	4.80781972509731	4.39551762691059	2.6437637100659	2.1542793707885	3.19685804120716	2.8185683149205
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-1.00965462308999	-1.31029646005674	-1.78377756939621	-1.14964645360671	-1.10361548838614	-0.697018957202599	-0.819541640857264	-1.51973831915007	-1.97578327403568	-1.01833621371523	-1.65255086294684
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	1.44135047502233	1.5738833275915	2.28939054244203	1.55326234799509	1.98742696497218	2.39814721333958	1.97413008294552	0.447115003750489	0.0806687494194543	1.04264326512487	0.28028720454112
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-0.0801186644658118	0.0188394872231972	0.925075088040916	-0.579101595139093	0.0691047724356964	0.31733298784777	-0.161080018285208	-1.20465727251017	-1.00638271684758	0.013023847943713	-0.158625837634584
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	4.41117531793344	5.04330033500326	4.41231719606161	5.26456883789647	4.22014467833434	4.98367063471385	4.77415536841246	5.06918815838345	5.05892498902903	4.69820998539455	4.30915713509626
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	1.0184936242023	1.68543581349725	0.562169594351548	2.12894860596312	1.10211977861799	1.62060401315599	1.27119945607651	1.72401077046327	1.68310546639457	1.37955905908314	1.24285868897928
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0.376639738029903	0.603352826780347	0.428638201727025	0.807192765980798	0.160076550641423	0.634787218633222	0.638015740284118	0.974384985742857	1.15971094189347	1.08817464993282	0.50343075585533
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	-1.92594535496414	-1.31029646005674	-1.91835678812583	-0.623553357709927	-1.72265469679236	-0.826230688682606	-2.40650669743931	-1.63752135480645	-1.42923956766761	-1.36461245043306	-1.85322155840899
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	2.37134005125465	3.85639246401286	2.91947958703484	4.74518010947804	3.76805241938655	4.4731206259155	3.05873654042471	3.31389457962983	4.22895812639965	3.94672325687423	3.61390049635341
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	0.214120808532128	0.782938403755427	0.354530229573303	1.0728959317138	0.425779716374429	0.658503745250538	0.0967490910168914	0.48274218139364	0.643601289980871	0.438575714618615	0.694485992618039
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	0.376639738029903	0.755158839648351	-0.130977586208397	1.30928470977803	0.425779716374429	0.783207223751495	0.699573633283551	0.936997453671236	1.17928103808756	0.781520465745445	0.392205120745106
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	0.471949917834228	1.37528088519341	0.679952630007931	1.8422322506313	0.505822424047965	1.35554956622614	1.04524296338568	1.34140380043116	1.28928193330189	0.832612126903156	0.761738219627207
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	-0.421867958187868	0.0759979010631457	-0.418659658660178	0.679853343604196	0.797343272806912	0.360350372931461	-0.10392160444526	-0.0364516920428673	0.114957822898086	0.135626170036045	-0.138423130317065
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	-2.1082669117581	-1.89808312495886	-1.94842018677432	-2.10515789863414	-1.72265469679236	-2.24761636961377	-1.65929229560908	-2.51299009216035	-2.17645396949783	-1.68738584269611	-2.25868666651716
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	2.60306347005838	2.47136472750816	1.83263213994632	2.17428214726464	2.15743526153278	2.61440842503085	2.35186133362077	2.04298984963697	1.95425823689514	2.13606612855076	1.94849042620147
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	-0.221197262725717	-0.6171492794968	-1.51727194732829	-0.718863537514251	-0.624042408124249	-0.301706220558453	-0.460596548383992	-0.883749552430071	-0.939691342348907	-0.819885274991391	-0.792349597723728
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	1.0184936242023	0.48146300917131	0.734019851278207	2.45501492142321	0.926555004286918	2.02706365143066	0.785340455040976	1.75670735753961	2.03813972087584	1.93377543736287	1.71160524703497
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	-3.02455764363225	-2.40890874872485	-1.51727194732829	-3.0214486305083	-2.28227048472778	-1.89094142567503	-2.11882462498752	-2.41767991235603	-1.97578327403568	-2.09285095080428	-1.85322155840899
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-1.15275546673066	-1.89808312495886	-1.51727194732829	-3.58964413430038	-3.604485545485	-2.11408497698924	-4.27287647535556	-4.68580295299983	-3.68053136627411	-3.34561391929965	-3.35729895518527
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	4.43449319166959	4.24824613271003	3.62439160917437	3.87170049608448	5.34002647166846	4.30121654390957	4.16980810878264	3.99428762022466	4.02157297377694	4.04795682044431	3.72524961417003
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	-0.421867958187868	-0.462998599669541	-0.824124766768343	-0.495719986200042	-0.778193087951507	-0.529964872539433	-0.578379584040376	-0.610882565763431	-0.710116900704407	-0.654370836513818	-0.386884489615564
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-0.0541431780625511	0.253679078300598	0.679952630007931	-0.131076872612133	0.662168494438659	0.48860470845514	0.279070647810846	0.111678500002808	-0.636008928550685	0.272038025525922	0.0270913081605088
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	-1.2327981744042	-1.89808312495886	-1.93377522477626	-1.76868566201293	-1.72265469679236	-1.62857716120754	-2.03878191731399	-2.10752498405219	-2.42776839777874	-2.33401300762117	-2.66415177462532
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	1.51340379266239	0.874505597280917	0.354530229573303	0.602892302468068	4.15187466941451	1.01595963417234	0.96842275740224	1.62537135547852	1.93986949944304	1.28180687562326	0.91936716383079
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	1.65757358349197	1.98554040594758	0.83410330983519	1.47278999477251	2.66648940565039	1.54626639351015	1.72420550895367	2.11100184806833	2.46900473540437	1.65665312512609	1.71787486004856
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	0.45668244570344	0.83628438446072	-0.418659658660178	0.42853891532329	2.00475842132382	0.560063672437285	0.16695334969014	0.410171488558805	0.353709271878287	-0.126738094431446	-0.336874069040903
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	0.0664848097260637	-0.073533832907818	-1.87285573697404	-0.0510341649385961	0.202636165060219	0.0259811865070272	-0.313271833627134	-0.282975692001141	-0.481858248723427	-0.5575210105239	-0.792349597723728
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	-0.539650993844252	-0.073533832907818	-1.51727194732829	-0.881382467012026	-0.372727979843343	-0.223234605116958	-0.61474722821125	-0.59606747997829	-0.972481165171898	-1.17656021893012	-0.872392305397265
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	0.486987795198769	0.253679078300598	0.497631073213977	0.328455456766308	1.06763360254682	1.42324457899749	1.87324108811416	0.41553343170019	0.575081343544115	0.991676821532844	0.534521342925361
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	2.28123173775449	3.09777688355524	1.91671525715686	2.6362899056465	2.21753918560248	2.49855722383755	2.14853910136622	3.49089697494619	3.1118130611967	2.37223581256799	1.8764798902252
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	0.94573426991987	1.01426753965608	1.12178538228697	1.00390306022685	2.98429818350567	0.918461269687464	0.70453642262568	0.72175908186414	0.919626277890439	0.461048570470673	0.226219983270845
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	-1.92594535496414	-2.40890874872485	-1.7872075629851	-2.10515789863414	-2.28227048472778	-2.11408497698924	-1.89568107367331	-2.41767991235603	-3.68053136627411	-3.12247036798544	-1.97100459406537
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	0.307646866542952	0.535530230441586	0.428638201727025	0.156605199839648	0.138097643922648	0.762300538932181	0.526167440147549	0.366208365137688	0.308452680290166	0.455477525421218	-0.0614620891809361
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	-0.539650993844252	-0.462998599669541	-0.824124766768343	-0.881382467012026	-1.18365819605967	-0.343378916959021	-0.842531159081962	-0.471769763300713	-1.15480272196585	-0.5575210105239	-0.361566681631274
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-1.77179467513688	-1.10962576459459	-1.98082760273329	-1.92283634184019	-0.960514644745462	-1.30315476077292	-1.77051793071931	-1.72453273179608	-2.42776839777874	-1.95931955817976	-2.9518338470771
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	1.10257674141284	0.619613347652127	0.187476144910137	-1.51737123373202	-1.87680537661962	-0.697018957202599	-0.543288264229105	0.221377417259232	0.326801818958363	0.386085531997218	-0.0250944450100613
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	-1.15275546673066	-0.799470836290754	-1.91774634761439	-0.495719986200042	-1.72265469679236	-1.24908753950264	-0.126394460297318	0.404780639923928	-0.262804682660742	-0.0405603981903934	-0.466927197289101
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	1.45844490838163	0.181358416720972	-0.418659658660178	0.274388235496032	-0.577522392489356	-0.066392133623988	1.38272073050891	0.793896610030563	0.567963875775251	0.714829091246773	0.183660368852049
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	-1.52048024685598	-2.12122667627307	-1.93274836180067	-1.76868566201293	-2.97541766528773	-1.62857716120754	-0.753583673065466	-1.44827935516792	-1.42923956766761	-1.14838934196343	-1.41138880612995
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	3.39299129878663	2.50129214804963	2.67238279469814	2.44449957742369	2.41365406452877	2.90236670242845	3.41883767221273	2.81245594177594	2.54600530301336	3.35419425524956	2.72263423991032
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	4.09750223799689	3.04641236663285	3.94655985769732	3.1647599933922	2.50313575156324	3.08302988404963	3.56390444047084	3.20502396474257	3.08681175899128	3.67502351673916	3.80277025241086
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	-0.582210608263048	-0.6171492794968	-1.11180683922012	-0.347299981081768	-0.142204321231511	0.225314089127518	-0.819541640857264	0.320223251895865	-1.15480272196585	-0.706556589684388	-0.83157031087701
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	1.61983325550912	1.74475239065367	1.57377050603003	1.39134966283234	3.0443913548294	1.7597168156187	1.72954835336417	1.94599758364966	1.76404850725218	1.39714192964101	1.32945121779525
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	-2.61909253552409	-3.19932490230609	-1.9004969130237	-3.38710387619639	-2.97541766528773	-2.58408860623498	-2.52428973309569	-2.41767991235603	-2.98738418571416	-2.53468370308332	-1.74786104275116
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	0.425429902199335	-1.56161088833765	-1.98350184669997	-2.32830144994835	-2.97541766528773	-0.935429980647598	-2.65782112572021	-1.23205624669829	-0.502477535926163	-0.621034416246226	-0.439528223100986
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	2.35303290381029	2.101950757792	1.04767741013325	1.7147498178862	0.725884308824767	1.44482815066467	3.23776164968449	2.68771444552069	2.80943315490923	2.97064783284904	1.80462578645722
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	-0.582210608263048	-2.81437385683302	-1.51727194732829	-2.10515789863414	-1.87680537661962	-1.99630194133286	-0.560680006940975	-1.26022712366498	-1.04147403665885	-1.12099036777531	-1.48549677828367
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	1.19495006154385	0.861926815074057	0.187476144910137	1.15293863938734	-0.0850459073915619	0.719128367066973	2.24639489136998	1.65212354094996	1.74881426268033	2.01097235537237	1.03715019948717
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	-1.00965462308999	-1.31029646005674	-1.51727194732829	-2.10515789863414	-1.58912330416784	-0.826230688682606	-0.732530263867634	-1.28921466053824	-1.11558200881257	-0.637563718197437	-0.754609269740881
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	-1.77179467513688	-3.03259944859302	-1.97159169390163	-1.76868566201293	-2.97541766528773	-1.79563124587071	-0.966145115049139	-1.92520342725823	-1.73462121721879	-1.43607141441521	-1.97100459406537
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50	-1.92594535496414	-1.89808312495886	-1.93142636757168	-3.0214486305083	-2.97541766528773	-2.40176704944102	-1.34563473675404	-2.41767991235603	-2.07109345384001	-1.7874693012531	-1.85322155840899
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	2.09642570763287	1.8395864933245	1.25531677491149	1.82273845595029	0.45856953919742	1.22700848060321	2.99916918742923	2.53878714526708	2.5577932587654	2.79749817741748	1.92336347612405
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	-2.33141046307231	-2.12122667627307	-1.93893538644788	-1.92283634184019	-3.36301668526853	-1.55446918905382	-1.96467394516027	-1.63752135480645	-2.07109345384001	-1.68738584269611	-1.74786104275116
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	1.71601717936204	0.570016406512755	0.562169594351548	0.548084065973073	0.181582755862387	0.912418955231501	1.95304708138252	1.30472223379655	0.959040246431316	1.41442097724936	1.75769635423523
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	-2.33141046307231	-3.13284625637933	-2.00093321898499	-2.61598352240013	-2.28227048472778	-3.50037933810913	-1.38485544990732	-2.3306685353664	-2.29423700515422	-2.42932318742549	-2.9518338470771
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	-0.385500314016994	-0.799470836290754	-1.11180683922012	-0.718863537514251	-1.58912330416784	-0.792329137006924	-0.355236032726166	-0.864331466572969	-0.545037150344958	-0.542253538393112	-0.336874069040903
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	-0.721972550638207	-1.42807949571313	-1.92395498959713	-1.51737123373202	-2.05912693341357	-1.48547631756687	-0.753583673065466	-1.77105274743097	-1.42923956766761	-1.14838934196343	-1.00592369802179
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	-0.221197262725717	-0.249424499371482	-0.0131945505520139	-0.418758945063914	0.181582755862387	-0.0826526544957683	-0.633439361223403	-0.161614834996873	-0.877170985367573	-0.573025197059865	-0.584710232945484
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	0.289628361040273	0.462770876159157	-0.26450897883292	0.728055445422074	0.30172706770445	0.516003682643255	0.471442540458302	0.0672267374319742	-0.184023804807628	0.0802760749528804	0.183660368852049
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA	0.7011357836044	1.08759881274163	0.83410330983519	0.589469282135927	0.490318237512	0.856329488580457	0.520232704627734	0.977438423229747	-0.0561904332977431	0.877563514765423	0.154246483645755
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	0.214120808532128	0.206051029311344	-0.26450897883292	0.217229821656083	0.391878164698747	0.306283151661185	0.496135153048674	0.201704651660528	0.0207706078383853	0.0802760749528804	-0.412859976018825
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	1.81568466453532	1.61047277502379	1.55078098780533	1.59861016797354	1.44942896656908	1.41594527651588	0.949228310146093	1.63489523698978	0.713917788398331	1.65328611857819	1.18599582708474
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	0.194318181235948	0.342626564317094	1.0854177381161	-0.248859908268516	0.356786844887477	0.328262058379961	0.37300246764505	0.16803143655394	-0.125183304784695	0.33068675260743	-0.0250944450100613
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	0.289628361040273	1.1559180567191	1.12178538228697	1.19067896737019	0.906146132655711	1.20010102768328	0.406904019320731	1.06774720333388	-0.0429452065477224	0.661719265932824	0.392205120745106
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	-0.498828999323997	-0.372026821463815	-1.51727194732829	-1.00654560996603	-0.895976123607891	-0.38686402889876	-0.691708269347379	-0.92375488704377	-1.15480272196585	-0.819885274991391	-0.914951919816061
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA	0.194318181235948	-0.6171492794968	-0.600981215454133	-0.942007088828461	-1.18365819605967	-1.36031317461286	0.183760468006521	0.0207067217970812	-0.279333984611953	0.216851609958631	0.403901160508297
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	3.79872847872343	2.8451083589266	3.31900995962319	2.12021492599436	2.02852864065773	2.62211347140525	2.76586944575088	2.64491512067094	2.44851884378644	3.89018532082207	4.11149966372348
