#taxonomy	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	0.448517114604217	0.574877862444022	-0.0356060807580148	-0.279052476433994	0.441529149093514	-0.0580429312670325	0.626250795765517	0.716791415780021	0.140898090335323	0.102094026455225	0.433042214010634	0.382694846683399	0.912156600145509	0.865158636567514	0.684630217798986
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	-0.0369907011774842	-0.104785967778636	-0.408281366043188	-1.50282790805611	-0.209058417047636	-1.26201573559297	-0.11690680536909	-0.381820872888089	0.066790118181601	-0.465890011150714	-0.511419394830218	-0.108712691225491	0.107091503381578	-0.229783923211633	-0.20918765822311
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	1.43891581863209	1.68548429789795	1.31678672868619	0.876718226074065	1.61906869635129	1.64670516097139	1.77828825110721	1.44272841916296	0.834045270895268	1.88828245063382	1.18025661584085	1.67176543353852	1.58149313201174	1.26077144823267	1.14893582593008
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	5.86256412799679	6.36645572040206	6.03091440174294	5.50567727402617	6.33839099554337	6.41785192824741	6.67115496030972	6.30976646851626	6.37656852648692	6.60022556218034	6.39447701466692	6.31604723808698	6.52558521955449	6.32341347852597	6.57111296540591
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	4.47524148915134	4.71786893131484	4.50294935614809	3.60069038018686	4.71685244529466	4.53201361691101	5.13503095082719	4.87567449913969	4.68419287260533	4.46519265124359	4.4550815466328	4.95607079252293	5.42301610666236	4.4930227675512	4.82233899490452
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	0.186152850136726	1.89693531606156	2.08465745544208	0.601306246214098	1.39107710272415	1.27695813546531	2.16887116930857	1.97903312822993	2.16527985483213	2.64893163397372	1.92885510093701	2.26976449571578	2.60290338665184	2.01512549225577	2.00638605778131
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	-1.01781995418921	-1.29692431445757	-1.35736192074033	-1.72597145937032	-1.28027173152763	-0.568868555033023	-1.00787972925895	-1.29811160476224	-1.80501205871999	-0.734153997745394	-1.4765002908738	-1.42089908019166	-1.58458450728949	-1.18529536823907	-1.02011787443944
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	4.4325029358397	4.7116720531473	4.51686631622963	3.9439094636102	4.50811682731695	4.32897124491789	4.71253450111628	4.5100308852182	4.05719765253073	5.03248288842382	4.14525834830381	4.46242330829662	4.09314729016676	4.19539166683756	4.14894465625134
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-0.50699433042322	0.0365275652879415	-0.0136271740392395	-0.627359170702209	-0.0953990985751142	-0.568868555033023	-0.0427988332153679	-0.119456608420598	-0.100263966481565	0.0331011549682732	-0.188646002567167	-0.334262982570265	-0.640122898448643	-0.297992173238167	-0.155120436952834
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	-2.11643224285732	-2.74384329739389	-2.74365628186022	-2.83811757652168	-2.94527949511654	-2.06759918609402	-2.68185616283063	-2.35361333981921	-2.1673274643136	-2.60595617464699	-2.45732954388553	-2.67366204868703	-3.27322923740428	-3.35434906860859	-2.63324306621355
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	4.38860415368468	4.49105512292094	4.06132771908597	3.79548945849193	4.38821026373582	4.31519519737377	4.51682591876818	4.0736885385456	3.71444685647158	4.63002313209987	3.90512368180064	4.34171369035378	3.59559261695432	4.10872707402609	3.91165457123109
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	2.74338016150435	3.27596572272323	2.91814612055509	2.69286914842628	3.13889445009571	2.97691005544024	3.25083101357486	3.05859722192735	2.87711916840423	3.77585984275911	2.88340853854646	3.18427110579643	3.34576995554596	3.25567380206826	3.3634700408014
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-1.01781995418921	-1.08561522079036	-1.20321124091308	-2.0136535318221	-1.52389381418538	-0.974333663141188	-0.602414621150791	-1.07496805344803	-0.4187176976001	-0.90120808240856	-1.61003168349833	-1.35190620870471	-1.13259938354644	-0.869442418820592	-1.49012150368517
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-2.68109483638196	-4.38440653385789	-3.45079114986022	-2.92910673752636	-4.58064980420634	-2.25950449614628	-3.78046845149874	-2.46441371619215	-2.60979693180866	-3.01856267024254	-3.35542099084192	-4.39495801189827	-3.65365783081759	-4.15622893537472	-2.90023939167186
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-2.11643224285732	-1.29692431445757	-1.35736192074033	-1.50282790805611	-1.22762799804221	-0.751190111826978	-1.33812141612953	-1.07496805344803	-1.80501205871999	-1.10187877787071	-1.2533567395596	-1.8627318324707	-1.92105674391071	-1.244135868262	-1.30779994689122
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	-2.11643224285732	-2.33837818928573	-2.05050910130028	-2.41911863993026	-2.94527949511654	-2.07446798114079	-2.07572035926031	-1.29811160476224	-2.19473553053092	-2.9925652215498	-3.25250892054829	-2.67366204868703	-3.19781141721121	-2.34274815693011	-2.40641223555933
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	1.17940462314701	1.37722433496896	1.4560487960197	0.551295825639437	1.47011283340114	1.40057209143248	1.79926137448749	1.92076422010596	2.0661889521879	1.16680476344765	1.2643397330514	1.45950250538466	1.63429131757871	1.3347026013602	1.72875432118303
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	2.146247634184	2.3468347043759	2.28678163953221	1.57908206173893	2.40725545733629	2.32150320286314	2.77843831979413	3.11468668857839	2.71677651832905	1.91583240240205	2.21237916324013	2.5248349825788	2.92313034254788	2.24221932174046	2.53523018704997
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	-0.0369907011774842	-0.95208382816584	-2.05050910130028	-1.72597145937032	-2.18313944306965	0.472585319795138	-0.430564364224131	-0.381820872888089	-0.100263966481565	-2.20049106653882	-2.8627946519937	-1.66206113700855	-1.13259938354644	-0.663105985822764	-1.71326505499938
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-1.71096713474916	-1.18569867934734	-1.20321124091308	-1.72597145937032	-1.06254824768276	-1.90045950400667	-1.00787972925895	-1.99125878532219	-1.39954695061183	-1.68966544277283	-2.16964747143375	-1.35190620870471	-1.04558800655681	-1.52176760486028	-0.796974323125229
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	0.325914792511884	0.306613875849343	-0.315908045912173	-0.714370547691839	-0.181659442859521	-0.414717875205765	0.650348347344577	0.493647864465811	0.446279739886505	0.828031029838161	0.107619813576006	0.209741039893044	1.0128001259252	0.648428300088017	0.51135849652495
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	-2.11643224285732	-2.42538956627536	-3.38086891359944	-2.92643008212815	-3.28175173173775	-2.18387159781088	-2.07572035926031	-3.01409048005095	-2.28364630636625	-3.21761251393506	-3.57575027303061	-2.96134412113881	-1.73873518711675	-1.85027167183232	-2.40641223555933
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	-0.411684150618895	-0.19831202578946	-0.797746132804911	-1.72597145937032	-1.08452715440154	-1.66748084370113	0.453638053098523	0.0881827563576469	-0.552249090224622	-0.465890011150714	-1.2533567395596	-0.422370250080532	0.381528349083339	0.269991864367772	-0.796974323125229
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	5.09327776786332	5.56813834893414	5.34950041586241	4.73666790587386	5.52113154944947	5.98411473015647	5.8411865533745	5.56647517881852	6.01502593073876	6.23114423651577	6.0577948423616	5.27436994195026	5.28857932692302	5.6733596985137	6.22856399151329
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	5.40812898342804	5.13748056461387	5.1109835940807	5.82679062484383	5.48865630324802	5.81379312838542	5.25247820191979	4.5330374658144	5.31986869925079	4.9212997447268	5.56326960601144	4.62858164768964	4.13946733912877	5.31689479763457	5.58280917325595
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	2.35520655050625	2.20491659298427	2.15169285677823	3.07599830259238	2.66104764338895	3.09041042930462	2.69727284645382	2.47464933333239	3.00717229665243	2.95664668654644	3.31618626878535	2.40774231629744	1.87667711511531	2.99915102868022	3.02512397477493
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	3.53077988031049	4.07930679830036	4.03132921915721	3.8537583666159	4.44066014520152	4.71771355529659	4.58392314965954	4.20110370415268	4.58606718281798	4.47659239470832	4.29260164990304	3.60626551585581	3.77200176738252	4.03459702900984	4.58568419185656
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	1.93535270494598	2.157720901648	2.24223084254684	2.57470953584961	2.5082084391595	2.53721177568983	2.40264897983208	1.80423040385001	2.5516967679696	2.49391025317721	2.27005827482681	1.55863121878605	0.946842158133399	1.89530312595816	2.68118409967305
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	4.84533762443106	4.97534207284622	4.755767008732	5.09948857688499	4.89475234450923	5.34237965821816	5.16545054160022	5.08750429055363	5.4431363316266	5.49147012395023	5.41321830062218	4.45021216667235	4.64336279842881	5.30077830889696	5.54320859820503
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	4.55179600556008	4.26511386209721	4.21447520444698	4.94511166806778	4.58703817292793	4.9605605324784	4.37230560124534	3.58847104066403	4.41954637055537	4.37179147615519	4.68180197133729	3.73115310080311	3.48969605196712	4.43209891183238	4.70264990012784
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	-1.20014151098317	-0.696150454028639	-0.897829591361894	-0.627359170702209	-0.780315779998544	-0.163403446924859	-0.784736177944745	-0.286510693083764	-0.100263966481565	-0.996518262212885	-1.07103518276564	-1.35190620870471	-2.14420029522492	-1.40843891955328	-0.391509215017065
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	1.06162158749063	0.793486258592841	0.668590935988516	1.07738892153622	0.889553871620474	1.16573250035508	1.06371863495986	0.534469858986066	0.759937298741546	1.28586412346364	1.20623210224412	0.560102388674924	0.107091503381578	1.13428730112355	1.0593236672404
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	2.86030149956325	2.52078801149934	2.28022423898605	3.45861714184937	2.99074784510021	3.54745491390785	2.90351808077527	2.54670265097245	2.79514558544456	2.93137809237155	3.41008235455247	2.42085472938993	1.63998933869334	3.15851005361461	2.83533477950031
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	4.22127805269885	3.93087591024979	3.91092569935601	4.64564038786154	4.30129220950301	4.64243743452538	4.07701233544379	3.26362902329851	4.09076723825358	4.10029472812442	4.3980792547244	3.39794135531816	3.28514533372952	4.13016001425364	4.43466891015481
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-0.863669274361952	0.0365275652879415	-0.128696503824027	-0.339677098250429	0.214755829728725	0.817425806086867	0.393918818396901	0.20596579201403	0.637334976649214	0.70822983002554	0.294205769156418	0.0989266735527539	0.0530242821113026	0.452313421161727	0.812463589308871
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	0.853982222712381	0.910056437824015	0.732442407975048	1.07738892153622	0.989343342228845	1.64670516097139	1.10233347108763	0.611430900122195	0.93582796520521	1.39224452702221	1.19764835855272	0.382694846683399	0.207174961938561	1.07646773023472	0.960883594427145
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	3.164230188452	3.14814615869562	2.90531795630098	3.24384184020568	3.3313639942251	4.12857690706424	3.73050930051536	3.07764541689804	3.50325563868121	3.76736361493003	3.56853642993978	2.93672507836962	2.57429857607018	3.36617260921857	3.63622059812305
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	4.46420689442763	4.70106303052178	4.41381956328657	3.74419616410438	4.53345533045133	4.50212988879032	4.87883175654233	4.61876408535467	4.47257083886359	4.23672710759144	4.34246926025796	4.41265773821135	4.57057684677474	4.40569161227179	4.63149372788785
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	-0.324672773629265	-0.0357930962916846	-0.104598952244966	-1.03282427881037	-0.000840515950101529	0.411960697978703	0.13155455392941	0.0236442352200758	-0.300934661943716	-0.0802275303387298	-0.260104966549311	-0.383655737899842	0.0530242821113026	-0.423155316192173	-0.155120436952834
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-2.75410487309804	-3.21384692663963	-3.14912138996839	-2.88092618827681	-3.79257735550375	-2.01577156035906	-3.08732127093879	-2.38028860290047	-2.54700579260915	-2.20049106653882	-3.494885811415	-3.65449130169875	-3.47099022341961	-3.35434906860859	-3.09277030266498
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	-0.612354846081046	-0.357376720419147	-0.664214740180389	-1.03282427881037	-0.347894861901851	-0.281186482581242	0.180344718098842	-0.119456608420598	-0.300934661943716	-0.465890011150714	-0.33706600768544	-0.253293920036598	-0.586055677178367	-0.186766538127943	-0.460502086504016
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	4.22832654002992	4.64726362835348	4.44450466060292	3.52499221079425	4.68115146449841	4.76062442898346	5.32467805759894	5.10546259317257	5.08305058691641	4.59707725340856	4.7598692993299	4.74421860894671	4.85110788076508	4.38816145426518	4.84599601213421
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	1.14166429516416	1.61126167971372	1.45103625419616	0.858026093061912	1.65272220139294	1.79825505909859	2.020138207793	1.90056151278844	1.75033600276942	1.83079535971614	1.73736299217085	1.58725571336089	2.13938626663571	1.74704058875613	1.98184494886519
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	-0.170522093802007	0.167147747705006	-0.258749632072225	-0.627359170702209	-0.296069794037265	-0.163403446924859	0.170775267082691	-0.0453486362668756	-0.19557414628589	0.529538041282164	-0.223737322378437	0.0343881524151828	-0.534762382790817	-0.321802821931886	0.119316408748926
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	-1.71096713474916	-0.50579672553742	-1.00905522647212	-2.6908104192384	-0.920897730619733	-0.751190111826978	-0.196949513042626	-0.738495816826821	-1.39954695061183	-1.50734388597888	-0.464899379195325	-0.821277957642537	-0.439452202986492	-0.770351516176362	-0.534610058657738
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	0.59161795824489	0.669776604266818	0.218174440018085	-0.404215619388	0.431820334966553	0.124278625526922	0.569809484860565	0.260033013284306	0.066790118181601	0.311814557437294	-0.121954628068494	0.706481923777296	0.718000585704552	0.876127667938088	0.51135849652495
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	0.801338489226959	1.02891764070074	0.552180584144104	0.0232283954389398	0.657886440723364	0.27842930535418	0.66218280499158	0.148807378174082	0.066790118181601	0.778434088698789	0.31525917835425	0.584434489334455	0.786993457191503	0.727416711406648	0.396948145347206
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	1.76513155508612	1.89572831531153	2.04383546092182	1.98760060733399	2.02750557484862	1.85887968091503	1.80490579210716	1.82645354063472	1.75033600276942	1.75714245014138	1.84673554931864	1.9364956788121	1.70594730648514	2.09561584754858	1.82042150970885
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	-0.612354846081046	-0.323475168743466	-0.751226117170019	-0.279052476433994	-0.642694402122496	-0.751190111826978	-0.784736177944745	-0.487181388545915	-0.552249090224622	-0.660046025591672	-1.07103518276564	-0.991903474673301	-0.965545298883271	-0.535950810337517	-1.02011787443944
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	-1.01781995418921	-1.10971277236942	-1.35736192074033	-0.91504124315399	-2.18313944306965	-1.66748084370113	-1.83455830244342	-1.99125878532219	-0.706399770051881	-1.10187877787071	-2.16964747143375	-0.902955988656805	-1.13259938354644	-1.21428290511232	-1.71326505499938
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	-2.56394142321861	-2.42538956627536	-3.14912138996839	-2.41911863993026	-3.0994301749438	-2.14711183149892	-3.78046845149874	-2.35044554793173	-2.21533090505472	-2.98391571271	-3.2367673011443	-2.80719344131155	-2.4318823676767	-2.54341885239226	-2.80026094905879
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-2.87886937067111	-4.13013765851379	-3.64816099464926	-2.0136535318221	-5.13525484010299	-2.71711050276298	-3.78046845149874	-3.01503080297333	-2.44828945826787	-3.09611565195081	-3.33619850409511	-4.57503550326854	-3.61835660658232	-4.92522522974124	-3.09926815614289
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	3.26346511068314	3.25664293168454	3.39981378872863	3.50913983127393	3.38086997803856	2.92257570447691	3.06859783113472	3.21274790175461	3.11496886710813	3.07421643437008	3.34579537410293	3.35942417311177	3.07885458682257	3.53396851648107	3.06375538791537
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	-0.863669274361952	-0.53282539792534	-0.623392745660134	-0.547316463028673	-0.979166638743709	-1.26201573559297	-1.07241825039653	-0.892646496654079	-1.39954695061183	-0.734153997745394	-0.916884502938382	-0.548410970975897	-0.485972218621384	-0.477963552687168	-0.902334838783055
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-2.49899769235827	-2.74384329739389	-2.74365628186022	-2.82669513041678	-3.79257735550375	-2.07966980717632	-3.08732127093879	-2.41262283906092	-2.20254834189429	-2.60595617464699	-3.25354055179344	-3.36680922924697	-3.25021717422194	-2.94888396050043	-2.81387710272121
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	0.745768638072148	0.475032527474306	0.762901615459757	0.576613633623727	0.050452778437449	-1.26201573559297	0.35469810524362	0.311326307671857	-0.19557414628589	0.438566263076438	0.748123260650529	0.792073854112699	0.319652945365251	-0.358616795054602	-0.00851696276095885
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	-0.863669274361952	-0.664401755714059	-0.408281366043188	-0.547316463028673	0.177714558048376	-0.414717875205765	-0.760043565354374	-0.487181388545915	-0.300934661943716	-1.21966181352709	0.800766994135951	-0.533595885190757	-1.13259938354644	-0.613509044683392	-0.326970693879494
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	1.14166429516416	0.648985834597744	0.936854922583195	1.24444300619938	0.533760373309547	0.472585319795138	0.409186290527689	0.68288986410434	0.67989459106801	0.256244706282483	0.521595611352079	0.303142214981445	-0.0339870948783272	0.883374076458855	0.684630217798986
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	1.06162158749063	0.330006755424048	1.06300620791009	1.83649406988796	1.7342027238361	0.774866191668072	0.588979400968285	0.573690572139348	1.45308447930149	-0.00326648920260152	1.10749726155843	0.493920481793623	0.158384797769129	0.572562549313304	0.638110202164094
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	1.08224087469336	1.22172047496228	0.420411306512981	0.625403797793158	0.729211221545295	1.16573250035508	0.878242501417385	1.05326365240123	1.11275867336429	1.14354790128339	1.57985660449662	0.867297275350287	0.826214170344784	1.19952782299195	0.943491851715275
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	-1.71096713474916	-1.60440901420553	-1.2773192130668	-0.627359170702209	-1.06254824768276	-2.05568610353802	-1.29556180171074	-1.58579367721402	-1.39954695061183	-1.21966181352709	-1.94650392011954	-1.16958465191075	-1.22790956335076	-0.808817797004158	-1.49012150368517
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	-1.42328506229737	-1.08561522079036	-0.797746132804911	-0.547316463028673	-0.587124550967686	-0.568868555033023	-0.712415516365119	-0.892646496654079	-0.706399770051881	-0.81419670541893	-0.783353110313859	-0.548410970975897	-1.45105311466497	-0.581760346368812	-0.614652766331274
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	1.77538805525331	1.59833742873279	1.50483896018913	1.62393262790429	2.27120785318386	2.18266675800893	1.72486308443363	1.42646789829118	2.15580111087759	1.8770463773669	2.80536064501935	2.29092930690782	1.75777237434973	2.60407562442119	2.79759445151747
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	-0.244630065955729	-0.345948024595524	0.007879031181724	0.145830717531272	-0.137599453065491	-0.281186482581242	-0.330480905667149	0.0881827563576469	-0.552249090224622	-0.163609139277781	0.521595611352079	0.000486600739501372	-0.272398118323325	0.0715409256439341	0.158537121902207
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	-1.01781995418921	-1.03909520515547	-2.45597420940844	-1.32050635126215	-1.10700001025359	-1.26201573559297	-0.541789999334356	0.360116471841289	0.546363198443487	0.166632547592796	-2.45732954388553	-0.609968863975331	0.912156600145509	0.490465187126103	-1.30779994689122
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	-0.324672773629265	-0.479479417220047	0.007879031181724	0.38424174097627	-0.0159923209707037	-0.974333663141188	-0.541789999334356	-0.892646496654079	-0.552249090224622	-0.81419670541893	0.0275771059024694	0.00907034443089281	-0.0339870948783272	-0.115670616444212	-0.326970693879494
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	-2.53381783045798	-2.62606026173751	-1.89635842147302	-2.0136535318221	-2.49329437137348	-2.06627534823861	-2.68185616283063	-2.28590152756521	-1.80501205871999	-2.60595617464699	-2.45732954388553	-2.80719344131155	-2.4318823676767	-2.94888396050043	-2.90240045515613
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-2.11643224285732	-2.11523463797152	-2.23283065809423	-2.41911863993026	-1.84666720644843	-2.1681601641317	-2.52770548300337	-1.99125878532219	-1.39954695061183	-2.93757327632605	-1.76418236332559	-1.98051486812708	-1.45105311466497	-1.56258959938054	-2.40641223555933
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	1.33355530297427	1.16316716621071	1.32821542450982	1.23153960136347	1.27212515986279	1.1358795372054	1.05977385666884	0.260033013284306	-0.4187176976001	1.16680476344765	1.09801851760388	1.9189293550942	1.28978690926023	1.33928976536711	0.267736413867199
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	0.36847440693068	-0.178893939932358	0.0895570621959912	-0.0677433827667869	-0.369401067122815	-0.163403446924859	-0.666953142288362	-1.07496805344803	-1.39954695061183	-0.526514632967149	-1.35871725521742	0.0343881524151828	0.253694977573454	-0.597508703336951	-0.00851696276095885
