#taxonomy	sample1	sample2	sample3	sample4	sample6	sample7	sample8	sample9	sample10	sample12	sample13	sample14	sample15
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	-0.86441134233257	-1.6000004106562	-2.26260139497597	-2.02516401599512	-1.01882071523798	-1.58207901694862	-1.7721848114322	-2.18553736731344	-1.70395395612274	-1.06895052940883	-2.36587166632313	-2.07579351491165	-1.36325030473696
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	4.18049337747762	3.8666082556579	3.93925913062372	4.16346240405418	4.02853930212596	4.01097878641864	3.97981046017185	3.42210124678986	4.09013511391731	3.92357301474438	3.3456109962299	3.82472630990164	3.17292700976418
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-1.64308069633068	-1.93024209752678	-2.66806650308414	-2.02516401599512	-1.71196789579793	-1.24032972322656	-2.09063854255074	-2.58703627102603	-2.59125715112364	-2.02446197443626	-1.56212987470373	-2.86425087527592	-2.76505421000448
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	1.98790477936436	1.7027568981927	1.70769051857615	1.49946490645676	1.49797929832597	1.27906310263261	1.51009252478649	1.90880719490866	1.7319289835273	1.07563031444197	0.558133661496364	1.5051969771911	0.695137827745043
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	0.585396424509647	0.318758749333163	0.135293877822398	-0.283666381547955	0.353487403907167	0.0493378022042559	-0.0757355220084735	0.488611282113088	0.0975616880506792	-0.455846056522419	-0.463517586035617	-0.379344225487923	0.278977430520131
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	0.74502657010153	0.479441131023636	0.422975950274179	0.40948079901199	0.590617197196117	0.46919164776452	0.383796807369967	0.165837889850037	0.275017055193461	0.391451803864785	0.283696815794604	0.185022165206098	-0.210570794798575
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-2.2026964842661	-2.35768611235372	-2.66806650308414	-2.46048208725297	-2.81058018446604	-2.93200573389764	-2.78378572311068	-2.53250528353701	-2.7454078309509	-2.53528759820225	-2.28685459159477	-2.96961139093375	-2.05639748529691
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-4.63034377781492	-4.58440227643964	-3.28862543192942	-4.44790208897017	-3.70067837159861	-4.64206009326423	-4.04563422898172	-2.94724529297956	-4.11143383098929	-3.35634786291064	-3.05810330610801	-4.71758662700748	-2.80908721073256
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-1.54129800202073	-2.17536455555976	-2.26260139497597	-2.08578863781156	-1.82975093145431	-1.93347690378651	-1.86749499123653	-2.57621844249795	-1.76457857793918	-1.43667530953414	-2.35843207593272	-2.07579351491165	-1.54557186153092
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	-1.60798937651941	-1.73353180328072	-1.28177214196425	-1.68032352970339	-2.52289811201426	-1.58207901694862	-1.86749499123653	-1.26924663543929	-2.45772575849912	-2.53528759820225	-1.56212987470373	-2.07579351491165	-2.87411544853074
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	0.558104282221639	0.467653175271594	-0.142337858775881	0.334579490838872	0.353487403907167	0.28113941626158	0.17372533762311	-1.4923901867535	-0.0485309304468168	0.172762602899955	-0.868982694143781	0.0749110467896733	-0.590060416503479
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	-4.81215442491601	-4.7574152558158	-3.34872747606932	-4.51231850061938	-3.94859039975378	-4.46635408419539	-3.84710738541314	-2.5337915041441	-4.2346848997924	-3.57169791426285	-2.32419215077571	-4.76114966134884	-2.77523577362665
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	-2.57738993370751	-2.86851173611971	-2.26260139497597	-2.66115278271512	-3.47592592564113	-1.54571137277774	-1.12555764650715	-1.78007225920528	-2.33994272284274	-1.23600461407199	-2.24466715234258	-4.72844967622997	-0.957785196628796
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-4.46385303767204	-4.6427061564667	-3.3958435049434	-4.49808977403911	-3.70955551938772	-4.69472791279912	-4.16668619003498	-3.17282179727239	-4.33787416636685	-3.17552754906416	-2.42581272102561	-4.76060890640021	-3.05768195369714
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	-1.60798937651941	-2.0212138757325	-2.66806650308414	-1.52617284987613	-1.42428582334615	-1.02776828124289	-1.68517343444257	-0.681459970537167	-1.59272832101252	-2.53528759820225	-2.41729840412129	-2.07579351491165	-2.82585893366085
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	1.92846205107872	1.27990004737267	1.26375912964019	0.747424706244659	1.66296155904362	1.15995503696919	1.14312589481121	1.80344667925083	1.08323356553819	0.843436927607842	0.0473080377303736	0.585736670555664	0.988124952426517
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	-3.18352573727783	-2.98629477177609	-2.94610879218092	-3.75976507138323	-3.74652392012689	-3.49162152183306	-3.85441141239623	-2.61100609851474	-4.15431412563773	-2.94075270631042	-2.41098927179534	-4.47368878771002	-3.03643982911058
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	5.90334672069811	5.59490554961444	5.50776250563046	5.49955592281458	5.95159632486886	5.91488167312556	5.72199256549026	6.2089230587205	5.62398116569694	5.61604573969818	5.42258644541454	5.27486861462406	5.08379139190653
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	4.75521707021328	4.38070332099468	4.1371021871229	4.38868059486001	4.42935240685443	4.69817809689517	4.57933532243308	4.63937963335969	4.09638569235348	4.93284508337512	4.07859446398534	4.29930873725997	3.94584213497903
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	4.91390056131939	4.9270890744324	4.5534040253966	5.03733000516583	4.44147376738678	5.25918027074515	4.85368971666224	5.28468676858652	4.25962538749571	5.51318114546663	4.5530261447468	4.66531668666154	4.79866000468478
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	-3.58899084538599	-4.37258913289598	-3.31940434406291	-4.40410487589634	-3.77909567503048	-4.52813794031099	-3.07146779556246	-2.48881764134832	-4.23909392861044	-3.3092305212036	-0.714832014316523	-4.92502747180716	-2.86514987690796
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	2.21312752999107	2.00668558708144	1.93710368290395	1.84603699491277	2.07725953215029	1.98693189501791	2.07989515802891	2.31981248339244	2.03091061123302	1.9755719083146	1.23107813473879	1.36404165945592	1.45016041202308
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	4.88247249432407	4.53597024224892	4.39112147965821	4.5271760294815	4.70458281612833	4.9683132507429	4.52241004904265	4.98535111119906	4.38295445169345	5.03085086890349	4.01129078208923	4.28880075966156	5.15982240531954
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	3.78265567017292	3.3661168307933	3.07653796609232	3.36094873385475	3.46292555520364	3.66922438483124	3.54771612678301	3.66090140774428	3.12764848510678	3.94014511850184	3.32821925351803	3.27412391714668	2.91572795403747
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	1.71803846176407	1.68185021337339	1.2134972948593	1.63234617445117	1.50245357872089	1.66455607755386	1.34737281223413	1.24844983717171	1.25889045058642	1.759727659482	1.07692745491153	1.31779926736528	1.2758070248783
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	1.21092341739461	0.890101056008904	0.79766939971559	0.937680390714034	0.981156655087606	1.15756554957181	0.840555209865682	0.78487709825626	0.672318852662464	1.15359185591168	0.517311666976109	0.68248881167689	0.67363162252408
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	1.24729106156549	1.02557356862177	0.39998643204948	1.0578247025561	0.90299188223827	1.15276937730831	1.12823728231746	1.28019853548629	0.604496256323703	1.34970673483797	0.950175749272388	0.819616037014469	0.606190341728547
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	3.62145826366837	3.197080624215	2.94506160330393	3.1843221368463	3.35623725011981	3.58122437701467	3.45600267384181	3.54131038027376	3.00026273640755	3.77463068002426	3.19432975883059	3.12671354679038	2.83645477314297
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-1.54129800202073	-1.80763977543444	-2.66806650308414	-1.86264508649735	-2.11743300390609	-1.11671576725939	-2.37832061500252	-1.4923901867535	-1.82911709907675	-1.23600461407199	-1.56212987470373	-1.67032840680349	-2.05639748529691
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	0.721808279999523	0.345909738399113	-0.1031171456226	0.469498808738243	0.447516353555444	0.839111818453273	0.260736714612739	0.758901611852999	0.330367150276626	0.808751369619952	-0.714832014316523	0.136468939789107	0.922527669940704
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-1.39176626804977	-1.32806669517256	-2.66806650308414	-1.19481571392169	-1.07597912907793	-1.09372624903469	-1.46202988312836	-1.78007225920528	-1.70395395612274	-1.06895052940883	-2.11550038877639	-1.67032840680349	-1.2090996249097
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	4.33408568893326	3.86924573575731	3.71628436992515	3.85832221291296	3.61212550706509	3.80918884518056	3.80514075442284	4.22381480790126	3.76236727015364	3.65229182783202	3.04304031128436	3.78628687205825	3.59140235460836
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0.770917984034272	0.45572460440632	0.39998643204948	0.289117116762115	0.447516353555444	0.511155846863552	0.224369070441865	0.299369282474559	0.199031148215539	0.172762602899955	0.334990110182155	0.253699031002317	-0.0195155580358657
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-2.33622787689062	-2.98629477177609	-3.06349181422948	-2.91246721099602	-2.11743300390609	-4.184768702393	-3.07146779556246	-2.89788640458524	-3.43855501151085	-1.84214041764231	-2.66417836728679	-3.22092581921466	-2.67769294313155
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	-0.410937015038045	-0.906853230096255	-0.528000339587866	-0.987176349143447	-0.818150019775832	-1.07125339318263	-1.22564110506413	-1.78007225920528	-0.981819238689543	-0.638167613316373	-0.581300621692	-1.36017347849965	-2.05639748529691
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	-1.12513760479582	-1.63174910897078	-1.97491932252419	-1.45717997838918	-0.412684911667668	-1.41217998015322	1.86779083569156	-1.4923901867535	-1.64679554228279	-1.68798973781505	-0.262846890573466	-1.47795651415603	-1.2090996249097
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	-1.39176626804977	-2.07000403990194	-2.26260139497597	-2.15032715894913	-2.81058018446604	-2.79847434127311	-2.37832061500252	-1.78007225920528	-2.23458220718491	-2.02446197443626	-2.34615193840251	-2.7689406954716	-2.85803366134477
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	1.58715888718784	1.19956489928178	1.16057489340496	1.17710407247342	1.35349771577074	1.34466038511842	1.34737281223413	1.28019853548629	1.1188245106409	0.991072926413907	0.517311666976109	0.931238313896271	0.852323411267456
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	-0.497948392027675	-1.04038462272078	-0.470841925747917	-1.00822975834128	-0.864670035410725	-0.750781497907857	-0.8027842542441	-0.576099454879341	-0.799497681895588	-2.02446197443626	-1.96759498281189	-1.1595027830375	-1.36325030473696
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	0.832857283474563	0.513993512530296	0.249704229000142	0.393896067995292	0.623407020019108	0.483376282756476	0.425039765904016	0.453519962301818	0.299114606772521	0.443637557035355	-0.358157070377791	0.156174010868439	0.24618760769714
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	0.990861532617811	-0.109909255854666	-0.0653768176397529	-0.176246132927118	-0.220313019020212	-0.367056376436099	-0.481200630116638	-1.26924663543929	-0.87360565404931	-2.24760552575047	-1.56212987470373	-0.992448698374332	-1.76871541284512
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	2.09967799146016	2.57630808941733	2.35909809296333	2.72588745833772	2.34078276912534	2.85926419488168	2.53188028177197	2.17756125747492	2.81719503024252	2.71173647395823	2.91141186880593	2.9348417791846	2.58156252351418
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	-0.60583735403886	-0.295051688990262	-0.270171230285766	0.0468974183870915	-0.541896643147674	-0.132983754589699	-0.55916217158635	-0.480789275075016	-0.130448052914704	-0.800686542814148	0.111846558867945	-0.0608904943693884	0.371350750651146
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	1.79893867985173	1.79702159959547	1.62921890313465	2.81111789095636	1.58797575215905	1.66886952780757	1.29375172079504	0.927977941896933	2.43074190162293	2.45514498857648	1.7337069913006	2.58678757828978	2.87567548629625
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	0.261156756324068	0.71191600976673	0.982591738209602	1.37603336566703	1.52015315582029	1.03288076108758	0.80665365819	-1.08692507864533	0.314862963740661	-0.107539362254203	0.283696815794604	0.889948044958656	0.629179859953246
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-3.02937505745057	-3.11982616440061	-2.26260139497597	-2.66115278271512	-2.11743300390609	-1.98754412505678	-0.951204259362373	-0.480789275075016	-0.142718145506518	-0.994842557255106	-1.05130425093774	-0.0548481799134257	-0.590060416503479
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	3.47148552061381	3.88427771607833	3.70439967995364	4.01523074149777	3.66228117571712	3.99288756102918	3.90519146206688	3.5478039095843	4.07260507253037	4.04673754069057	3.86428749447163	4.22665894680406	4.23393632365342
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	-1.10408419559799	-0.803056436414611	-1.28177214196425	-0.638869654875231	-0.913460199580157	-0.334621100682945	-0.586561145774464	-1.08692507864533	-0.118326692382359	-0.338063020866035	-0.868982694143781	-0.176403381491233	-0.382421051725234
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-0.770592587114915	-0.611389017202419	-1.05862859065004	-0.501668533361746	-0.913460199580157	-0.750781497907857	0.147408029305736	0.212357905484929	-0.459629856273237	-0.638167613316373	-0.581300621692	-0.136398046877534	-0.210570794798575
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	0.48003590885182	0.855842106187889	0.352358383060226	2.24164980657792	0.421540867152183	0.152522038439487	-0.144728393495425	0.065754431293054	1.55640246986618	1.38337994994456	-1.96759498281189	0.996478835764672	0.341497787501465
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	-0.204600582040216	-0.00314128042895957	0.0727735208410643	0.356558397557648	0.715780340150123	0.551429746001492	1.60447146131383	0.882515567820176	0.144963926945263	0.336392026681758	0.635094702632493	0.592065805607312	1.45016041202308
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	0.623136752492494	1.08699638124818	1.0208129510298	1.01091955308244	0.744767877023375	1.33869021813192	1.18177804924549	0.299369282474559	0.800370779522361	1.34283385555021	0.383780274351587	1.31013639461971	1.03464496806141
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	-0.741178701908622	-0.109909255854666	-0.470841925747917	-0.451658112787085	-0.731138642786202	-0.459075275156351	-0.432410465947206	-0.393777898085386	-0.442822737956856	-0.498405670941215	-0.0957928059102996	-0.16288966232451	-0.590060416503479
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	-0.0408112733751894	0.51021278969039	0.302347962485564	0.356558397557648	0.497526774130105	0.822527690437738	0.512051142893646	0.905505086044875	0.299114606772521	0.784940720926234	0.383780274351587	0.520139388069851	0.796233944616412
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	-0.431990424235877	-0.0287837110422973	-0.470841925747917	0.165503160794939	-0.690316648265947	0.0849287473069584	-0.0592062200572629	-0.480789275075016	-0.0263077936621065	0.336392026681758	0.383780274351587	0.249264433934451	0.558562292739292
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	-1.4787776450394	-1.37685685934199	-1.97491932252419	-1.05171487028102	-1.13660375089437	-1.18903642883901	-1.39749136199079	0.0116872100227782	-1.27907076215747	-0.455846056522419	-0.463517586035617	-0.689499153791763	1.17572356632132
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	2.41056587161933	2.93662323279678	2.30521300446835	2.75395947711641	2.74496004704907	3.30966151263856	2.53310802901029	3.39983687629246	2.47764705109659	2.8628751033155	2.22205975921453	2.40874868328782	3.8110144131411
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	0.337920772535906	0.935678564505224	0.733130878578019	1.06320105959248	0.533458783356168	1.05167326043695	1.06102853262401	0.299369282474559	0.725522888725929	1.08459898442473	0.635094702632493	1.24662298889739	0.695137827745043
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	2.35642976322058	1.43254583602051	0.376455934639286	0.646954175881025	-0.507995091471993	-0.783571320730848	-0.258057078802428	-0.0454712038171703	1.93363220360365	1.40952523004888	2.0487880379405	2.28440571671771	1.55452042734732
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	-0.139003299554403	0.276597938508885	0.00608214634239194	0.329008445789417	-0.245630827004502	0.326090804123847	-0.0592062200572629	0.0116872100227782	0.704579714880686	0.70990553498332	0.597354374649646	0.770700236812457	0.67363162252408
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	-1.12513760479582	-0.906853230096255	-0.470841925747917	-0.731242975006246	-1.07597912907793	-0.81747287240653	0.186628742459018	-0.79924300619355	-0.730504810408637	-1.23600461407199	-0.714832014316523	-0.116979961020432	-0.0195155580358657
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-1.44892468188972	-1.30453619776236	-1.56945421441603	-1.12070774176797	-1.51129720033578	-1.47671850129079	-2.37832061500252	-1.26924663543929	-1.07143139737923	-1.43667530953414	-0.358157070377791	-1.25481296284182	-0.210570794798575
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	2.62661675336928	2.42143738075781	1.7920779108537	2.6338256825674	1.06754126928643	1.57255453919123	1.83627307537116	0.834887518830921	3.50199009029428	2.72220777382553	2.60711599569149	3.8060083461676	1.90758525906195
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	0.954303936884013	2.13468857948903	2.44392128527241	1.40120410401358	1.51575754434725	1.03828617965449	0.873345032688672	1.14666714286176	2.62987057673326	0.876959619646486	2.08418996499141	2.24290598581095	0.0638660509031854
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	-0.785630464479456	-0.611389017202419	-1.05862859065004	-0.130989541338997	-1.34424311567261	-0.412007764298365	-0.704344181430848	-0.480789275075016	-0.665966289271066	-0.30169537669516	-1.05130425093774	-0.197022668693968	-0.670103124177015
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	-0.544468407662568	-0.876081571429501	-0.796264326182545	-0.833025669316189	-1.34424311567261	-1.2143542368233	-1.97285550689435	-1.78007225920528	-1.07143139737923	-1.43667530953414	-0.581300621692	-1.02370124187844	-0.264638016068851
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	2.1619932307545	2.7522916250748	2.74803389912028	2.77353915301991	2.42763325801229	2.57041797794453	2.43792054106551	1.99651277532777	3.0894029061117	2.74112493295773	2.65737783047238	3.0975273614617	2.72831261452326
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	2.58947180639985	2.77967972313656	2.50808322948969	3.15330936907651	2.72280930426148	3.83154919611041	3.22133515044478	0.488611282113088	2.06406281854992	1.87952885929462	1.83906750695843	3.04762919248922	1.63248196881703
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	-1.04345957378156	-0.84622860827982	-0.722156354028823	-0.40403006379783	-1.07597912907793	-1.18903642883901	-0.8027842542441	-1.26924663543929	-0.494116032344406	-0.30169537669516	-1.05130425093774	-0.602487776802133	-0.0195155580358657
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	0.995976633284581	0.99338688212587	0.352358383060226	0.955753171773728	0.878299269647898	1.16708943108306	1.23259729764171	0.379411990148096	0.655789550711254	0.951067591800208	0.950175749272388	1.08506791489592	1.03464496806141
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	-1.26171313980157	-1.07675226689165	-1.05862859065004	-0.699494276691666	-1.6066073801401	-1.47671850129079	-1.27970832633441	-1.78007225920528	-0.106350501335643	-0.26660405688389	-2.34850739045935	-0.623541185999965	0.278977430520131
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	-0.897747762600162	0.154619511622399	0.749660180529229	-0.0792538669398085	-0.0173721750235213	-0.643809378355689	-0.951204259362373	-0.576099454879341	0.50625781674029	-0.689460907703924	0.558133661496364	0.442635826914991	-1.54557186153092
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	1.86953027270238	2.16337756433738	1.90664447541925	2.44142000670682	1.58797575215905	1.65732538806071	1.31885764192611	1.56396670861693	2.41076976843601	2.04967988046832	1.4823925630197	2.60549560689964	1.33362659576712
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	0.496985467165593	0.708815232088482	0.39998643204948	0.651010976576639	-0.0173721750235213	0.29823384962088	0.133985008973596	-0.576099454879341	0.473467993917299	0.426543123676055	0.17247118068438	0.841977217172626	0.371350750651146
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	1.49551429727672	2.11813440160653	1.70769051857615	2.10953184175055	1.02528145999654	1.27268688549333	0.833866221714885	0.992516463034505	2.05175917735456	1.62359548515742	1.58775307867752	2.17335086705015	0.77681585875931
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	-0.0924832839195103	0.0582276659473325	-0.225719467714932	-0.0962034252535818	-0.412684911667668	-0.734781156561416	-0.951204259362373	-0.239627218258128	-0.0263077936621065	-0.589377449146941	-0.262846890573466	0.271243340653226	-0.264638016068851
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	-1.60798937651941	-1.32806669517256	-1.56945421441603	-0.815326092216788	-1.96328232407883	-1.78687342959463	-2.09063854255074	-1.78007225920528	-1.10318009569381	-1.55445834519053	-1.96759498281189	-0.890169849253914	-1.76871541284512
