#taxonomy	sample1	sample2	sample3	sample6	sample7	sample9	sample10	sample11	sample12	sample13	sample14	sample15
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	0.30264594621383	-0.25374014010851	-0.205428430917542	-0.390912608268901	-0.283245098262487	0.095010188142931	0.34129520618593	-0.297840481992051	0.0228498803704156	0.180195940360831	-0.119185046931095	-0.269313428678134
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	3.80859926520877	3.86363645644127	4.14672945765383	2.87394832984112	3.51824530916066	3.7157974135622	3.75207614811214	3.41751464610591	3.64919316460127	4.01588102335749	3.85333288223191	3.922681590569
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-2.70413616352675	-3.45241325765919	-3.38348226126549	-3.86106850007923	-2.69915887656354	-4.26499394384007	-3.18599291239279	-3.65092401609246	-3.62129367990213	-3.52725989932604	-2.88393059170985	-4.59613564657228
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-4.32278793805202	-4.41904117352163	-4.63127651923681	-4.14051143274661	-4.38842480913243	-5.19703439498809	-3.21297912289338	-3.8288053371986	-4.70547542751635	-4.53372536724551	-4.41212156194369	-4.71097385151881
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-1.40485317939648	-2.00549427472287	-2.20482726492384	-2.02015314799918	-2.69915887656354	-3.4977254054181	-2.77222010302444	-2.91280026002825	-2.36853071140676	-1.86903182272251	-1.7052755953682	-2.54143931418747
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	-1.60552387485864	-2.64148304144286	-1.67873416902706	-2.12551366365701	-2.2291552473178	-2.80457822485816	-1.38592574190455	-2.2196530794683	-1.82953421067407	-1.35820619895652	-1.7052755953682	-2.13597420607931
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	-2.95545059180765	-3.74009533011097	-2.46719152939133	-2.02015314799918	-2.92230242787774	-2.98689978165211	-3.14704011400023	-3.62954783528958	-2.23499931878224	-2.51565898764756	-2.76614755605347	-3.23458649474742
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	-2.12877201862318	-3.45241325765919	-4.07662944182543	-2.71330032855913	-3.61544960843769	-4.06057651939217	-2.36675499491628	-3.53263269564774	-2.1743746969658	-1.4478183576462	-3.35393422095559	-2.8981142581262
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	-2.95545059180765	-4.14556043821914	-3.16033870995128	-2.93644387987334	-2.69915887656354	-2.98689978165211	-2.0790729224645	-1.44646319123482	-2.8103634636858	-4.63060865613343	-1.0921711224818	-4.15087722662157
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-4.32381754292428	-4.75008169493807	-4.69861181265365	-4.40960143396466	-3.90823494529247	-4.8260544782718	-3.58281358671928	-4.27617796896024	-4.6390809229969	-4.64254973812684	-4.45682301981459	-4.44164243190354
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	-1.21248128674903	-1.43751023711693	-0.857753616957232	-1.55014951875345	-0.976392278822432	-1.55181525636279	-1.06747201078602	-1.61351727589799	-1.67538353084682	-1.35820619895652	-1.27449267927575	-1.13045234047721
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	-2.19331053976076	-2.89279746972377	-3.67116433371727	-2.12551366365701	-2.11137221166142	-2.11143104429821	-1.26814270624817	-2.2196530794683	-2.92814649934218	-2.42864761065793	-2.25532193228748	-2.27907504971998
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	0.754631069956887	0.637755933152429	0.806172480760938	0.589916644742826	0.596677989440794	0.427542826760064	0.384780318125669	0.715975270015982	0.575908267759679	0.611898678685853	-0.0288982002589947	0.21857062584545
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-1.50016335920081	-0.849723572214807	-1.21442856089596	-1.23169578763491	-2.11137221166142	-1.33824115606473	-0.692778561344609	-0.920370095338043	-1.29401597431771	-1.82251180708762	-1.74449630852149	-1.41003720269637
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	4.40791957896812	4.9809090747199	5.10782886043665	5.83197484698407	5.23935802417854	5.12676642228622	5.08835068251422	5.68382006501931	5.46998158491511	4.86471014733612	4.18551827627027	4.83738152998678
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	3.78894506826192	3.27081804097379	2.87034655030999	3.89010134368326	3.7535207937571	3.31754902076987	3.67111592500586	4.11273805461027	4.24187688563821	4.03581088190704	3.16462292238226	3.15431098877147
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	-2.26230341124771	-1.47141178879261	-2.20482726492384	-1.92484296819486	-2.69915887656354	-2.11143104429821	-3.15604411907754	-1.81418797136014	-1.71175117501769	-1.91782198689194	-2.13015878933347	-1.7529819538232
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	2.56429456927109	1.93551626757853	1.73001041827048	2.29600074252399	2.32866124228682	1.90944636604202	2.12188137481586	2.25007913562468	2.8833686751169	2.72896987378697	2.28442044837816	2.04963194742112
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	1.19220902918217	2.17879852416217	1.83416720221509	2.27577078762129	1.443975849828	1.27013036284708	1.89592488212504	2.33070887002479	1.90813540760929	1.23491403547172	0.504688007745445	1.01390874730194
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	3.47611050737813	4.04090399120295	4.19158943824207	4.92074672957526	4.65148573917276	4.2458333545255	4.4816040741092	4.76413688578983	4.55037643937248	3.94182398559519	3.2645377042078	3.94395898901628
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	5.08793746808627	5.77044839487066	5.63932298686385	5.53208413956162	5.26610888020129	5.09265628794961	5.43204158168656	5.64258747718596	5.46927730993706	5.06420553646478	5.09352296577575	5.2020471888104
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	0.4739176668212	1.12487172483936	0.865012980783871	1.54089293460487	1.20079154763034	0.602159337179613	0.953473324212208	1.48984566184837	1.17862058287847	0.885538394014595	-0.0075450757884258	0.549603139170844
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	3.45425425489722	4.321181209701	3.77015605600035	4.67873123895547	4.09296105881968	3.44475330962242	3.85184512477545	4.62214044383607	4.31052992312759	4.03399175458625	3.00978330005445	3.43237029768179
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	3.08955472222836	3.65767043292324	3.82696684778887	4.61789094385241	4.37444976650525	3.89697255686669	4.19049673403167	4.43449944071491	4.21556983466478	3.54240162149912	2.92045108150247	3.62250686943249
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-1.90562846730897	-1.12513555207477	-2.20482726492384	-1.61468803989102	-1.7436474315361	-3.21004333296632	-2.36675499491628	-1.44646319123482	-2.01185576746803	-1.82251180708762	-3.01746198433437	-2.20496707756626
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	-2.26230341124771	-1.22778970613486	-1.63428240645623	-1.18724402506408	-1.7436474315361	-1.60060542053222	-1.85592937115029	-1.70882745570231	-1.34402639489237	-1.82251180708762	-2.39842277592815	-1.7529819538232
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-2.12877201862318	-1.40472041429394	-1.87940486448921	-1.37829926182679	-1.05050025097615	-1.95728036447095	-1.51945713452908	-0.966890110972936	-1.05634432244059	-1.47956705596078	-2.25532193228748	-1.58592786916003
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	4.83907833022279	5.05780567001971	5.08499326335332	4.24932185186385	4.46587081244896	4.41262061835727	4.73930454536642	4.33214128630876	5.00770918656611	5.79025184771193	5.15627463668621	4.77264736423079
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0.965107316070332	0.8448721485596	0.751684295476868	0.108078557850087	0.760307413222596	0.527626285317046	1.03444238674588	0.431238707793958	1.22682268469635	1.75340253198328	1.27885113206548	0.955068247279009
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	2.62697102584428	3.32836055956216	3.49869876659722	2.45490835264189	2.53194974029105	1.73694193405348	1.89592488212504	1.8465206057871	2.26619827682287	3.23662500923639	2.35184625636329	1.91986050138092
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	-0.989337735434819	-1.12513555207477	-0.726725354550828	-1.83783159120523	-1.41822503110147	-1.55181525636279	-1.85592937115029	-1.70882745570231	-1.34402639489237	-1.24999261431628	-1.59607630340321	-1.95365264928535
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	-0.0338262904073828	-0.194316719637709	0.311627742599085	-0.796377716377065	-0.619717334883699	-1.13060179128649	-0.692778561344609	-0.966890110972936	-1.09556503559387	-0.447646141791347	-0.788984863494049	-0.932001401753371
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	-0.519334106189083	-0.813355928043932	-0.762443437152907	-0.955442411006752	-0.67101062927125	-0.746190092376154	-0.207270745562908	-1.12104079080019	-0.530251226543813	-0.708861641054965	-1.29981048726004	-0.95220410907089
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	1.11723247363327	1.07208902526145	1.25367097057565	0.20986125216003	0.741259218251901	0.591048111754542	1.10934369491899	0.642547801461165	1.10387929848066	1.98516027388406	1.50277259084793	1.17942318577952
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	1.11479641883539	1.41319626438681	1.31472279068979	0.552459082207925	1.1594633521375	0.434100227306223	1.55851323726189	0.563298429807024	1.36231294180621	2.00415134938937	1.50121617030027	1.14993702012505
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	-0.758226014471432	-0.534642525574912	-0.439043282099047	-0.494096844504131	-0.37677115627331	-0.767696297597118	-0.520928304417949	-0.514904987229878	-0.802895421631054	-0.506835013181678	-0.568922978717248	-0.500218985327833
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	-0.358065958592961	-0.372799500124498	-1.05620455568107	-1.23169578763491	-1.17310257306849	-1.65189871491977	-0.632153939528174	-1.01568027514237	-1.34402639489237	-1.91782198689194	-1.40802407190027	-1.0373619174112
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	2.24619853032649	2.7591903317427	2.53204571975255	2.24814472134636	2.20759628704533	2.38187604854449	1.99421823055977	2.39216164923846	2.09491131475263	2.05152608515548	2.65044655141894	2.47252377000146
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	-0.139186806065209	0.413565809267548	0.28646918296293	0.0961023668033716	0.2557514024702	-0.0854781875693625	0.198194362545257	-0.0601688301149312	-0.363197141880647	-0.424917890713791	0.246114019451734	0.000162679277074125
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	-1.72330691051502	-2.27375826131754	-1.9971879001456	-3.22412595232512	-1.82369013920964	-1.82374897184643	-2.36675499491628	-2.40197463626226	-3.39815012858792	-3.81494197177782	-1.9676398598357	-1.2886763456921
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	-2.59877564786892	-1.37297171597936	-1.59172279203743	-1.92484296819486	-2.00601169600359	-0.789675204315893	-1.85592937115029	-1.01568027514237	-1.60639065935986	-1.54625843045946	-1.03154650066536	-1.23310649453729
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-1.21248128674903	-1.70321340284993	-4.63698388691614	-3.62959106043328	-0.753248727508222	0.539460742964049	-0.574995525688225	0.733519579666891	-0.0103757672579047	-1.27596810071955	-2.88393059170985	-3.05226493795346
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	4.60037978293341	4.58698603903625	4.39284301337939	4.59282830471742	4.53010002334589	4.60364926581048	4.53363992965956	5.08732564669852	4.83932916002571	4.54294281715346	4.65735455101373	4.27562509951016
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	-1.23779909473332	-0.72783375460577	-0.507096745344063	-1.0269013749889	-1.13054295864969	-0.684314688658067	-1.38592574190455	-0.792536723828158	-1.60639065935986	-1.19998219374162	-0.48603531891148	-0.873732493629395
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	0.455225533809047	0.464597289279994	0.577330908332091	1.17032320234732	0.558937661457947	1.04201697524753	-0.900417926122853	0.251267328344957	0.85034511346144	0.842187953140981	0.364504035399895	0.139582214526819
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	-1.90562846730897	-1.79418518105566	-1.30404071958565	-2.53097877176517	-2.2291552473178	-1.95728036447095	-2.0790729224645	-2.62511818757647	-2.11721628312586	-1.77806004451678	-1.82787791746054	-1.7529819538232
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	2.74355860409589	1.94348443722771	1.76836320138229	2.79851421225132	2.89331952853399	2.76058054826981	3.19264376228636	3.73142340673439	3.38675932039537	2.94508639517486	2.80727310073949	2.31914798366513
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	2.93934571088643	2.74097120431137	2.800666629672	3.62458678602324	3.29779060077502	3.00905467072872	3.75938612218358	3.60092428847139	4.04820157110557	3.23257524957947	2.85907259609963	2.09716564788686
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	1.52026152694355	0.871719398595788	1.15180179725844	1.09336216121119	1.42474448790011	1.4439170171912	0.661767101460702	0.147470534663313	0.728984256457172	0.233940216367522	0.750360672119683	0.474095586662699
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	-0.0261634176618137	-0.350071249046942	-0.535670117788119	0.0592883936806552	-0.0601015469482768	-0.0745491170371723	0.0899807779050238	0.279046892452032	0.517864898109764	0.0352056299322373	-0.17588039060764	-0.89278068860009
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	1.08509126442147	1.11193493380865	0.970016289793856	1.40410950659397	1.34389239127101	1.86669176283446	2.30607383954563	1.85505550823694	2.06652877517534	1.4631726874527	1.30192907934802	1.26965777265071
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	-2.19331053976076	-2.19965028916382	-1.9971879001456	-2.24329669931339	-2.51683731976958	-2.51689615240638	-2.36675499491628	-1.44646319123482	-1.71175117501769	-2.02318250254977	-2.32431480377443	-2.54143931418747
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	2.25012472304177	2.44061121663554	2.07397332662085	2.66935818642266	2.49933815470229	2.40308477342175	2.51604692767009	2.65044219184895	2.53991364179295	2.01791754515352	2.20905244373516	1.60644601496266
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	1.62805809739926	1.60542363792136	0.906977179882904	1.64596931899214	1.91000333069409	1.48588121629023	1.8178364451536	2.11763766136419	1.97805377661719	1.53057699625451	1.38401707626632	0.464243290219688
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	-1.1636911225796	-1.2011214590527	-0.744424931650229	-2.02015314799918	-1.26407435127421	-0.882765627381905	-1.67360781435633	-1.44646319123482	-2.23499931878224	-2.83411271876609	-1.17918249947143	-1.34751684571504
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	1.89657967211197	2.07204316918285	1.43881340371125	1.68607494444937	2.21936112862491	1.54784794003943	1.57805783333486	1.70232025681301	1.6111509424952	1.60411701246634	1.63785798533919	1.0775540124623
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	0.297136290402861	0.52726839624277	1.53649866456264	0.647075058582774	0.581752339224118	0.607668992990583	-0.0980714535979158	0.178242193330067	1.03978413802426	1.44255340024996	0.554080763075021	0.750686972420322
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	0.240302815639695	-1.01006622228999	0.0585371149169231	2.03683562767915	1.09857498246248	2.16523507471784	0.709019986311247	0.38303660597608	2.64305651041488	2.71057632521536	1.671261224472	0.93980077514822
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	-2.41645409107496	-2.53612252578504	-2.06172642128317	-2.37682809193791	-2.51683731976958	-2.11143104429821	-3.19746699798919	-2.62511818757647	-3.21582857179396	-3.30411634801183	-2.66078704039564	-1.41003720269637
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	0.545376630803345	-0.156576391654862	0.543429356656409	-1.61468803989102	-0.524407155079375	0.294011434135541	0.363274112904705	0.808869016908678	-0.464293258752016	0.256929734592221	0.359637845748722	1.17213275251684
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	-2.0109889829668	-0.988560017069023	-1.18625768392927	-1.55014951875345	-1.66953945938238	-0.746190092376154	-1.67360781435633	-0.71557568269203	-1.78871221615382	-1.77806004451678	-1.03154650066536	-0.912198774457191
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	0.0402816817463391	0.788913494911555	1.22667546623364	0.0339705856963654	-0.0890890838215291	1.90344934656964	1.05642129346465	0.395306698567894	0.870147740757619	1.75085475990448	1.51051856296259	1.21976080150609
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	2.48572949479379	2.98253446474448	2.95995870899967	2.62231282273261	2.31147641753272	2.9162798505883	2.50589455620607	3.07866428707973	2.56027456444186	2.57864878217281	3.10094982752112	3.02766825714213
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	2.12150734521968	2.45634879768355	3.4258329449034	3.56484579066705	3.02834012470998	3.41368983439552	2.31845789874535	2.71001315209429	2.68178306650767	2.97026895444622	2.47794825632793	2.21645195881828
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	-2.59877564786892	-1.74766516542077	-1.72525418466196	-2.12551366365701	-1.66953945938238	-1.95728036447095	-1.51945713452908	-2.06550239964105	-1.9165455876637	-1.6177173944416	-2.32431480377443	-2.27907504971998
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	2.51921816454784	2.05291827827317	1.88566372798227	2.53792543045506	2.6364542747282	2.30136724904242	2.62594259849331	3.12983257365413	2.90849005528077	2.57697514161478	2.28370845119607	1.86161468767849
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	-2.50346546806459	-1.74766516542077	-1.4024807923989	-2.24329669931339	-2.36268663994232	-2.03138833662468	-2.77222010302444	-2.2196530794683	-3.21582857179396	-2.83411271876609	-2.47846548360169	-2.07143568494174
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	-1.1171711069447	-1.54287075277475	-0.726725354550828	-1.43236648309706	-1.7436474315361	-1.5052952407279	-1.51945713452908	-0.545676645896632	-1.9165455876637	-1.54625843045946	-1.07155183527906	-0.344214736851252
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	1.94025473561463	2.36766967269317	1.74048171813777	1.05254016669094	1.37498297834105	2.13109403076464	1.69368801563014	2.02645837122578	0.932583211698412	0.354303898617397	1.87181245275762	2.26340106692919
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	-1.00954044275234	-0.562041499763026	-0.387749987711496	-0.279686973158676	-0.90739940733548	-0.153686437595896	-0.692778561344609	-1.06697356952992	-1.22339840710376	-1.86903182272251	-0.441583556340646	0.38708420967307
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	0.700758080016736	1.09882858630334	0.632900759486901	-0.0186731477890566	0.47889495378441	0.792734035730288	0.83869780961978	0.832774537762233	-0.253997849915655	-0.723899518419506	0.517266789952305	1.00241436787621
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	-0.790486876689654	-0.338897948448817	-0.799484708833256	-0.796377716377065	-0.547396673304073	-1.06997716947005	-0.980460633796389	-0.875918332767209	-1.3966701283778	-1.51235687878378	-1.17918249947143	-1.18046276105187
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	-2.19331053976076	-1.66065378843114	-1.18625768392927	-2.24329669931339	-2.11137221166142	-1.37746186921801	-3.20687157288682	-3.44493317096269	-2.44263868356048	-2.08034091638971	-1.29981048726004	-1.37828850438179
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50	-3.29192282842886	-2.75926607709925	-2.37188134958701	-3.62959106043328	-2.51683731976958	-2.11143104429821	-3.17189295954146	-2.91280026002825	-2.52268139123402	-2.51565898764756	-2.56547686059132	-2.27907504971998
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	1.85789452980073	2.27930858568625	1.65184564542114	1.12399913067308	1.61832923697278	2.07696027368144	1.91453006995607	1.95216679492209	0.872944945378681	0.404565733398285	1.82108492924796	2.16176461207199
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	-1.3750002162468	-2.35380096899108	-1.10621497625573	-3.22412595232512	-2.51683731976958	-2.19844242128784	-2.36675499491628	-2.40197463626226	-4.74898617830631	-3.81494197177782	-1.87232968003137	-1.89958542801508
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	-2.26230341124771	-1.70321340284993	-1.67873416902706	-2.37682809193791	-2.00601169600359	-1.65189871491977	-2.36675499491628	-1.93197100701652	-2.11721628312586	-2.02318250254977	-1.74449630852149	-1.62514858231332
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	-2.41645409107496	-2.75926607709925	-1.21442856089596	-3.62959106043328	-3.92168570384666	-2.29375260109217	-3.22240286877627	-3.62794720151043	-4.9755234461617	-3.81494197177782	-2.88393059170985	-2.44612913438315
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	-1.34601267937355	-0.284830727178541	-0.327125365895062	-1.14468441064528	-0.941300959011162	-0.391645074695246	-1.38592574190455	-0.514904987229878	-1.13638703011413	-0.679447755848672	-0.309411783232163	-0.366687592703311
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	-0.156428612499715	-0.0103938814767805	-0.125385723244005	0.188121265523624	-0.547396673304073	0.607668992990583	0.0899807779050238	0.878936579525395	0.122310673901054	0.290452426630864	0.57396213362885	0.776376458535633
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	-0.63868086382165	-0.926684613350936	-0.762443437152907	-0.41071523556508	-0.458449187287577	-1.09983013261973	-0.469635010030399	-0.427893610240249	-0.171306134070542	-0.318434410311341	-0.672912692241295	-1.31766388256536
