#taxonomy	MCT.f.0089	MCT.f.0091	MCT.f.0094	MCT.f.0095	MCT.f.0098	MCT.f.0099	MCT.f.0417
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-0.491334641318557	-0.194372471302965	-1.39868790810565	-1.94373802827425	-3.17697901510454	-0.500165144354713	-0.551066406027034
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	1.70588993601766	2.35324256850701	3.14726291822247	2.71022232188327	0.783282357591684	2.2078850567475	2.24316149131623
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0.935781714321588	1.4967434721454	1.49168384979052	1.43498649753584	-0.0276478586246445	2.23496601535017	0.166773387123282
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-3.86918980452056	-4.04452007301302	-2.78498226922554	-3.04235031694236	-3.28529433611461	-3.29758954536601	-3.41931685889206
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	-1.77226848678062	-1.10008109384658	-0.587757691889319	-0.269761594702582	-1.41394221974454	-0.388939509244489	-1.93736076714693
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	3.20653208379562	3.46262100671458	3.38043558500588	3.15307496206305	2.84268314838807	2.96004079043555	2.45708838752551
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	-2.46541566734057	-1.79322827440653	-1.08023417698711	0.215746221079119	-3.05449040029907	-0.694321158795671	-0.907741349965767
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	0.0682811466168653	-0.88751965186291	-1.08023417698711	0.683343110294289	-0.72079503918459	1.19922100474233	1.05837150640707
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	-2.28309411054661	-2.09860992395771	-1.86869153735138	-1.25059084771431	-3.07306317011179	-1.72394057597683	-1.93736076714693
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	0.0995336901209698	0.356082947233793	-0.0769320681233286	-0.269761594702582	-0.961957096001478	-0.19788427248178	-0.214594169405822
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	-3.87962030929078	-2.54044267623675	-1.86869153735138	-3.04235031694236	-1.75041445636575	-1.94708412729104	-2.16050431846113
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	2.92365606247593	2.64196489903658	2.13864164788109	2.67138248856701	3.22907410873367	1.94982524032706	2.66980742150384
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	0.402483234703539	0.64682780921612	-0.300075619437538	0.764312172827956	2.15760052766486	0.655605558153345	0.884018119262288
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	-1.99541203809483	-2.79175710451766	-1.08023417698711	-0.238989936035829	-1.16262779146363	-0.768429130949393	-2.16050431846113
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	-2.12894343071935	-1.90445390951675	-2.37951716111737	-1.94373802827425	-0.415413389633408	-1.25393694673109	-2.44818639091292
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-3.38170639921472	-4.5830126495031	-3.68298715778922	-1.65605595582247	-3.38399880927464	-1.13615391107471	-3.36566054120055
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	4.79693238937598	4.64553339140766	4.04047776702977	4.18385869315831	5.17792745622478	3.63829011631486	4.40405617813896
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	0.652534238937673	-0.643322691350868	-1.68636998055743	-0.0979113377759229	0.468789027689246	-0.19788427248178	-0.214594169405822
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-0.491334641318557	-0.953477619654708	-1.53221930073017	-0.902284153446093	-0.469480610903684	-1.54161901918287	-0.656426921684861
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	0.343987028021931	0.0159229375333958	-0.259253624917283	0.65895165717013	-0.224358152870699	1.54181883479022	0.237390954337236
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	0.499857398728715	0.286213267273308	-0.587757691889319	0.375376366671003	-0.101755830778366	-1.13615391107471	0.3850269531433
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	2.31034081922306	2.21410491082594	1.55230847160695	1.1917561876549	-0.268809915441533	-0.288856050687507	1.53460568540344
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	-0.224705978064609	0.225177376686938	-0.770079248683274	-1.0274472964001	-1.16262779146363	-1.72394057597683	-0.551066406027034
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	0.74542798583037	1.17312939046756	0.582313560760935	-0.0979113377759229	-0.224358152870699	-1.13615391107471	0.345021618529601
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	0.866788842834637	0.106519832885622	-0.705540727545703	-0.516621672634108	-0.651802167697638	-0.694321158795671	-0.0204381549648641
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	-0.437267420048282	-0.976467137879407	-1.86869153735138	-0.962908775262527	-0.587263646560067	-2.64023130785098	-0.656426921684861
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	2.17705030339122	2.00874487500041	2.34787065759497	0.469195121888657	0.783282357591684	0.598447144313396	1.39484374302828
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	1.64217412163155	1.70646400312747	1.32589159494777	0.271835687730162	0.424337265118413	0.0678188932512257	1.24069306320102
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	-1.13041460060823	-1.60217303764382	-1.08023417698711	-0.962908775262527	-0.651802167697638	-1.94708412729104	-1.60088853052571
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	1.29112243524718	0.696054749981271	-0.0441422453003377	-0.0466180433883724	0.610439544752273	-0.388939509244489	0.460534505651445
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	0.402483234703539	3.28752206831787	0.976217846468024	0.342039946403411	0.468789027689246	-0.337646214856939	0.423493233971096
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-0.519505518285254	-0.474987376531653	-1.28090487244926	-1.25059084771431	-0.181798538451903	-1.38746833935562	-0.602359700414585
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	0.0840295035850044	-1.10008109384658	-0.705540727545703	-0.644455044143993	0.303709277329798	-0.560789766171148	-0.981849322119489
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	0.74542798583037	-0.215878676523929	0.185432196344163	-0.334300115840153	3.05032251316632	1.16643118191934	-0.0204381549648641
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	1.32330912174309	0.292770667819467	-1.53221930073017	1.16977728093612	1.99673390587216	1.20991629385907	1.08793030864861
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	-0.104561666222546	-0.205067760419713	-0.770079248683274	-1.53827292016609	1.35864650249525	-1.72394057597683	-0.656426921684861
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	3.47528176271376	3.3879637349041	3.00191511214117	2.91607437608742	4.86645361921566	2.74884042196552	2.98989291801028
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	4.21342946543302	2.79120200306928	3.13659615041828	4.08574458602125	4.975818945993	3.21197117192349	3.84646441518281
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	2.22959522264731	2.81614359843526	2.25197033318809	0.707153758988008	2.06068263047244	0.760966073811171	1.86037309187909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	1.69969796576974	2.23118312476898	1.54575107106079	1.36436893032189	3.12325498265735	1.03606936405609	1.6516983516848
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	-0.085869533210393	-1.21130672895681	-1.86869153735138	-1.09644016788705	-0.364120095245857	-1.25393694673109	-0.981849322119489
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	-0.855977754906467	-0.866466242665078	-1.86869153735138	-1.94373802827425	2.62408391188734	-0.694321158795671	-0.774209957341244
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	2.01645630230303	1.61844040712292	1.85940862991583	1.68945251997909	4.77432190333805	2.96373083152301	2.18330110339255
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	-0.0675203945421964	0.41562434092481	-0.342635233856334	-0.403292987327105	2.84065680524284	0.404291129872439	0.237390954337236
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	1.30504377376579	0.449718552267786	0.393071561122407	0.849469981168263	3.21103059353974	2.29424262527971	1.33600324300535
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	-0.143027947050342	-0.909025857083874	-1.68636998055743	-1.17054814004077	2.41469917674456	-0.00117397823572564	-0.656426921684861
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	0.331865667489586	-0.0555360264487492	0.350511946703611	-0.516621672634108	2.2749372343694	0.777495375762382	0.142080774532911
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50	-1.13041460060823	-1.04878779945903	-2.37951716111737	-1.25059084771431	2.3863508217403	0.100608716074217	-0.907741349965767
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	1.73328891020578	0.962776319817718	1.19469938467642	1.34590686748215	3.71595649517854	2.69248748541438	1.72620087898272
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	0.255879760511664	-1.12674934092874	-0.993222799997484	-1.17054814004077	-0.469480610903684	-3.00201894444666	-1.24421358658698
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	0.873906310603501	0.696054749981271	0.9877786688691	1.13969982569884	2.51226542067557	1.87062819866587	0.835227955092856
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	-0.36128151307036	-0.578784170213297	-0.913180092323947	1.59722129576306	-0.0640155027955194	-0.935483215612559	-0.112811475095879
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	0.97500242747487	0.842062572413253	0.0482310748306774	0.581990616034002	3.04537608923099	1.19922100474233	0.687307825016234
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	2.45310433784788	4.91524131446288	1.69235454525267	1.67167427395781	6.33427125583044	2.46267926235444	1.67894799413218
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	-0.779016713770338	-0.433602160368799	-0.913180092323947	-1.25059084771431	0.37781724948352	-2.64023130785098	-1.24421358658698
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	2.53449566339271	2.12404408690776	2.14949166390515	1.78596342035994	2.61649854049809	3.1724055717173	2.54451120249667
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA	-0.143027947050342	-0.48917201152361	-1.28090487244926	-0.301510293017162	0.223666569656261	-1.13615391107471	-0.36874484923308
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	-1.87762900243845	-0.999997635289601	-1.39868790810565	-1.789587348447	-1.41394221974454	-2.64023130785098	-1.60088853052571
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	1.36756413074713	0.427118720350545	-0.0769320681233286	0.324945513044111	0.37781724948352	0.132357414388797	0.964060826935825
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	0.436005926742183	0.43848247900086	-0.342635233856334	-0.477400959480827	0.041345012862307	-0.560789766171148	-0.0810627767812989
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	-0.519505518285254	-0.532974634182003	-1.08023417698711	-1.43291240450826	-2.6667051882399	-2.64023130785098	-2.16050431846113
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	1.12364345149116	0.218159804028292	-0.387086996427168	-0.209136972886147	0.888642873249511	-0.388939509244489	0.423493233971096
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA	1.33679247208037	-0.0648384191110628	-0.387086996427168	0.484010207673798	0.683198899034702	0.404291129872439	0.687307825016234
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	0.661344868619828	-0.420179140036658	-0.770079248683274	-0.238989936035829	0.916813750216207	0.0339173415755443	0.064119233063199
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	2.59591274107121	2.35074152510243	1.35018428751682	2.52408396656261	3.91462718997402	0.871314130980036	2.4742246697685
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	3.68048523307183	2.83791739798482	1.44185147604264	3.25383776847225	3.67188888996328	3.74327532703302	3.56062679452968
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	2.3353213021915	1.9752889471041	1.24036942150961	2.38259970053904	1.6835727481194	1.20991629385907	1.75650622847805
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	-0.313653464081105	0.0330173708926958	-0.839072120170225	-1.789587348447	0.511348642108043	-1.54161901918287	-0.656426921684861
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	0.343987028021931	0.775761492592013	0.632744414387827	-0.43966063149798	1.17274712435341	0.132357414388797	-0.179502849594551
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA	2.24771166015262	1.85537728056947	2.27126353612277	1.24810912420603	0.49029523291021	0.655605558153345	1.80978759509099
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	-0.337183961491299	-0.237857583242704	-1.86869153735138	-1.25059084771431	1.08279888769047	-0.500165144354713	-0.907741349965767
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA	2.23142170717335	2.57221423225182	2.20884590655434	2.17258544066662	3.79476298811381	0.793755896634162	2.24009870178568
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2	-0.855977754906467	0.0581232920237721	-0.433607012062061	-1.09644016788705	1.79343922569793	-3.0295347824039	-0.981849322119489
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium D16	2.71973300110183	3.25426326627951	2.72844647693944	1.79789199122521	3.08268779766835	1.41155363995232	2.2339448362113
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371	-0.437267420048282	-0.866466242665078	-1.39868790810565	-1.17054814004077	-0.526639024743632	-0.62532828730872	-1.34957410224481
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	2.22593221488858	1.26621981353357	0.711525292240942	0.741839316975898	0.700590641746571	0.47328400135939	1.47708184126525
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	1.10129615279916	1.07944390639024	0.696257820110153	0.633950354964713	0.00744346118662547	-0.848471838622929	0.672709025595081
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	5.28287177911457	5.07884528494875	6.00216172061216	6.73196774460093	4.36724211597999	5.16136457416772	6.6622968126902
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	1.45059935935712	0.914821926695682	1.96860792188083	2.15338046083057	4.09775692091576	2.06024905794143	2.04418830092983
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	-2.46541566734057	-1.24115969210649	-3.11244638712128	-2.6368852088342	-1.75041445636575	-3.08689936393521	-2.16050431846113
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	-1.43579625015941	-1.51879142870477	-1.86869153735138	-3.20788947890794	-0.268809915441533	-1.94708412729104	-2.44818639091292
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	0.0194909824474332	0.632970774554694	-0.0123935469857574	-0.600003281573159	-0.364120095245857	-1.25393694673109	-0.551066406027034
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense	0.837801305961385	0.995674023324777	0.999207364692723	1.17715738823374	1.28453853034152	-0.288856050687507	1.24069306320102
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	0.822986220176244	1.54459949332304	0.964521806704833	-1.25059084771431	0.814534901095789	-0.768429130949393	0.237390954337236
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum	-2.28309411054661	-1.69314481584955	-2.09183508866559	-1.09644016788705	-3.13443106028124	-3.01023404052324	-3.36058945977492
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans	1.19300457928866	0.907779644070269	1.39706787341567	1.55276953319223	0.700590641746571	2.45658168248632	2.14017667675879
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus	0.597975254687239	0.331236948647263	1.37390081413413	4.51198450678338	0.814534901095789	2.60151570720866	0.580335705464066
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus champanellensis	-0.224705978064609	-0.271759134918385	-0.839072120170225	0.0021721207810596	-2.96553255159199	-3.00780558687772	-1.46735713790119
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus faecis	0.294594272692354	-0.249030883840829	0.564921818049066	1.32709753552466	1.47642953815163	1.94473617081959	1.03816879908955
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris	-0.203652568866776	-0.0191683822778744	-0.587757691889319	-0.368201667515835	1.49217789511977	-0.0375416224066006	-0.907741349965767
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp. JC304	-0.707557749788193	-0.626793389399658	-0.770079248683274	-0.557443667154363	1.30358672531222	0.380193578293378	-0.656426921684861
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	0.144654125401439	0.604666998391842	-0.0123935469857574	-0.791058518335868	1.84963378404157	-0.848471838622929	-0.112811475095879
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum sp. 4_3_54A2FAA	0.643645291520427	1.37822487191007	0.680753633574188	0.289854193232841	1.57462156433084	-0.694321158795671	0.596336046810507
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile	-0.742649069599464	-0.260330439094762	-0.482397176231493	-0.301510293017162	0.166508155816313	-0.848471838622929	-0.981849322119489
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__Erysipelotrichaceae bacterium 6_1_45	-0.707557749788193	-0.355640618899087	-1.17554435679144	-0.43966063149798	-0.101755830778366	-0.935483215612559	-0.288702141559543
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	-0.939359363845518	-1.51879142870477	-2.09183508866559	-0.644455044143993	0.223666569656261	-0.694321158795671	-1.34957410224481
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis	0.173641662274692	-0.660129809667249	-1.17554435679144	-0.644455044143993	-1.97355800767996	-1.03079339541688	-0.502276241857602
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp. Marseille-P2844	-2.68855921865478	-3.35137289245308	-3.36228278687081	-3.04235031694236	-2.26124008013174	-3.13930097119206	-2.85365149902108
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;NA	-3.38170639921472	-2.94590778434491	-3.22619710559757	-3.32309863451246	-2.6667051882399	-3.06363326472486	-3.30519377269412
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	3.12033374040404	3.32413502096538	2.67033884613216	2.72440695687523	5.10372905316774	2.04189991927324	2.50293477565093
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister invisus	-4.53194423159377	-4.26123539126184	-3.19170580096434	-3.51358950166013	-3.10280112059263	-3.10834207991369	-3.72327846245089
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA;NA	4.22144353286784	3.10696539089171	3.21643260873561	2.46906026506638	5.61704155886623	3.25829524359773	3.3972885286485
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__Burkholderiales bacterium 1_1_47	2.43540476074848	1.21817011589186	1.42714532865295	0.608307924351375	3.85317929103502	1.68390134840399	1.58899975746924
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA;NA	-2.28309411054661	-2.94590778434491	-3.45743943931524	-3.71918571924438	-1.97355800767996	-3.09976883633868	-3.16389687638171
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella;s__Dakarella massiliensis	-3.88430505614182	-3.35137289245308	-3.13190495600208	-3.55149118520069	-2.6667051882399	-3.34015846224718	-3.19893034245952
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis	2.62341447434075	1.41293551487331	1.51908282397863	0.764312172827956	3.91808620414581	1.67056781753453	1.64058712625973
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;NA	-2.97624129110656	-3.63905496490486	-2.78498226922554	-3.56751936840572	-2.6667051882399	-3.05961156633897	-3.17916360948837
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella sp. KLE1602	-3.65321380316715	-4.53927657162534	-3.31134287669217	-3.24060251552087	-2.99691751727817	-3.26595427797385	-3.28422598119801
