#taxonomy	MCT.f.0426	MCT.f.0427	MCT.f.0428	MCT.f.0429	MCT.f.0430	MCT.f.0431	MCT.f.0432	MCT.f.0433	MCT.f.0434	MCT.f.0435	MCT.f.0436	MCT.f.0437	MCT.f.0438	MCT.f.0439	MCT.f.0440	MCT.f.0441	MCT.f.0442
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	1.93055339540994	1.28424826410736	1.78930424174124	1.42613305020129	1.53415962806805	1.51694513605915	1.50717306618289	1.13183739761499	1.89371973419906	1.57336972528639	1.71152604366539	0.693968682537036	1.52984004420978	1.0210917248003	1.53403168035041	1.92605193152907	1.91000628897391
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	2.39557602078017	1.7260810163864	2.33972548159182	1.91083646856731	1.87435973480328	1.87931810111252	2.00097385239615	1.61734521339669	2.37339284947328	2.23640710437497	2.21123482732504	1.38299214591312	1.86331209106885	1.46033457623931	2.11146322313733	2.51829294678057	2.42510612605284
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	0.620755067280154	-0.747896562869411	0.889588474961293	0.942800567015495	0.517097206364046	-0.246643456202212	0.10422707147056	-0.38798835612942	0.556615617269941	0.714708106248876	0.44357290967605	-1.30258519933703	-0.1306842446541	-0.628124159090717	-0.00714946662923927	0.55745714750858	0.337759404865892
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	-3.54591015652157	-3.88339077879856	-2.58994074997077	-3.54020198499839	-3.90174340143255	-3.29116589392564	-4.24418866780367	-2.05995284324989	-3.17308583136425	-2.50416771861932	-3.22123056923873	-4.50705786910127	-4.00880569840656	-4.61483757794237	-4.36583566151455	-2.79244693976602	-3.1122281409657
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-0.742549775615038	-0.769875469588186	-0.510499208290933	-1.18882672783491	-0.931328935862851	-2.19255360525753	-2.59638815114413	-0.947604144064843	-1.18065566667404	-0.894729806185224	-0.873728579956889	-2.49650766780947	-1.39384592037037	-1.81770822596455	-1.40380661478468	-0.623393239396502	-0.355387775694053
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	0.848538998150866	0.654570657496081	1.09057045447265	0.93143680836518	0.898170861348051	0.819707970247676	0.939728548417394	0.610540473981707	1.28512994166718	1.18471173549461	1.00318869761147	0.399404270462313	0.901395198367921	0.927729507209277	0.935592451332086	1.33871159557879	0.601343925738613
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-1.29461835791508	-1.58080568580451	-0.93701772559693	-1.46076044331855	-1.55036814426907	-1.27626287338337	-1.10473327436641	-0.947604144064843	-0.904402290045886	-2.50416771861932	-1.79001931183104	-2.60186818346729	-0.996544122901363	-1.64335483881978	-1.58612817157863	-0.882904434881587	-1.40748004872727
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	6.61793965781137	5.43234510822296	6.1786680991704	6.17306287884753	6.24938517401817	6.5447652549095	6.60488905188991	6.54752104632307	6.72144506312899	6.20083195982144	6.38106199717654	4.8845582661759	6.92903410139954	6.25771147067614	6.59013687036579	6.33995891740225	6.0435504430178
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	2.69533987284704	2.19882813157789	2.67619771821303	2.63045422589462	2.61000192821218	2.68898489328207	2.42968295108196	2.43678611928093	2.8930222587395	2.68321808722143	3.03026225377399	1.439231864236	2.55363839528716	1.95559990776617	2.33485457522099	2.6225417335857	2.80397392164174
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	6.04002013794395	5.71543807707867	6.38073139835891	6.03172126726911	5.98441994997037	6.21939017543961	5.80611720952302	5.77291753376232	6.24951239041687	6.02554675335058	6.62214664171749	4.90025698165776	5.98090542087818	5.21365436444441	5.74976653255054	6.22190896144702	6.50033876726813
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	4.68386759356031	4.30168069873372	4.74692382315737	4.56586007668306	4.56625954579291	4.50427485992032	4.52036667825532	4.05298081417791	4.76190507344377	4.87982173935918	4.84854847733548	3.76115992007317	4.51337503452071	4.28474383266639	4.35312160408061	4.70100949762721	4.3689049364394
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	1.6825210825623	0.067852939782867	1.22410184709717	1.15572256425817	0.807786799879782	0.422406172778673	0.421323029128634	0.305158824430525	0.893087853891154	0.772977014372852	0.680901095982216	-0.810108714239238	0.170696672155843	0.00530378676760652	0.28567400532296	0.921125126938283	0.80478240597349
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	-1.53100713597931	-1.39848412901056	-1.60911149695904	-1.14230671220002	-1.50384812863418	-1.41936371702404	-1.6581185125512	-1.94052055475347	-1.13620390410321	-1.40555542995122	-1.0968721312711	-2.23414340334198	-1.67343078258953	-2.02901731963176	-1.80927172289284	-1.78084602808755	-1.20268563608126
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	4.51115052544419	4.25415123940249	4.36331887751583	4.09268352039674	4.40238032424095	4.09716196565147	3.88654929121403	3.50674315218866	4.47199299051066	3.44256093464727	4.13111218043103	2.9795373865223	3.75619777181594	3.26191993961865	3.90322269236538	3.89746322635311	4.63223339054775
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-0.196006069246968	-0.887658505244569	0.00862521828975248	-0.155811721652614	-0.304431140844106	-0.346726914759195	-0.0931323626879349	-0.947604144064843	0.0977497324346618	0.0607816388422119	0.131793285645209	-1.0855206940992	-0.492297470233415	-0.65753804429701	-0.731712843422563	-0.118298290339496	-0.279014796909479
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	-1.84116206428315	-3.4779256706904	-2.07911512620478	-2.62391125312423	-2.80313111276444	-2.59801871336569	-2.15455539886509	-2.06662773995797	-2.07447354269614	-2.09870261051116	-2.88863160049915	-2.60186818346729	-2.62251133728667	-3.07047119445992	-0.944274285406236	-2.09929975920608	-2.10062722928722
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-2.15961579540168	-3.88339077879856	-3.4008709661871	-2.84705480443844	-3.20859622087261	-3.29116589392564	-3.0018532592523	-2.05539792010903	-2.88540375891247	-2.75400305861602	-3.16868721167486	-4.32010696351006	-2.91019340973845	-3.76361837501987	-2.09695379534462	-3.48559412032597	-3.39991021341748
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	3.87106946485958	3.29629821566722	3.69232599692524	3.61089155258348	3.63834691871277	3.31750926765235	3.1843553646482	2.93395965387859	4.11720705108235	3.10530407656564	3.58987804170942	2.99366896001301	3.23827488617919	2.87799886107521	3.38991567774801	3.01794526994843	3.59981634410347
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-3.14044504841341	-2.78477849013045	-3.68855303863888	-3.13473687689022	-3.90174340143255	-3.76674885681791	-4.10046554792041	-2.14262205361125	-2.88540375891247	-2.99015783408363	-3.27749206967227	-4.34749584407364	-2.91019340973845	-3.76361837501987	-2.50241890345279	-3.7999666132968	-2.88908458965149
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-4.26642551442564	-4.3399904562938	-4.74715217478102	-3.96562478880228	-4.21267804609517	-3.70176963522973	-4.63377733395119	-2.01612276550245	-3.979792037878	-3.07933716861048	-3.40837284596842	-4.74366213030042	-4.70767897945034	-4.40959912097448	-4.0682734406423	-3.97696821963286	-4.40683065086437
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-0.742549775615038	-0.747896562869411	-0.676291463133677	-0.706988640942173	-0.663064949268172	-0.4878055130191	-0.804628681916077	-0.254456963504898	-0.745337595416198	-0.48926469807706	-0.28594191505477	-1.43179693081704	-0.725391352400793	-1.39649476088825	-1.21456461514615	-0.882904434881587	-0.473170811350437
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	-2.15961579540168	-2.27395286636446	-2.38927005450862	-2.62391125312423	-2.19699530919413	-2.19255360525753	-2.49102763548631	-1.64075132462479	-1.87380284723399	-2.09870261051116	-2.88863160049915	-3.41279839968362	-2.01637553371636	-2.15418046258577	-1.80927172289284	-2.09929975920608	-2.70676303285753
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	-1.10356312115237	-1.02118989786909	-0.915964316399098	-2.1539076238785	-1.41683675164455	-1.2117243522458	-1.96039938442413	-0.724460592750633	-1.05282229516416	-1.40555542995122	-1.0968721312711	-0.970451364314417	-1.64168208427495	-1.77118821032966	-1.63742146596618	-1.53968397127066	-1.09732512042343
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	-3.54591015652157	-4.13225961233614	-2.84125517825168	-3.54020198499839	-3.49627829332439	-2.88570078581747	-3.18417481604625	-2.1973246147376	-3.17308583136425	-2.79623067820539	-3.2301548472942	-3.18965484836941	-4.41427080651473	-4.16908348312803	-3.88871326457268	-3.82313018645879	-2.70676303285753
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	-2.29314718802621	-2.17864268656013	-2.07911512620478	-2.44158969633028	-1.29905371598817	-1.49940642469758	-1.29710516701387	-2.04685843299977	-1.27596584647837	-2.09870261051116	-1.0968721312711	-2.23414340334198	-1.7401221570882	-2.46433539088961	-2.09695379534462	-1.0876988475276	-1.50279022853159
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-3.98754109971535	-4.21421685063778	-4.44101808479779	-3.93874587009026	-4.19535051142906	-3.65283974970273	-4.89473470019953	-2.16194238526374	-3.94051876253633	-3.02995067562307	-3.51735003677486	-3.41279839968362	-4.92025252275232	-4.52156839508061	-4.12379419907278	-4.01752514658843	-4.40381110501645
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	-0.943220471077189	-1.17534057769635	-1.09828587319305	-0.975252627536852	-1.09838302052602	-0.688476208481251	-1.46140821830515	-0.947604144064843	-0.904402290045886	-1.40555542995122	-0.809190058819318	-2.02650403856373	-0.996544122901363	-2.02901731963176	-1.1161245423329	-1.18300902733192	-0.834960855955939
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	-2.44729786785346	-4.38614157335675	-4.09401814674704	-3.85164050021147	-3.90174340143255	-3.79378994681689	-4.58145946306588	-2.19554281713496	-3.17308583136425	-3.2315750576204	-3.50663026014554	-4.39681203536551	-4.56342156137613	-4.85951122157358	-4.23612668768362	-4.28541570938466	-4.07108550712178
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	1.4204248786781	0.328736819079924	1.06790659489544	1.0549178651362	1.14490233018674	1.34840571877979	1.5485086902408	1.57812450024341	1.65255767738217	1.17213295328775	1.20571296172295	-0.22438178230013	1.78522365409741	1.10134867993047	1.49578179821641	1.2977222510456	0.814683476956201
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-0.805070132596372	-1.17534057769635	-1.89679356941082	-1.28891018639189	-0.810700948074236	-0.939790636762158	-1.90324097058419	-1.95437702126994	-0.939493609857156	-1.81102053805938	-0.873728579956889	-1.9658794167473	-1.41853853296074	-2.08964194144819	-1.94280311551736	-0.920644762864434	-1.09732512042343
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	4.29617221682082	4.5700102795299	4.21639684744125	4.40055982555386	4.25419293653984	4.23366512866515	2.66687757734499	3.74832040519171	3.66496203519307	2.87803113190941	4.51929272206045	2.85297798531297	4.13742042530908	2.56729017909849	3.11070920293528	3.70846728492802	4.63428866738136
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	3.87347042639712	4.09440583186365	3.0503890335741	3.19617167722813	3.65833706358928	4.26578467808726	2.33086553401307	3.41549448072352	3.35438463804002	2.79414964792871	4.51959589016948	2.87459536846422	3.59076253812238	2.19996096859858	2.73335794462035	3.69333267898096	4.5183544726778
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	-3.93496110592366	-4.1011889637823	-3.4008709661871	-3.79283100241629	-3.90174340143255	-2.88570078581747	-3.69500043981224	-2.11575745910656	-3.17308583136425	-3.19546611638644	-3.33461125158501	-4.54072535538249	-3.31565851784662	-3.47593630256809	-1.21456461514615	-3.899037588644	-4.17292273802418
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	-3.96331438399967	-4.92641742547171	-4.24166035520173	-4.72862622571266	-4.66962901948004	-3.78430051162826	-4.28668493412924	-2.33921214440908	-3.97175005577365	-2.98836377832902	-3.27791652263939	-4.38778137800265	-4.85066498778264	-4.77722602708287	-4.46074941165511	-3.87127477598026	-4.31763888496636
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	-3.14044504841341	-4.3703620098875	-3.17772741487289	-3.13473687689022	-2.80313111276444	-3.29116589392564	-3.0018532592523	-2.18590560591589	-2.88540375891247	-2.9462589695362	-3.22963931787383	-4.10594558024357	-3.31565851784662	-4.44183403677299	-0.892980991018686	-3.48559412032597	-2.41908096040575
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	3.2930308064602	3.58882567311548	3.20780419539089	3.38686560501612	3.29269344966778	3.29016648428829	1.73726489924553	2.91312556697575	2.70278079099269	2.1545432342968	3.91930334320077	1.98196486513267	3.16948549419238	1.70021343000574	2.12377864972738	2.64018276438961	3.68627015207949
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	5.82888477042014	5.85457333521949	5.3195079372024	5.29420780897195	5.77891305097141	5.72382847013384	4.52306767926716	5.26249379887946	5.08938713863625	4.11256658664552	5.32203643066382	3.84596580161062	5.51610207480278	4.29723737791445	4.73419038126567	5.04727555047528	5.58256715479437
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	1.03394222148223	1.52153632280773	1.09615706118129	1.12323710911368	0.798736964359864	0.53747550256346	-0.41158609380647	0.151008144603267	0.595836330423223	-0.152792461455847	1.57151281343868	-0.773741070068363	0.670234336147982	-0.32963117053472	0.254421461818856	0.641540264719121	1.5441103315968
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	4.91280610513569	5.45525485333055	4.94636392741858	5.15789509212418	4.52967401296228	4.4903900653097	3.06115645501878	4.39711959529735	4.30225340520249	3.73317986677236	5.26629964010957	3.05295744646238	4.56891799274971	3.35196375116459	3.87345734256553	4.51893843137855	5.50082053609406
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	2.86836813702919	3.19705650800169	2.76612127829343	3.05489523546179	2.87931422450363	2.91943418309902	1.26317128474827	2.32006184497279	2.25917950769353	1.7794188432413	3.50829805471699	1.45473605077196	2.78353872906424	1.12422134159646	1.61661827135969	2.1945784886911	3.25209223068482
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-1.93647224408747	-2.09163130957051	-2.84125517825168	-2.84705480443844	-3.49627829332439	-2.37487516205148	-2.84770257942504	-2.03850438511629	-2.19225657835252	-2.83592287828187	-2.19548441993921	-4.10594558024357	-2.7095227142763	-2.55964557069393	-2.63595029607731	-1.9815167235497	-2.19593740909154
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	-2.29314718802621	-1.48549550600019	-1.95395198325077	-2.1539076238785	-1.76167723793628	-2.37487516205148	-3.40731836736046	-2.06060207220277	-3.57855093947241	-2.87606889045355	-2.19548441993921	-4.10594558024357	-2.62251133728667	-4.55613058935149	-2.97242253269852	-2.2328311518306	-1.79047230098338
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-0.906852826906314	-0.499000515452786	-0.855339694582663	-1.09785494962918	-1.16090337750735	-1.41936371702404	-4.10046554792041	-0.724460592750633	-1.32725914086592	-2.50416771861932	-1.27919368806505	-2.60186818346729	-1.64168208427495	-2.66500608635176	-1.63742146596618	-1.40615257864613	-0.404177939863485
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	4.42431196449232	4.29735017579647	4.42905770782735	4.10184241787487	4.50919999014098	4.31073606594953	4.11886054598569	3.93519777852153	4.49047838930254	4.33530871960952	4.5793107317867	3.58593952701039	4.43989449656437	3.74772400780957	4.26247588761631	4.45338642862242	4.56760101913019
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	1.98747933220595	1.84182697657771	1.89744640036094	1.65552879277455	1.99403589554102	1.84463254312463	1.30446155368589	1.3549809489292	1.7589871402289	1.52118397211582	2.07770343470052	0.630252868150928	1.73739749213359	0.899820719092201	1.44158714782841	1.78740543823778	1.93441759065359
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-3.54591015652157	-3.4779256706904	-2.30225867751899	-3.13473687689022	-2.80313111276444	-3.29116589392564	-2.15455539886509	-0.947604144064843	-2.66226020759826	-3.07872424446096	-3.24260318547329	-4.42550312991363	-3.49798007464057	-3.25279275125388	-2.27927535213858	-2.38698183165786	-2.88908458965149
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	0.842347027902945	0.114809922870638	0.868826483512864	0.85424716967405	0.794181147824004	0.434527533311017	0.830404777706987	-0.38798835612942	1.14440228217206	1.15939392751032	1.35269515207159	-0.15470186166214	0.682542183822579	0.225365671544408	0.571431149365157	0.980313998328613	0.824487477052822
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	3.69042918623277	3.95751234912415	3.66687504910398	3.50513895693631	3.98902624146665	3.5189765561895	3.65315799863934	3.64498725971639	4.10393150706209	3.61503019499821	3.93737117661072	2.88015866514955	3.89663595065372	3.85414120158864	4.21402452689726	4.2046919003508	4.19530946298911
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	1.99731225312219	1.74062672738878	1.85140246185953	1.96918635162959	1.74546872173525	2.03184408521277	1.58141209134775	1.63639340836739	2.03092085571255	2.07054325988406	2.35311541456049	0.917934940602709	1.98681685885008	1.28623763222967	1.56232518899302	1.82761185871582	1.7893360580762
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	0.540066156030011	0.185635975439251	0.633369671965297	0.448782061565886	0.672967577070831	0.688515759976326	0.410393958596444	-0.136673927848514	0.881593474465419	0.631326497309825	1.06261211808227	-0.277304183754472	0.3648526865968	-0.0582096189547194	0.442020075713654	0.5217390649065	0.564072530941381
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	0.540066156030011	0.194146665107159	0.438581346406213	0.000757339038925614	0.280306741208654	0.372395752204011	0.0426691784711267	0.151008144603267	0.524092425564381	0.358033162310144	0.748954559227232	-0.791759575571042	0.494700833805027	0.0281184645337778	0.109487437096522	0.332118205630934	0.126450311198685
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	0.414903013076005	0.43409733473775	0.383318667731163	0.23255895309625	0.346751840616807	0.397713560188301	-0.229264537012515	-0.38798835612942	0.363030868197276	0.134889610995934	0.461272486775451	-0.609438018777087	0.244440146401392	-0.308353772087435	0.154338003261873	0.0553652037113437	0.478211240334989
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	0.424381757030549	0.00842951931206627	0.659572044359321	0.361770684576256	0.625465243085828	0.458338182004736	0.223667108334573	0.305158824430525	0.684128937568901	0.440271260547116	1.04319403222517	-0.624705490907875	0.304228064780366	-0.108640472581611	-0.082050774802357	0.426428885102176	0.809745195315619
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	1.75240721002646	2.0027132526516	1.81948485889123	1.59265094182212	1.90037497394451	1.78712804864444	2.23281408021928	2.14343830929347	1.69444861909133	1.4470759999621	1.45517382135453	2.55270710825426	1.93574192891367	2.47209868661256	1.90277479050263	1.95682359019582	2.10270761664329
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	-0.871761507095044	-0.606246045806384	-0.726722316760569	-1.40013582150212	-0.467756196947406	-0.550325870000434	-0.158883740250715	-0.947604144064843	-0.775190558565879	-1.00009032184305	-0.873728579956889	-0.0116010180214665	-0.328294493963145	-0.0102003997683588	-0.212412592665601	-0.652380776269754	-0.438079491539167
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	-1.4058439930253	-1.63209898019207	-2.01457660506721	-1.34297740766217	-1.70451882409633	-1.58641780168721	-0.842369009898924	-2.08424785532087	-1.3813263621362	0.203882482482885	-1.18388350826073	0.761588870212015	-1.19539498164653	-0.801787653141557	-0.6115685315805	-1.87615620789187	-0.972161977469424
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	-0.00495083248425871	0.185635975439251	-0.660030942261897	-0.832151783896178	-0.551839314157947	0.126560789687731	-0.901792430369725	-1.97696079901068	-1.3813263621362	-0.71240824939127	-2.48316649239099	-0.495027667599343	-0.362485858711424	0.330726187202234	0.28567400532296	-0.959865476017715	-0.80964304797165
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-3.97389449885463	-4.15800131665019	-4.80429978519504	-4.02115298701391	-1.33679404397102	-3.29116589392564	-4.58334877977755	-3.19190443594934	-4.74641125975531	-3.04172340211462	-4.1304749428056	-3.7004804721354	-1.70622060541252	-1.53002615351277	-1.24965593495742	-3.48559412032597	-3.80537532152564
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	3.47829393510381	3.91922728464411	3.64903470489972	3.50861873426235	3.72018642530161	3.59536574860488	3.97480599837705	3.81670426326155	3.51319117562274	3.360882903633	3.35844368806054	4.26483359271713	3.7282289354601	4.22243310020021	3.67656201732625	3.88966165768378	4.0331651354811
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	-1.24332506352753	-1.28070109335418	-1.38596794564483	-0.86605333557186	-0.517353138086778	-1.49940642469758	-0.350961471990035	-0.947604144064843	-1.01360158201088	-0.558257569564012	-1.27919368806505	0.191339825975224	-1.36974836879131	-0.571771222539585	-1.14787324064748	-1.04324708495677	-0.669881105596491
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-1.06100350673357	-0.862965892654198	-1.17624741466276	-1.74844251577033	-1.03954252050308	-0.200123440567319	-0.842369009898924	-2.02923516756092	-1.3813263621362	-0.424726176939489	-0.446284565129949	0.803026060076188	-0.902725367683708	-0.767886101465875	-1.02651238364321	-1.28836954298975	-0.29382988269462
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	-1.75415068729352	-1.48549550600019	-1.74264288958357	-1.6683998080968	-1.59915830843851	-1.90487153280574	-0.964971331991256	-2.00410121110703	-1.32725914086592	-1.40555542995122	-2.19548441993921	-0.508633319655121	-1.52389904861856	-1.19866901755833	-1.74864710107641	-1.61379194342438	-1.45400006436216
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	-0.128183472908207	0.887293845667105	0.196441294401348	0.494038653154007	-0.176049974195899	0.220379544905386	0.735816359031072	0.556473252711431	0.498986504433305	0.413603013464954	0.425554404173372	0.365693213120001	0.397913548857688	1.39735080037695	0.474385360215686	0.190706551581106	0.0965973480490041
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	1.02363285182337	2.71238973516275	2.32189680838018	1.6415815652937	0.529073397410762	0.0587381933489696	0.91016974617585	2.08494210261186	1.46809479214687	1.87785891605456	2.47031038786532	1.06453841479458	1.07466691964196	1.60079879323269	1.06711379302858	1.69618942996611	2.29718327308793
