#taxonomy	MCT.f.0511	MCT.f.0512	MCT.f.0513	MCT.f.0514	MCT.f.0515	MCT.f.0516	MCT.f.0517	MCT.f.0519	MCT.f.0520	MCT.f.0522	MCT.f.0523	MCT.f.0524	MCT.f.0525	MCT.f.0526	MCT.f.0527
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	2.44719458362884	2.68713323176044	2.10722697035982	2.42098841338363	1.72285525455284	1.69850548834672	1.94970191932618	2.10694100960256	1.93333766989225	0.855236151857079	2.78464228759637	2.7581352273992	1.57611493669751	2.90114484037389	1.99830857697719
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-0.66632072558153	-1.63626331846204	-1.13145148180456	-0.754611428002746	-1.43034814540954	-1.91241242429751	-1.46254529852256	-0.63302679446796	-0.910202788319817	-1.41344738946129	-1.25489403813073	-1.9321927669292	-1.79405033571691	-1.50313240323481	-1.93087859942757
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	1.17422890781596	0.699111597354998	0.212283264896531	0.854826484431354	0.528932786080406	0.860176297942275	0.383281391975768	0.568239648260234	0.789183360777222	0.726618774034985	0.985815651145226	0.812225078343884	0.731678308591344	0.106305509199291	0.808724510103355
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	4.09926618181247	3.77240210525486	3.38488749047691	3.88154429752127	3.37384216989981	3.40325358058514	3.55252459264156	4.00379918011333	3.89067929452181	3.67517722349666	4.06909107516588	4.14799465468358	3.71803342033274	3.91296799896961	3.34393189836615
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	2.46481618497866	2.13521966418711	1.7772694147598	2.31617374926774	1.27087013080978	1.9052999016594	1.54971627698264	2.02515157659408	1.89137347079322	1.24914043756417	2.07731047204447	2.21270407445573	1.80781774140739	2.27192474712018	1.82464508292635
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	5.86411948870879	5.27282440575388	4.54701318486735	5.57248466631166	4.17959102737414	4.71430532495152	3.95798970074972	4.69982255562245	5.16331601659811	4.47911720899181	5.05974037435858	5.25209937339972	5.26721255922837	5.12119839354819	4.53728244803547
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	2.19014948063895	1.65544983035843	1.35345516798344	1.70548005266553	1.66033489757151	1.65712027218386	1.67294891740659	2.31141218469848	1.88779564944533	1.3591413327785	2.21084186466899	2.0670267835291	1.69992877939621	2.12917669939073	1.67622507780808
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	0.557454706040586	0.920102295308106	0.968609347078007	0.749465968773528	0.528932786080406	1.26564140605044	0.935349974275808	0.518229227685572	-0.504737680211653	0.29130070277714	0.746585962079392	0.714769742193172	-0.590077531390976	0.981774246553191	-0.626360015185967
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	-1.87029352990747	-2.44719353467837	-2.77407453830526	-3.58782477205896	-1.39389406103148	-2.30882539217302	-2.28721368379941	-3.55079752655224	-2.35712177125614	-2.95180927203248	-2.46033090270466	-2.74312298314553	-3.1803446968368	-2.75777319138937	-1.54265074706012
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-1.35946790614147	-1.00027455174204	-1.82459866236451	-1.39060019472274	-0.67504001824553	-0.996121692423351	-0.951719674756572	-0.948107841107855	-2.03866804013761	-1.59576894625524	-1.07257248133678	-0.465855698135773	-2.3330468364496	-0.339981593429129	-1.8940583499338
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	-2.67333430973545	-3.45635320899693	-2.69495001462345	-4.02402727819772	-1.48751681258599	-2.42727552976391	-2.28032752609126	-4.0000700711842	-4.09142510931331	-2.94694532597587	-2.73997457679576	-3.69324091727841	-3.95355533047425	-2.84545526449508	-1.89173027975873
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-2.95020777258183	-3.34994568788824	-2.77069990410162	-2.48921248339085	-1.48160826527482	-2.37901199868109	-2.87549712195194	-3.55079752655224	-2.03866804013761	-2.91437258757343	-2.17118477000489	-2.33765787503736	-2.89266262438502	-2.8705860497609	-2.29792778737574
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	-0.571010545777205	-1.06089917355848	-1.13145148180456	-1.33653297345247	-0.67504001824553	-1.91241242429751	-1.46254529852256	-0.393797105402125	-0.607921916446884	-1.81891249756945	-1.47803758944494	-0.197591711541094	-0.877759603842757	-0.473512986053651	-0.626360015185967
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	1.57438896369443	2.22563529978354	2.18877683732392	1.97860951144602	1.86393385281275	2.23072230209403	2.05396292965059	1.97465541257955	1.30963987760417	1.64682340523028	1.87186649782966	2.23533341258649	1.36648991213833	2.20063566337288	1.31955013386935
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-3.529691333426	-3.47179721372433	-2.6854334046761	-3.58782477205896	-1.31972390618206	-2.24207533587273	-2.65098895638703	-3.66070287911336	-4.44626598266299	-3.23849476865423	-2.55367960397679	-3.99440977634495	-3.84217144848032	-2.73452974201668	-2.0511929053514
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-2.66964471589392	-2.0417284265702	-2.62162849785198	-2.33506180356359	-1.4881036057132	-1.21926524373756	-1.86801040663073	-1.67899534965065	-3.74341613237603	-2.91627505932676	-2.17118477000489	-3.03080505559731	-2.89266262438502	-2.82318112110953	-1.94977515626669
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	-2.64208142983995	-2.73487560713015	-1.13145148180456	-2.08374737528269	-1.51453014792175	-2.3227584342854	-2.251623547717	-2.29803455805687	-2.13397821994193	-2.87730876562664	-1.25489403813073	-2.18350719521011	-2.19951544382508	-2.79521454737574	-1.96235997687326
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	2.66588378459367	3.3312324829736	3.24010385300202	3.05596496108871	3.03036873781962	3.26373730827632	3.17218368970707	3.07459484145572	2.43141109603431	2.75321783434044	3.01340383121481	3.30778902260587	2.31818871638174	3.2943096704004	2.63173652283551
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	0.557454706040586	1.0568612324235	1.08412223419985	0.736307884196017	0.172257842141673	1.24458799685261	0.872829617294474	0.855921720712015	0.290824505776362	0.350141202800073	0.691016110924581	1.06907968700041	0.209679384227227	2.10778550940941	0.329151429841469
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	7.67528021637872	8.26634051037197	8.14353678032818	7.98443978290328	7.7619548978416	8.20638810043764	8.14361380450998	7.97279088658624	7.34304783493914	7.59874687537397	8.27164297419543	8.24141945835162	7.21112964756128	8.54091677184704	7.48676708903581
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-0.483999168787575	0.0377131151096329	-1.13145148180456	-0.670054039974683	-1.26731638442455	-0.526118063177615	-0.615247438135359	-0.530372640407876	-0.524540307507833	-1.1257653170095	-0.91842180150952	-0.54589840580931	-1.14346276957576	-0.339981593429129	-0.444038458392013
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	4.0707545312865	4.56896761814756	4.35472762191304	4.36197244410289	4.1235015607231	4.4952923040866	4.42909891330321	4.34668480237724	3.7584943779591	3.91927140380408	4.60646182363023	4.5846575552761	3.65627255431199	4.90440743109335	3.74561628363441
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	0.20914801177237	0.902710552596237	0.860978682885642	0.419508413173509	0.305789234766196	0.652536933164031	0.329214170705492	0.400446192029189	0.245567914188241	0.0136689661788603	0.467872559610371	0.894463176580857	-0.104569715609275	0.576309138445026	0.536790794619714
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	1.94374906716048	2.32771942589682	2.25857259925947	2.03799616112753	2.17759141166779	2.42487831653498	2.13932277860174	2.21282494845998	1.72885454129544	1.81207297812558	2.44887402847695	2.46499611548436	1.60436540298337	2.62722259651032	1.69602770510426
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-2.76409654292268	-2.73487560713015	-2.62183605005776	-3.88352764964986	-1.50764490998033	-2.27522981305217	-2.30290212678351	-1.94135961411814	-3.74341613237603	-3.04401871662241	-2.17118477000489	-2.33765787503736	-2.08173240816869	-2.84010578275951	-1.54265074706012
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	3.34825886817171	4.25783337773215	5.00049938293662	4.41520389432577	5.01756915581255	5.46346972391751	5.43818536552261	5.53341256827973	4.47685240522149	5.62152773953157	4.55384887216196	4.89952104797619	4.96646091308397	4.69493972654728	4.26398911303579
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	-0.135692474519359	-0.278139834308845	0.254842879315327	0.363418946522465	0.172257842141673	0.890947956609029	1.35086541823747	1.14512702270432	0.236265521525927	1.02889964590792	0.18019048715859	0.571063021526996	0.58857746495067	0.254725514317564	0.808724510103355
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	-2.97712365094223	-3.14034071523831	-2.58276040416143	-4.30999998864249	-1.36021990738438	-2.33339381825886	-2.52249094220923	-3.76901330244218	-4.06453093384442	-3.1893701901608	-2.52534688496587	-3.43627016370547	-4.03617211032488	-2.84717284867687	-2.02686127961263
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	-2.54670636186656	-3.59051987384903	-2.77727415055295	-3.97484884082083	-2.11213255890955	-2.23969638810685	-2.12461409677064	-4.26175935214066	-4.03616244099008	-2.92453744250152	-2.74390420255522	-4.07906434789059	-3.99879892757653	-3.01338351777932	-1.98481973729536
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	-1.58261145745568	-2.22404998336416	-2.49483197852368	-4.08112552289503	-1.08050512635369	-2.37457641673594	-1.86801040663073	-2.85765034599229	-3.05026895181609	-2.78211561437053	-2.43295005019353	-2.04997580258558	-3.72677440669132	-1.50313240323481	-1.54265074706012
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	2.33936187882563	3.31170823919891	4.05872372612377	3.3917859440236	4.01324507445307	4.39932238485541	4.46969988892545	4.53883831028102	3.46259017040712	4.66343003549483	3.87854868522707	3.89380734045125	3.95560800776222	4.04360632181171	3.3363561045577
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	0.249970006292626	0.497245444488073	0.542524951767108	-0.10658468272327	0.998936415326141	1.00535830778677	1.10240405893897	0.831229108121643	0.350928429846067	1.29460281164092	0.632175610901647	0.214388077588264	0.764468131414334	0.442777745820504	0.983077897248133
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	-1.17714634934752	-1.06089917355848	-0.7259863736964	-0.643385792892522	-0.387357945793749	0.284812153038714	0.00379177027086441	0.44740317511696	-0.698893694652611	0.126997651485863	-0.561746857570787	-0.178173625683993	-0.450315589015817	-0.547620958207373	-1.13718563895196
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	0.792294297117987	1.27849989255829	1.54269716762196	1.15275005093533	1.36184190901551	1.36473230869467	1.46419410354448	2.01563675695274	1.2705469518129	1.5905836869074	1.47947347128885	1.46900461473295	0.868537491308541	1.3182464831744	0.403259401995191
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	2.29378437032931	3.1884885272739	3.9194723312058	3.31189833522591	3.88930817322231	4.39112188331909	4.37421285882444	4.44652929644586	3.37257208518456	4.59249517682735	3.79624319927485	3.79102916087719	3.89179443825262	4.06215399416747	3.24899900587059
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-2.76945853017027	-3.523500127229	-2.56777195255868	-2.67153404018481	-1.54911217136877	-2.18700289387897	-1.86801040663073	-2.16450316543235	-4.08202977312749	-2.96182941822097	-2.44161947389133	-3.99188413970721	-4.02693983546891	-2.78946003565712	-1.99885450616768
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	-2.6675031913107	-3.14034071523831	-2.64234986478009	-2.20153041093907	-1.5006789613175	-2.34079458076493	-1.46254529852256	-1.60488737749693	-3.05026895181609	-2.5120596781294	-2.597891208423	-2.74312298314553	-2.3330468364496	-2.84573403580263	-1.93002158003813
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-2.27575863801563	-1.53090280280421	-2.23006377047267	-2.89467759149902	-1.48250338943066	-1.91241242429751	-1.17486322607078	-1.10845049118303	-2.03866804013761	-2.5120596781294	-2.17118477000489	-1.82683225127137	-1.4457436414487	-2.58346997184239	-1.54265074706012
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	5.57512402679422	5.54718579365981	4.70140803512678	5.03381852071374	4.57548668446616	4.96075140991501	4.65848445294006	4.89961463117365	5.1648051193506	5.45556706120442	5.23278998035388	5.42429994350551	5.26949713222174	4.822659224148	4.56992462579692
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0.398390011410899	0.0583324023123684	-0.438304301244619	-0.0762793332279414	0.0181071623144151	0.16702911738233	-1.46254529852256	-0.459755073193923	-0.262176043040342	0.350141202800073	0.18019048715859	0.240030508201602	0.163694270985404	0.106305509199291	-0.849503566500177
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-1.87029352990747	-1.88757774674294	-2.46696464056563	-1.88307667982054	-1.59773879884414	-1.91241242429751	-2.19313626340382	-1.84604943431381	-1.6639745906962	-2.80454892882783	-2.44360290291951	-1.9321927669292	-2.3330468364496	-2.41942313510896	-1.89698901086464
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	-0.483999168787575	-0.466192065811784	-0.215160749930409	-0.220528942072488	-0.67504001824553	-0.302974511863405	-0.769398117962617	-0.842747325450029	-0.393512045101429	-0.566149529074082	-0.667107373228614	-0.217394338837274	-0.327713266923485	-1.1666601666136	-1.54265074706012
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	5.0549741741593	4.90972470767765	4.57842350685079	5.39668093079152	4.29708542108885	4.7558158241199	4.33046830986158	4.94107785687971	5.24932777471506	5.35715088468127	5.0604639633916	5.23080747724805	5.18206428077857	4.65891844444871	4.28482319993863
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	-0.0244668394091348	-0.0958182775148899	-0.28415362141736	-0.349146319894582	-0.16421439447954	-0.302974511863405	-1.46254529852256	-0.717584182496022	-0.293428586544446	0.483672595424596	0.131400322989158	0.119077897783939	-0.289972938940638	0.219634194506294	-1.13718563895196
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	-0.771681241239356	-1.06089917355848	-1.31377303859852	-1.18992949926059	-1.3003330064235	-0.408335027521232	-0.769398117962617	-1.19942226938876	-1.1784667749145	-0.80731158589097	-0.466436677766462	-0.951363513917474	-1.28322471195092	-0.71467504287054	-1.54265074706012
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	-1.17714634934752	-1.26853853833672	-1.13145148180456	-0.784464391152427	-1.44703368803168	-2.19615562869504	-2.25422319638961	-1.06589087676424	-0.940055751469499	-0.902621765695295	-1.07257248133678	-0.833580478261091	-1.14346276957576	-0.809985222674864	-1.54265074706012
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	0.922914479535051	1.01854236812136	0.477986430629536	1.03223402642288	0.305789234766196	1.00535830778677	0.383281391975768	0.600242379346407	0.94793174985311	1.45823223542273	0.691016110924581	1.20330144899995	1.00424674323308	0.779249982441717	0.0667871653739781
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	-2.76698788842238	-3.53058730393461	-2.68318830580875	-3.98467991197398	-1.50699411122843	-2.28494786680449	-2.27431474525705	-3.55079752655224	-3.74341613237603	-3.08999417288504	-2.59978118560429	-3.73533045154	-3.93255153276996	-2.80798726881412	-1.91730748935129
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	3.16232067090757	3.69806448560903	3.1382459678954	3.18353788201762	2.46045419768362	2.35728502540246	2.67528437563928	2.77356143582907	3.15327819924668	2.82307166154136	2.50630607756283	2.83754979434856	3.16529166399179	2.50420078199766	2.49158989109227
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	0.557454706040586	1.82947258433769	1.02803276754881	0.917525078646918	1.22207996664035	0.284812153038714	0.529884866167644	0.739661914596153	1.06469489760875	0.644940743020718	0.271162265364317	0.914007772653827	0.952151631349674	1.28187883900353	0.403259401995191
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	2.9445971870627	2.73318453400498	2.52352642063369	4.2348202578817	1.59364352307283	1.61394810031866	2.46928033420176	3.38894079828295	4.10921733533217	2.07290780054118	3.09409274246495	2.99827635508198	3.74982417698223	3.13740492659057	3.7948873326412
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	-0.196317096335794	-0.697993679869108	-0.843769409352783	-0.670054039974683	-1.51919431438353	-0.996121692423351	-2.28097300648648	-0.985848169090702	-1.25850948258803	-0.72030020890134	-2.17118477000489	-0.695430139780274	-0.752596460888751	0.145526222352572	-1.13718563895196
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-2.82464061765822	-3.67565056977799	-2.23006377047267	-2.48921248339085	-2.18568343536897	-2.67637232466332	-2.51476062097056	-2.85765034599229	0.733920682102173	-0.432618136449559	-2.17118477000489	-0.663681441465693	-0.723608924015499	-2.74871693355872	-2.26044565229567
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	4.51938769658385	5.04221854883035	4.44449762134175	4.76790775323065	3.96291999056555	3.96951623574217	4.13092615531596	4.43213080936425	4.72364098954641	4.41549822814892	4.02322062109978	4.36225288991973	4.77484652865104	3.95047784771926	4.13238925873042
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	0.614613119880535	0.573231351465995	0.295664873835582	1.1439780648625	-0.387357945793749	-0.207664332059081	0.00379177027086441	1.12669332101548	0.750822492904776	0.195990522972815	0.0260398073313318	0.854189277442917	0.96279002955473	0.525015844057476	0.708641051546373
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-1.02299566952026	-0.466192065811784	-0.7259863736964	-0.5673998859146	-1.46438616641837	-1.50694731618934	-0.481716045510836	-0.87664887712571	-0.652373679017718	-0.902621765695295	-1.07257248133678	-1.18497836509898	-0.752596460888751	-0.71467504287054	-1.94115226706826
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	1.29377405846574	1.15011872591008	1.18766291314069	1.54502815476154	0.865405022701619	1.32626602786687	1.40913432636145	1.91937009692246	2.32732159562646	1.36950411981404	1.36977455403243	1.400011743246	1.68462235811353	1.8846419580952	1.16539945404209
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	1.33515927462859	1.48463209804596	1.20392343401247	1.61343088164594	1.05956103714258	1.58409513716897	1.37066804553365	1.65320916052456	1.59891811958878	1.82523106270309	0.896868165128729	1.10169127258917	1.34144388021224	0.498347596975314	0.597415416436148
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	1.33515927462859	1.60023410775598	1.38085414217155	1.44261314933347	0.423572270422579	1.34568411372398	1.46419410354448	1.0692612719296	1.40987546212175	1.8446491485602	0.773254209161553	1.24122068386224	1.476785228082	0.716071080820185	0.536790794619714
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	0.166588397353574	1.00279401115322	0.573296610433861	0.272904938981633	-0.387357945793749	0.284812153038714	-0.163262314392302	-0.352124409001557	-0.0298440656717258	0.321153665926821	-0.0917432283250517	-0.415845277561112	0.697776756915662	-0.547620958207373	-0.444038458392013
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	0.527601742890905	1.01854236812136	1.45881568364126	1.34304555356843	0.0181071623144151	0.92080091975871	0.771046922984532	0.631252616088968	1.21241092522523	1.77152688373123	0.719186987891277	0.901020577127016	1.60992097282797	0.442777745820504	0.403259401995191
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	0.0268264549784157	0.456971545350133	-0.0328391931364543	0.334148564222352	-0.16421439447954	-0.526118063177615	0.00379177027086441	-0.133070842938873	0.375621042436439	-0.0271530283413949	0.393764587456649	0.147248774750636	0.641023940323213	0.0229239002602397	-0.444038458392013
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	-1.17714634934752	-0.742445442439942	-0.438304301244619	-0.846984748133761	-0.387357945793749	-0.996121692423351	-0.951719674756572	-0.842747325450029	-0.309428927890887	0.432379301037045	-0.667107373228614	-0.99392312833627	-0.450315589015817	-1.1666601666136	-1.89786028474734
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	3.07609949546044	3.45270381890412	3.4836690350367	3.47308068641685	3.0221382386831	3.67670714203856	3.57656946689556	3.496284817651	3.63089935407408	4.24254442135857	3.06259407540558	3.2766860369716	3.96590241040634	3.57578439827785	3.54494558817226
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	1.22074892345085	1.89661188717532	1.21992377535891	1.64861719077099	0.172257842141673	0.761736225129023	0.734679278813657	0.937838843179901	1.31917890065093	1.45823223542273	0.467872559610371	0.901020577127016	1.34506052068243	0.38393724579757	0.0667871653739781
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	-1.87029352990747	-0.837755622244267	-0.525315678234249	-1.23644951489548	-1.68321229523206	-2.44969057179141	-1.46254529852256	-1.41073136305597	-0.217055607759872	-1.41344738946129	-2.17118477000489	-1.18497836509898	-0.844969781019766	-2.70597882274875	-1.54265074706012
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	0.166588397353574	0.666321774532007	0.573296610433861	0.437526918676187	-0.67504001824553	-0.408335027521232	0.211431135049109	0.0187351699291315	0.638610502297848	0.458354787440306	-0.299382593103296	0.347919470212787	0.565230100953679	-0.71467504287054	-0.444038458392013
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	-0.0244668394091348	0.136804017753864	-0.150622228792838	0.363418946522465	-0.387357945793749	-1.21926524373756	-0.363933009854453	-0.459755073193923	0.198165675293657	-0.371993514633124	-0.466436677766462	-0.465855698135773	0.231902521011938	-0.809985222674864	-1.54265074706012
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	1.05644587215957	1.84326590647002	1.1543264928731	1.59395877823312	-0.67504001824553	0.438962832865972	0.616896243157273	1.19413460181101	1.38648258254704	1.1892422959831	1.04769105486331	0.926828461082888	1.42148658788577	0.716071080820185	1.13149790236641
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	2.33936187882563	1.70777564936017	1.80417686767972	2.55205978016729	0.71125434287436	1.00535830778677	0.935349974275808	0.668710178623868	1.17656479345209	0.37831207976677	1.54238729669942	1.75111564213528	1.84572640538929	2.03492416114454	1.87507593655324
