#taxonomy	MCT.f.0053	MCT.f.0054	MCT.f.0055	MCT.f.0056	MCT.f.0057	MCT.f.0058	MCT.f.0059	MCT.f.0060	MCT.f.0061	MCT.f.0063	MCT.f.0065	MCT.f.0066	MCT.f.0067	MCT.f.0068
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	3.5723528201723	4.31293066396891	3.8867692228084	3.21340388675784	3.98393443637921	3.68200785310666	3.58138639231486	4.21507925141835	3.8988644748394	3.68824331429025	3.15852009022617	4.82040318476404	3.72927259010273	3.8037498760406
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	2.73870145976961	3.18541902573745	2.79712330649523	2.82774140594586	2.1685293485758	1.4720093794499	1.45722801185323	2.04602555104883	2.21370602383172	2.44993378513307	2.57307925021608	2.73792185531658	2.2870382131005	2.00564923147409
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	0.255690545146509	0.295047267841287	-0.408074493576868	0.0551526837060784	-0.837153255831354	-1.02119607315279	-0.310433905795768	0.285037740487528	0.138439853562364	0.564648257894189	0.126282819297329	0.0916754221288479	0.084319116446636	-0.877117927036851
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	-0.031991527305272	0.349114489111563	0.121443263201275	-0.213111302888601	-0.574788991363863	-0.433409408250674	-0.646906142416981	-0.256559541945216	-0.372385770203627	0.00870219884772891	0.212225249098054	0.300576616727514	0.00702744214498948	-0.357242467750943
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	-2.42988680010364	-2.18985938194671	-2.18114182979277	-2.08491347979019	-2.22344761695124	-3.01862530518931	-2.3423318199508	-3.47925093542697	-2.88996939268857	-1.7089492982266	-2.84413164627237	-2.89400651557164	-1.10055351650588	-1.48325373060717
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-3.24765691577557	-2.91493628093594	-4.10204829670717	-2.50699148547002	-3.53879057632573	-3.01196477706539	-2.02717292539657	-3.32397017160391	-2.96412948437239	-4.14275811325687	-4.03697671980927	-4.07924607859195	-4.40331861749021	-3.83364512820094
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	-1.7367396195437	-2.18985938194671	-2.18114182979277	-1.16862274791604	-2.04112606015729	-2.22516887747873	-1.56319687429114	-3.31110260440525	-1.8764631669799	-2.55624715861381	-3.13181371872415	-2.42400288632591	-4.01832424859016	-3.77033833100254
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-2.83535190821181	-2.90092056509015	-4.22397574308151	-2.51531120216394	-4.25414923038686	-2.94129355620752	-1.82945496025445	-3.87957315552355	-3.23289392093081	-4.45773029097203	-3.82769475763631	-4.25941631173783	-4.01832424859016	-3.71567501467673
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	0.802234251514579	1.37496742349724	1.0421685921433	0.748299864266024	0.386622175790761	-0.0279443001425098	-0.464584585623026	0.540384432296372	0.649265477328354	0.975003351296545	0.674848771046167	1.16298226010669	0.640386704325961	0.553628196653873
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-2.42988680010364	-1.67903375818072	-1.12026986910751	-0.986301191122083	0.0383154815225454	-0.279258728423416	0.382713274764178	-0.225787883278463	-1.18331598641996	-0.237132763668552	-1.18590356966884	-0.425906984100023	-0.760227710568678	-1.13494703633895
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	1.71324792628789	2.21685986531754	2.7208353364241	2.80543564843156	3.98715246007341	3.41909946964506	3.61577373462433	3.69648543800585	2.34304453819621	3.62065907262437	2.5906814648642	3.54342508295383	3.18284663469152	2.8766550988131
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	4.88177682029841	5.33685817940599	5.42137044441321	6.08116073325799	6.6531248583778	6.10239612862778	6.19939917424893	6.42863795162836	4.99099081522871	6.32032066264095	5.31809941920881	6.25849285671469	5.90305233678171	5.55808502297654
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	2.92039030537511	3.32625392958894	3.4787274577735	4.01652592052636	4.68949418871819	4.22160858346498	4.29758934917473	4.50133173106054	3.10885431913206	4.45316177409483	3.3528215169111	4.33626695069773	3.95912930889544	3.60742427116263
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	-3.03720386441208	-2.98206319383568	-1.54515306307277	-2.08491347979019	-0.999672185329129	-1.53202169691878	-1.90842691421933	-1.4197103517509	-2.83136300979026	-0.882270725042136	-1.591368677777	-1.45892199028232	-1.41563456314578	-1.32910305077991
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	-1.44905754709192	-1.67903375818072	-1.28732395377067	-0.832150511294824	-0.43168814772319	-1.02119607315279	-0.464584585623026	-0.544241614396997	-1.8764631669799	-1.01580211766666	-1.83253073459389	-0.674803031516647	-0.506778809759139	-1.077788622499
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	-0.755910366531971	-1.34256152155951	1.10643052636167	-2.42303840739019	-1.63566095204913	-3.01544669487463	-1.99286702531724	-0.949706722505162	-1.8764631669799	-1.12913080297366	-3.95677167342202	-1.79539422690353	-1.76703244998366	-1.66557528740112
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-3.46829546439374	-3.1570903002654	-3.68521922656904	-2.50008758519338	-3.46708528126989	-2.86829947909026	-2.01705253181019	-3.55883635601949	-3.0889165299687	-4.02295919709497	-3.92437851842509	-4.10079333026334	-2.91971195992205	-3.55871197801713
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	-0.161203258785278	0.495717963303438	0.618845866635125	1.22927252488233	1.85408982695447	1.2300957254537	1.17764314963407	1.48171124233185	-0.554707326997582	1.44500698054228	0.451705219731957	1.25229778558117	1.15499662778319	0.794013554402589
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	-3.30839456552169	-2.98185072346154	-2.29892486544915	-2.6506289938175	-2.73427324071724	-2.22516887747873	-2.0626792324129	-3.40989031712993	-2.16414523943168	-2.96171226672197	-3.13181371872415	-2.71168495877769	-3.32517706803021	-2.35872246796107
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	-2.42988680010364	-2.18985938194671	-1.382634133575	-0.698619118670302	-0.398898324900199	-0.758831808685302	-0.87004969373119	-0.544241614396997	-1.47099805887174	-0.610337009558494	-1.39721266333605	-0.719254794087481	-1.10055351650588	-1.66557528740112
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-3.0732958739116	-2.18985938194671	-3.68521922656904	-2.54427562121421	-3.51825527758052	-3.00916475640084	-1.15773176618297	-3.43425239892106	-2.91625171228595	-2.73856871540776	-3.9464340228274	-3.8102972474458	-4.01832424859016	-1.66557528740112
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	-0.232662222767423	-0.580421469512613	-0.912630504329263	-0.986301191122083	-1.43499025658697	-1.71434325371274	-0.87004969373119	-1.08323811512968	-0.623700198484533	-0.710420468115477	-1.66547664993073	-1.3253905976578	-0.222835059417965	2.36866535075127
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	-1.91906117633765	-2.95928025548944	-1.98047113433062	-2.49204707159023	-3.1397383488254	-1.93748680502695	-1.56319687429114	-1.4197103517509	1.06797581218654	-1.25696417448355	-3.89189480887888	-2.55753427895043	-1.31027404748795	4.59457962597704
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	-2.83535190821181	-2.81260750532925	-3.68521922656904	-2.3844465337525	-3.59613945449041	-2.99634633553129	-1.91275431261615	-3.25797273110066	-3.14405385441455	-4.20021555891417	-4.18225538138425	-4.33516663044054	-2.91971195992205	-3.78919612792098
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	-3.35991625348978	-3.32790539845817	-3.9564425851513	-2.79546992587405	-3.6796408637274	-3.00226313660909	-2.20237899050702	-3.46772672782557	-3.06659318010998	-3.85890003642762	-3.86265676523308	-4.55658791195441	-4.28193077243014	-3.73020389760073
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	-2.14220472765186	-2.18985938194671	-2.9920720460091	-2.37971284856614	-3.55018077720649	-3.09818138733215	-1.56319687429114	-3.26058881566806	-2.56961034753985	-1.57541790560208	-3.53727882683232	-2.42400288632591	-3.32517706803021	-1.40321102293363
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	-0.532766815217761	-0.344032691448382	-2.07578131413494	-0.380165387551767	-1.5303004363913	-2.63063398558689	-0.646906142416981	-1.52507086740872	-0.864862255301421	-1.7089492982266	-1.39721266333605	-1.93849507054421	-1.34417559916363	0.462656418448147
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	-1.22591399577771	-2.18985938194671	-1.382634133575	-2.47357101012046	-1.75344398770551	-3.0489591808382	-0.646906142416981	-0.586801228815793	-0.00466099007830953	-0.914019423356716	-3.53727882683232	-0.977083903389581	0.244355628451156	4.601245682468
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	-3.00671702467496	-2.75412169434807	-2.76892849469489	-2.7687992470813	-3.22301601564369	-2.22516887747873	-1.76733435536834	-2.11285753231084	-1.47099805887174	-2.73856871540776	-2.62098809495816	-2.10554915520737	-2.2265647793621	0.768038067999328
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	-2.83535190821181	-0.649414340999564	-1.98047113433062	-2.08491347979019	-2.04112606015729	-2.63063398558689	-1.15773176618297	-1.93053597551689	-1.65331961566569	-1.16995279749392	-3.13181371872415	-1.03770852520602	-0.840270418242214	3.99181414768537
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	-1.58258893971644	-2.8595967945948	-3.96748591404243	-2.41415857211074	-3.1397383488254	-3.11392034305254	-1.96601774846194	-3.37130938713568	-2.56961034753985	-2.73856871540776	-3.76988046886265	-4.14940764640148	-1.4925956042819	-2.58186601927528
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-3.50287533255102	-3.23789557193522	-4.21935648689145	-2.48107073898687	-3.73991164277333	-2.98859155166261	-1.8179637485765	-3.45700940889259	-3.00938616536606	-3.85852497540275	-3.77537124081138	-4.27111490595059	-4.35552960137703	-3.62334652874452
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	-3.21928023443566	-2.99697949141535	-4.08515628231361	-2.49668928317098	-3.54444259366577	-3.0437085247797	-1.96073441993969	-3.41408533002474	-2.97080336601759	-4.0657533640131	-3.96563143290527	-4.25079802771356	-4.41055693054087	-2.02225023133985
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-3.30782297823243	-3.02633904893923	-4.02872291654607	-2.61987670892068	-3.54073223973096	-3.05168374452744	-2.24002115877563	-3.42040431912154	-3.022056028955	-2.96171226672197	-4.15986188262872	-4.198803531058	-4.15548375120085	-1.77093580305895
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	3.07544473582872	3.58572682483847	3.47212677374215	3.28572454833747	2.93905002645426	2.04685686198082	2.25451545166577	2.94720264511294	2.79168181816958	3.21155286816584	3.22660608173012	3.46522127246049	3.06924945696781	4.33013025396412
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	1.41314333383755	1.74196625077761	0.914938417595502	1.02860182942018	0.261459032836755	-0.104905341278638	0.0462410381429647	0.743612673909641	0.762594162635358	1.3423528264822	1.02184742065437	1.03388983901279	0.498014723691316	0.891652023966505
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-0.350445258423807	0.177264232184904	-0.144259902531731	-1.16862274791604	-0.888446550218905	-0.68472383653158	-0.464584585623026	-0.0334159906310067	-0.0847036977518459	0.496180458616728	0.323450884208278	0.284047314776304	0.00702744214498948	-0.471652818928687
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	2.24605245677266	2.70048974627504	2.31123286204998	2.14919302480707	1.77291653691065	0.850606103748798	1.14485332681107	1.79515745171976	1.91902602219229	2.19877878291866	2.17314819054255	2.30117009205688	1.88703759946441	1.55729255873662
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	1.29178247683328	1.85902280619863	1.92973203438054	1.55267267993619	1.11587436099282	0.231566895342575	0.308605302610456	0.912433543484693	1.19158976815372	1.42964569538079	1.40436359577699	1.74072247265799	1.47061347756653	1.18513121410261
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	-2.42988680010364	-2.59532449005488	-2.9920720460091	-2.42189314852136	-0.999672185329129	-1.71434325371274	-1.56319687429114	-1.32440017194657	-2.87791207103118	-1.4576348699457	-2.84413164627237	-1.41240197464743	-1.57597721322096	-1.077788622499
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	0.209170529511616	0.561675931095236	-0.0879069659805988	-0.00547193811035654	-0.0952159111019771	-0.433409408250674	0.228562594936919	0.247996468807179	-0.00466099007830953	0.480307109460438	0.212225249098054	0.275679065105787	0.0507025056476511	0.626959469739423
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	-1.91906117633765	-1.0912470932786	-1.20031257678104	-1.67944837168203	-1.88697538033003	-2.22516887747873	-1.96059645457961	-1.77638529568963	-2.91411590869001	-1.95011135504349	-1.45783728515248	-2.01853777821774	-2.51424685181389	-0.672323514390838
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	-0.820448887669542	-0.292739397060832	-1.15949058226079	-1.16862274791604	-1.06029680714556	-1.244339624467	-1.95981748687782	-1.08323811512968	-1.18331598641996	-0.710420468115477	-0.796438802907116	-0.443001417459323	-1.04790978302046	-1.19557165815539
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	-3.17951855818357	-2.98802530739397	-2.58660693790093	-2.46644432790103	-1.88697538033003	-3.01408961119197	-1.96012911216756	-2.62368315607683	-2.96088178861706	-2.73856871540776	-3.89879182577955	-2.89400651557164	-3.102033516716	-2.86954809172706
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	2.38500391686652	2.35697522702841	2.55505661860172	2.27818514499817	2.85047541638093	3.10754991578664	1.91804321504456	2.55810039421525	2.58944495167468	2.77243774455063	2.82488683594749	2.68496830849121	2.63904474268389	2.22420210907971
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	-0.350445258423807	-0.2439492328914	-0.30082896322327	-0.380165387551767	0.227557481161074	0.993706947389472	-1.15773176618297	-0.0587337986152965	0.292590533389622	0.793656928660797	0.732418622867645	0.348585835913875	0.2157822560071	-0.254588313690859
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	3.86660845779073	3.99772004408756	3.85087800960692	3.57630938044721	3.78191983532573	3.55968142026625	1.67548157787324	3.11396383253212	1.91902602219229	1.50706529436056	3.53810729353377	3.878616089419	3.74064976552242	4.02680914230271
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	0.0824188238724722	-1.49671220138677	1.04658361035241	-0.0700104592479277	0.341501740510292	-0.838874516358839	-0.310433905795768	0.436587638614729	-0.218235090376369	0.739589707390521	0.565364538204479	1.90673045396042	1.92971074059049	0.88386988352445
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	1.18999978252334	-3.43332983416126	-1.04616189695379	-2.60329931278643	-3.6850460293897	-3.36827856532692	-1.94482498745235	-3.39082473936947	-0.267025254545801	-2.15078205050564	1.62177647238221	0.894718273512011	2.93009301211087	-0.139518983906072
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	4.42270806770122	4.28197158144255	4.53746866704729	4.30532718727516	4.834966538316	5.05759230212686	3.77674216694772	4.39262752945965	4.42844256942307	4.57251605955212	4.59012573586076	4.51100270714639	4.38132337897103	4.00774797977037
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	0.993289488277288	0.540169725874272	1.08121910701517	0.910818793763798	1.48523446445887	0.803353218898253	0.451706146251129	1.09798612086009	0.543904961670528	0.883101989012724	0.893537972010996	1.3742913537739	0.995638835598771	0.819331362386879
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-0.127301707109597	-0.398099912718658	-0.284021844906889	-0.475475567356092	-0.574788991363863	-0.145727335798893	-1.15773176618297	1.80315749438684	1.08104789375389	0.184592865311393	-0.592839847665877	0.956141086138417	0.47591437669065	-0.710063842373685
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	1.68643666883723	1.35591922852655	1.81603898397568	1.90407056677408	3.10248491662976	1.70009935469944	1.61485695605681	2.22834710784278	2.01024203046396	2.21584889869026	0.917068469421191	2.58496435066965	1.82811452646756	1.98248217219256
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	2.90283199316173	2.30251530989603	2.57149004787178	3.01799709041523	2.4286061549357	3.23724949974973	1.2401635066154	0.554370674271112	0.780293739734759	0.216341563625974	1.00601595543769	-0.392570563832431	1.04110120967553	0.265946124202092
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	1.96866913652145	1.79912466461756	1.84420986094238	2.2055459613582	1.82310628143451	1.68685412794942	1.57229734163801	1.56597158594959	0.84811633607352	1.15325158270286	1.23763413374287	1.08754255250511	1.28498065946892	0.732319985397249
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	1.96866913652145	1.17743644803976	0.879128964898792	2.17069923002803	0.497847810900986	1.25092981235654	1.20939184794865	0.106345951744152	-0.777850878311791	-1.21251241191271	0.404302980837373	-0.552200709424315	0.272135192558231	-0.923637942671744
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	1.33131331558992	0.425100396089485	0.285072686983077	1.00612897356812	0.995428207916956	1.53603123821483	1.14485332681107	0.540384432296372	-0.49016880586001	0.379381190870478	0.973580679684533	-0.409099865783641	0.292474876795354	-0.923637942671744
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	-0.232662222767423	0.208035890851657	-0.317923396582571	0.554143849825066	0.156098517178929	0.389790900557469	-1.15773176618297	-0.464198906723461	-0.372385770203627	-0.634434561137555	-0.119552143218951	-0.653296826295684	-0.168176646880101	-2.02225023133985
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	-2.42988680010364	-2.59532449005488	-2.43245625807368	-2.45058108781372	-1.26793617192381	-1.53202169691878	-1.9094579098712	-1.4197103517509	-1.8764631669799	-2.15078205050564	-1.3400542494961	-2.71168495877769	-2.63202988747027	-3.27501319983522
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	4.20824459368174	2.52565886121024	4.66118564386691	4.3415749776675	2.70235574162831	4.71376201897186	3.53666955353306	3.37773172188432	3.52395942250529	2.79876555161077	4.14174141197372	2.42997859772497	5.03436766679695	2.04799677930319
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	1.01479569349825	0.960023571434536	0.939753586715226	1.09314035055775	0.90331291900915	1.74512303607339	0.0462410381429647	0.568163996403448	0.587390073610267	1.18538286088566	1.34552309575405	0.507190866090514	0.626066650551213	0.190722702964505
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	-1.44905754709192	-2.18985938194671	-1.12026986910751	-1.67944837168203	-0.942513771489181	-0.758831808685302	-1.15773176618297	-0.777856465578503	-1.31684737904448	-0.792658566352449	-1.45783728515248	-1.24534788998426	-1.127952490694	-1.5702651075968
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	0.496852601963397	0.349114489111563	0.52690837130944	0.217671613203853	1.19755239200709	0.437418949546724	0.14155121794729	0.720355811745374	0.450814538604516	1.0272717798423	0.573595037340994	1.16987883916575	0.546023942877676	0.438558866869086
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	-0.532766815217761	0.00736519538950628	0.13249309938786	0.517776205654191	0.261459032836755	-0.104905341278638	-1.15773176618297	0.0389046709486194	0.202978374699935	-0.237132763668552	1.11190824457255	-0.283936722829635	0.0247270192443903	1.24677537721382
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-0.695285744715536	-0.649414340999564	-0.977169025466834	-2.24793860241098	-0.306525004769184	-0.188286950217689	-1.95905840324794	-0.0587337986152965	-0.864862255301421	-0.684444981712216	-0.338605709281636	-0.719254794087481	-0.997899362445797	-0.877117927036851
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	2.41167216394868	2.58082524251895	2.74126923088865	2.89182026263038	2.88612762499991	3.47192460902668	1.82119338905464	2.58580299676459	1.62004439448658	1.24670475175998	3.03079908457966	2.68723160632647	2.6725180288284	2.12766418203706
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	-0.309623263903552	-0.580421469512613	0.256362581100646	-0.139003330734879	-0.119313462681038	-0.279258728423416	0.14155121794729	0.372049117477158	0.426121926014145	0.236960850828709	0.323450884208278	0.423809257151463	0.64982073655932	0.426288774277272
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	1.6189953880417	1.06823715607477	1.726426825286	1.34907372469495	1.53775249874232	1.04566668632018	1.3812421048753	1.48171124233185	2.43097461070291	1.75455196677171	1.38270209899581	2.09096903174404	1.56704999501574	1.27358663466448
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	1.15363213835247	1.34625731761481	1.51051155120389	1.24729103038501	1.51897260409072	1.75139264908699	1.0017524831704	1.53519992728284	1.32220995057078	1.52129028529191	2.13776117895823	1.95018057088695	1.59844684907641	1.04911945641976
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	2.92512591012094	2.78457286348558	3.19156124811366	2.77489892457148	3.63904654885978	3.47192460902668	2.78708106206817	3.35604613481273	3.47657909925738	3.37820602266567	3.44511999514559	3.51715472189123	3.30616573075837	3.03034926185543
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	2.54684694231693	1.97938648844851	2.30874220073752	2.72319755019459	2.85919821312128	2.70208480767848	2.1256825798228	3.63334565822931	3.13583740643542	2.72441527269551	3.77460733724485	3.369772626857	3.04343884287132	3.03217407988006
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	0.549038355133967	0.495717963303438	0.164928375141014	1.26499060748441	0.210165738449205	1.02002425570685	0.14155121794729	0.209530187979383	0.104538301886682	-0.0575471866934717	0.451705219731957	-0.14673560131615	-0.157594537549564	0.0208236661691074
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	1.71324792628789	1.66735538698644	1.59034115285638	1.72174900998013	1.64775339395665	2.22139627833272	0.921709775496865	1.61524263495638	1.5814295583588	1.77886255627232	1.56258760099188	0.964615713129389	1.37074748122634	0.553628196653873
