#taxonomy	sample1	sample2	sample5	sample6	sample8	sample10	sample11	sample13	sample14
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	0.0598609730643987	2.96329030322393	2.81933017546233	3.11808012421589	3.55748027733809	3.35614824915114	3.395040388984	2.72038796660514	2.75247778328173
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	0.812197025014675	4.13171966772718	3.75121478469265	4.30091607823251	4.74479333642285	4.12113636972415	4.30742509707207	4.0431780092356	3.43438588380199
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	0.971261719644362	4.5364769114326	4.61404261034601	4.4133940616592	4.60207135241922	4.79036526773605	5.18522350320583	4.74103940005827	4.82832052067758
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	-2.96056391307996	0.881797946196163	1.47644002340604	1.43949371038246	1.58513687121462	2.0298846779363	1.74768038821758	1.29105185422669	1.66918134720839
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	1.50534420557462	3.26195216790968	3.68918538327361	3.50374260502788	3.59406972477039	3.33239310836137	3.00131939706682	3.46538261169705	3.32800822622502
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	-1.35112600064586	0.924661650627945	0.723274833119837	1.47391393426893	1.80828042252883	1.27010311754869	1.41610412220857	0.752055353493998	0.75524632902669
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	2.5826584965638	5.35890663246533	5.38744309139906	5.57400635687404	5.70068364108733	5.53596312149372	5.76990493335128	5.08237089557078	4.97717325086567
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	-0.219723889154763	2.85318882009965	2.54465982908402	3.48227934037717	3.86057097514272	3.00303993290217	3.33290103518866	3.05781002124932	2.451041809993
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	2.13930251474423	5.18744001587538	5.05719084072788	5.77217068587736	6.15273498429496	5.72416275635914	5.77412700953403	5.30609931551511	5.05309180246819
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	-2.5550988049718	-0.860129149284017	-0.831011259239183	-0.813745508508436	-0.137629726526479	-0.463320774666397	-0.573481090349404	-0.993184100099164	-1.12245557000209
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-3.38641005960707	-2.09227283057665	-2.46514178426366	-2.16367222545745	-2.44021481952052	-1.84961513578629	-1.84199241581291	-3.02626678854067	-2.48343212313769
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	-3.39306580224029	-1.12041224754768	-1.50006088822007	-1.80699728151872	-0.0888395623570473	-1.15646795522634	-1.26662827090935	-1.3116378312177	-1.56714139126354
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-2.5550988049718	-0.0585013257300014	-0.101932069453175	0.367754439965442	0.944175443825249	0.264227832610881	0.493382500004125	0.135281151718627	-0.391568061459297
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	2.48401596044632	4.1622425584374	4.06901035975906	4.07185832120661	3.78928189139542	4.37613070704636	4.71778019047442	4.26241553676372	4.11820552123698
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	-2.5550988049718	0.166509639759004	-0.961064387487381	-0.217762076402138	-0.7354667272821	-0.483523481983916	0.722956941648626	-0.346556935174112	-1.52792067811025
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0.920999884863474	2.94235796907582	2.89203393929074	2.52373605876761	2.16495536646757	3.65555378529898	3.70491963447886	3.94975618122574	3.71869845377339
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	-1.7078009445846	-0.039982277962764	-0.612757693219165	-0.526063436056655	-0.830776907086425	-0.424100061513115	0.304588428704553	-0.0952425068932055	-0.429308389442144
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	1.06478777765519	1.13513789674139	0.718106862961394	0.259865477954257	0.392998524535691	0.709161362568168	1.63066392983139	1.01563987436672	0.883863706848784
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	-2.96056391307996	-0.151477782188106	-0.00128854367348728	0.356325744141819	-0.42531179897826	-0.170651160703577	1.40320071737266	-0.752022043282276	-0.957375819642641
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	-2.5550988049718	-1.99049013626671	-2.93514541350939	-2.03014083283293	-1.52392408764637	-1.81039442263301	-2.09330684409382	-2.29246708422943	-2.58879263879552
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	-3.25718142575815	-2.05718151076538	-2.14668805314512	-2.72328801339287	-2.8578759600912	-1.89043713030654	-1.95977545146929	-1.78164146046343	-1.8415782369653
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	-2.04427318120581	0.12070010372771	-0.385700242583819	-0.583221849896603	-0.42531179897826	-0.358960759342154	0.0383204507565887	0.192439565558575	0.111822583819176
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	-3.42624098461984	-1.76091569462221	-1.90552599632823	-1.62467572472476	-1.05392045840063	-1.45757304801026	-1.04348471959514	-1.78164146046343	-1.45381270595653
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	3.35479408844237	2.86907217430849	3.07612176089477	2.88801360846916	2.55699745424359	2.70594454964847	2.3969333752203	2.63960588736373	3.28769742497812
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	0.152951396130411	-0.0217999588795735	-0.00128854367348728	0.0335523518787682	-0.64845535029247	-0.0986776610784875	-0.82034116828093	0.192439565558575	-0.015332591666071
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	-1.25581582084154	-2.12864047474752	-1.97963396848195	-2.50014446207866	-2.03474971141236	-1.93299674472534	-3.59079660099554	-3.34574226291374	-2.48343212313769
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	-0.881122371400128	-2.24642351040391	-2.59867317688818	-2.72328801339287	-2.88152609232091	-2.02396852293107	-2.94060470448102	-2.69793219233759	-1.23066915464232
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-3.94282500412288	-5.19399453437433	-4.12766351958732	-4.6934342650038	-3.41424232232998	-4.90023267807723	-5.29538320069002	-3.36479765853746	-0.957375819642641
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	4.41123979810923	3.99952174332732	4.24156772892625	3.85178782720675	3.73461240888982	3.83993317884209	3.6839030991172	4.14688328687067	4.45417317781333
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	-0.0427931809956846	-0.242693790459768	0.591215111106771	0.272444260161117	-0.830776907086425	-0.193293637453337	-0.455698054693021	-0.906172723109534	0.497186512606253
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-2.5550988049718	-1.43549329418758	-0.881021679813845	-0.890706549644564	-0.936137422744251	-1.73628645047928	-2.65292263202924	-1.3116378312177	-1.35203001164659
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	-0.395614555618427	0.569484086554716	1.73955083512731	0.710699191092272	2.58366570132575	-0.764425867450318	0.304588428704553	-1.3116378312177	2.2632376251241
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	0.0351683604740272	0.554408424149269	0.68116334776971	0.626616073881731	0.737839010827421	0.615088806684193	0.0879173918959609	1.897187657797	1.10562699569404
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	0.520676176255728	1.35997972188579	1.48128264788182	1.24700390015925	1.0713306193105	1.23778432629353	1.25910037339891	1.96077876057853	2.1771727697385
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	1.36356874317502	0.398568554731166	-0.484140315397072	-0.280940978023669	-0.360773277840689	-0.453370443813229	-0.573481090349404	0.912985720306635	0.104331912090018
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	-0.945660892537699	0.210312262417397	0.173915545351603	0.284866780159674	0.0446918302674752	0.019105374577896	-0.255027359230869	0.272482273232112	0.859429681511502
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	-0.321506583464705	-0.556942890296271	-0.385700242583819	-0.420702920398828	-0.936137422744251	-0.637674161811174	-0.512856468532969	-0.300036919539219	0.176827414128171
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	-1.45648651630369	-0.947140526273647	-1.04807576447701	-1.33699365227298	-0.936137422744251	-1.4309048009281	-2.09330684409382	-1.59931990366948	-0.642882489740203
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	0.42382635026581	1.25134588088299	2.00649700909991	1.55684431359967	1.50136698814917	1.98076388060135	1.7005759190301	2.30265276590517	2.54635198979733
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	0.74073806103253	0.802059328535612	0.862588445516628	0.553856719599303	0.604307618202898	0.742650032322212	0.438119821329076	1.50676042705338	1.35386733609452
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	-2.04427318120581	0.0265611128138476	-0.200777904089807	0.297136872751489	0.0855138247877304	0.0434968277020551	-0.350337539035194	-2.00478501177764	-0.442211794278052
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	0.535943648386517	0.664567534694993	0.826054702184172	0.563246459949142	0.392998524535691	0.499853543106609	-0.0879732745677033	0.346590245385834	0.979173886653109
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	2.18693056373349	1.13937818578027	-0.21384998565716	-0.302919884742445	0.673300489689849	1.35150396749265	0.670313208163203	2.78893728075504	0.0180038286015208
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-0.709272114473469	-0.497223655594648	-0.4174489408984	-0.0491393639663451	-0.42531179897826	-0.546702383605448	-0.82034116828093	-0.557866028841319	0.337946763271523
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	0.900165797960632	1.09614378680684	0.964805010684486	0.718731362789537	0.673300489689849	0.974141873027893	-0.301547374865762	0.520943632530612	0.250935386281893
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	4.09733402433189	0.813847284287655	0.579380653459768	0.412206202536276	-0.830776907086425	0.456961978477296	1.00420812377012	-0.683029171795324	1.47928399660597
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	2.25437184452902	-0.101467361613445	0.25120721965325	0.180877066635627	-0.137629726526479	-0.514614069053947	-0.605229788663984	-0.752022043282276	0.367274378366043
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	0.130478540278352	0.627611828172564	1.01224473575605	0.0951102448782016	0.233933829906004	0.0731725958481717	1.77789416681407	-0.683029171795324	0.75524632902669
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	3.75603086044101	3.0027911431364	3.13513031402288	2.8189554436519	3.01082363404518	3.17715594021937	2.98275942992303	3.56546607025403	3.28457632381778
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	3.9042838648909	4.52536885076229	5.45865905972963	5.02743433304457	4.86966666630426	4.64975076357044	4.55734175364785	3.42784469237799	5.32460644957279
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	2.54273303415461	2.24455094783783	2.34602579420368	2.14808521336987	1.5300770940316	2.12143121009132	1.95723509546989	2.3614932659281	2.8764505990685
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	1.09122103472334	1.85621985463289	2.18643477453859	1.91869614571793	1.0713306193105	1.68494695794329	1.1369327394247	1.5993532138812	2.12573008411994
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	-1.57426955196007	-0.913617834235003	-0.715941929454396	-0.851485836491282	-1.34160253085242	-0.925356234262955	-1.20600364909291	-1.19385479556132	-0.691672653909635
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	-1.25581582084154	-3.12189224775781	-2.14668805314512	-3.41643519395282	-2.85914749950401	-2.42943363103923	-3.34606981258919	-2.69793219233759	-2.30111056634374
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	4.59377091064578	1.56853778218111	1.99500262967418	1.17362135422522	0.778661005347676	0.766319776408117	0.978062843665794	0.669363637648885	1.88093957629747
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	1.71692693448775	-0.0773698100343843	-0.0672465114652847	-0.74228654452629	-0.830776907086425	-0.332292512259993	-0.147396695038504	0.164268688591879	0.731435680332972
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	3.80907806377254	0.82935147082362	1.23924185638625	0.726699532438713	0.36314556138601	0.395340844371122	0.103917733242402	0.322492693806773	1.15940339247484
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	1.5392457572503	-0.116209643350648	-0.281903448902176	-0.0152378122906638	-0.0888395623570473	-0.546702383605448	-1.09477801398269	-1.08849427990349	0.0502646908197422
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	1.92978521514179	-1.26559425739218	-0.715941929454396	-2.03014083283293	-1.74706763896058	-1.60275505785476	-2.24745752392108	-1.3116378312177	-0.760665525396587
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50	1.51107488028361	-0.705978469456758	-0.240518232739321	-0.446020728383118	-1.74706763896058	-0.686464325980606	-0.82034116828093	-1.3116378312177	-0.132056865974212
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	4.01531719494977	1.35430755693332	2.02349458546848	1.6925360008643	1.26108715459197	1.16002004293669	0.978062843665794	0.616253812334936	2.06622535292014
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	-2.04427318120581	-2.48003836158541	-2.46514178426366	-2.31782290528471	-2.84482891460303	-2.42943363103923	-3.34606981258919	-2.29246708422943	-1.89564545823557
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	2.52630556001266	1.08726798889287	2.30871576724259	1.43168117064566	0.873971185152001	1.23045828620145	0.237449125866925	0.370120742796028	1.64047124132596
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	-1.16880444385191	-0.407197503936929	-0.715941929454396	-0.554234313023351	-0.830776907086425	-0.61414366440098	-1.20600364909291	-1.3116378312177	-0.331669919878228
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	1.60897909526498	-0.136210310057318	0.397059096665813	0.124524130084495	-0.64845535029247	-0.414530610496965	-0.428299080504906	-0.906172723109534	0.250935386281893
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	4.67304772087182	1.00524213728728	1.14914881285921	0.839177515865404	0.944175443825249	0.887346408810343	0.150437748877295	0.322492693806773	1.67701224078893
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	1.19831917027971	0.392633819211351	-0.43370946177018	-0.446020728383118	0.421986061408943	1.2647886674852	1.20253002191051	2.34226190400021	0.774664414883792
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	3.50946129720673	3.11565082194688	3.29769545317386	2.641519094424	2.71307677497725	1.96941500279269	2.32381111039133	1.86641599913025	3.80293834151139
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA	0.238109204470718	-0.0538393126241902	-0.125742718146893	-0.302919884742445	-0.830776907086425	-0.141237275497283	-0.255027359230869	0.500740925213092	0.41247981513409
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	0.00985055248973748	0.502448685218558	0.445849260835245	0.194482718691405	0.300625204404676	0.183782467392142	1.35894570836862	1.50676042705338	1.01911775278475
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	-0.070192155183799	-0.231520489861643	0.0505365241910989	-0.197559369084618	-0.137629726526479	-0.0186349534049511	-0.0502329465848563	1.48411795030362	0.331976596285019
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	0.74073806103253	-0.193368723897266	-0.0902360296899834	-0.613074813046284	-1.05392045840063	-0.240177223352187	-0.255027359230869	0.0746565299021919	0.331976596285019
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	-2.5550988049718	-3.22725276341563	-2.59867317688818	-2.50014446207866	-2.74746988825387	-2.98904941897465	-3.72567535504627	-3.07015468180937	-2.7065756744519
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	1.42769327134455	-0.126159974203816	0.217590608854265	-0.12059832794849	-0.242990242184306	0.311406392885971	0.0716568710241807	0.540746259826791	0.532102777712481
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA	-0.187975190840182	-0.231520489861643	0.360691452494938	0.0951102448782016	-0.300148656024254	-0.443518147370217	-0.605229788663984	-0.557866028841319	0.00147452665031025
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	0.636748347508482	-0.0631851750424279	0.573410486473264	0.401277132004086	0.00213221584867926	0.0129134043299749	0.0879173918959609	-1.3116378312177	0.598477846657353
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	3.93915919420491	2.84014348865936	2.8705917836698	2.47934410302075	2.79622714330942	1.36284012127899	3.52190459638111	3.761189483135	1.67075243944043
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	0.715736758827112	0.0889514054131292	0.585315388979582	0.284866780159674	-0.0888395623570473	0.124465890235722	0.25124244799926	-0.300036919539219	0.673568298012423
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	0.389340174194641	0.917644077969298	1.38234270002692	1.27491268827632	1.08614570509564	0.594469519481458	0.705715135214119	0.272482273232112	1.02512377684496
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	-2.04427318120581	-4.03818297963196	-2.24199823294945	-3.94686472746905	-2.91950662247681	-2.29590223841471	-2.94060470448102	-1.44516922384222	-2.30111056634374
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	1.00972800047216	0.238483139384093	0.591215111106771	0.0493007088469075	0.00213221584867926	0.0614077542685855	0.264848100055039	-0.300036919539219	0.86295702202947
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA	0.58039541095735	2.05142862861554	2.53712526016208	2.25688807321867	2.07064468699632	1.78163520549101	2.01990620243267	3.32066102215865	2.09436686605427
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	2.12394122958275	0.678081253861716	1.13217047632479	0.874024247195572	0.36314556138601	0.464898528073032	0.330230859317891	-0.132982834876053	1.22524995827243
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA	3.00172925672774	2.57721263734728	2.59745324876331	2.08686175328176	2.71018241695089	3.62534100442021	3.12472969119342	4.58517257084809	3.69118696706814
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2	0.931256385030663	0.444819572381921	0.452628947820624	-0.0665311066782143	0.716785601629588	1.55557426714541	1.1369327394247	2.49502465855262	1.66445320601244
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium D16	-0.820497749583693	-0.146362681521336	0.226101298522174	0.167083744503291	-0.42531179897826	-0.433761972424852	-0.707012482973927	0.272482273232112	0.263838791117801
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371	-1.16880444385191	0.10495174675957	0.307446937976126	0.194482718691405	-0.0888395623570473	-0.185689038068117	-0.743380127144802	-0.0237835429110605	0.155625206477568
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	-0.321506583464705	1.05863001070535	0.33821859664288	0.309258233283834	-0.0423195467221545	0.533627860225213	0.820595411212541	2.58780639200359	1.41651830105619
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	-1.08876173617837	0.210312262417397	0.492369276470138	0.475385104157807	-0.0423195467221545	0.118894845186267	-0.301547374865762	-0.0237835429110605	0.481840942931592
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	5.14247654183054	5.34097146577967	6.08442178718303	6.57222037095319	5.49590909474112	3.37182118642579	4.94422277863513	4.85299189739825	4.65305108545256
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	-0.157203532173429	0.166509639759004	0.459362980001968	0.742447889406853	0.233933829906004	-0.0122451553061801	-0.0138653024139815	0.135281151718627	0.766942368789882
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	-2.26741673252002	-0.121172432692777	-0.200777904089807	-1.2192106166166	-1.05392045840063	0.101993034383664	-0.375655347019484	1.69032499208693	1.81249181248278
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	0.753008153624344	-0.714947139439519	-0.6733823150356	-0.420702920398828	0.00213221584867926	0.432767249890239	-0.0138653024139815	0.634272317837615	0.890736586136546
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	-1.7078009445846	-1.45418542719973	-0.806913707660123	-1.11385010095877	-1.34160253085242	-2.12405198148805	-1.64132172035076	-1.19385479556132	-1.0971377620178
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense	-3.24450963978398	-3.6327178715238	-2.93514541350939	-3.65998183559161	-2.92537531185701	-3.6821965995346	-3.84693949968461	-2.69793219233759	-4.43649682525897
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	-0.157203532173429	-0.00394234147956713	-1.90552599632823	-2.50014446207866	-2.67601059670041	-2.36044075955228	-2.65292263202924	-1.78164146046343	3.07223696605429
