#taxonomy	MCT.f.0086	MCT.f.0412	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	0.207136683027512	-0.662169249808663	0.10963640081835	-0.37739742168872	0.291465817414965	-0.532756654093274	-0.22631141753103	0.283830129668717	-0.118091893322758	-0.615881996732949	0.131072509274708	-0.462418681706419	0.0188481341517974
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	-1.776994678848	-2.93085279112703	-2.39880074637984	-1.72732413863774	-1.45773403739429	-1.70282790674353	-2.07213810802936	-1.80940473414345	-1.35023557461539	-1.46317985712015	-1.88987282572352	-3.05767338866328	-2.30385611270184
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-0.486010497532434	-1.39040775017988	-0.681149249305512	-0.341029777517845	-1.05226892928613	-2.10829301485169	-2.07213810802936	-1.44167995401814	-0.839409950849399	-1.30902917729289	0.0942585361519916	-1.44823547622918	-0.124252709488876
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	0.389458239821466	0.786776076272895	0.250408954699432	-0.239247083207902	0.291465817414965	-0.00823218596912084	-1.0306842332012	-0.135428300571783	0.433555724963488	0.00315721167327482	0.106681056150549	0.34352399299887	0.144011277105803
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-0.0805453894242694	-0.893970863865987	-0.125203190259051	-0.239247083207902	-0.446133125715814	-0.604215618075418	0.0679280554669095	0.0709081324260452	-0.443514293757386	-0.770032676560207	-0.70424916006578	-0.905911185403823	-1.30290770583052
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	3.73863106563753	3.47849938408768	3.65965466954442	3.42514135089774	3.68246646105661	3.29513483609896	2.8836889495719	2.88092326018494	3.32570368226091	3.31313858506377	3.63775088126504	3.35447323235772	2.99777328938941
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-2.22897980259106	-2.77670211129977	-2.26526935375532	-3.36866304325056	-2.84402839851418	-3.78964795846068	-3.470530133857	-3.31348213091973	-2.60299854311076	-2.95997158597375	-3.59462091796194	-2.72120115204207	-2.38014770123552
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	2.59475202520613	2.47631898033309	1.99741052328599	1.55251238602015	2.75068298108765	1.62937660343168	1.64549075937056	2.10926281400336	3.57977483179142	2.86095279913483	2.40183117065708	2.63403650475865	2.5889125922801
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	5.29094498852835	5.12794908637164	4.71573638696641	4.30849899899884	5.40619996203899	4.96864229250123	4.43613413452216	5.47853583094573	6.33128085796852	5.57355480311845	5.15709088279001	5.40252608123283	5.32645554760693
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	3.09542293443265	2.94501383122991	2.49583563385353	2.18183763450938	3.14993302879238	2.6567258720783	2.29308140832814	3.19005725935468	4.13692962522788	3.38754747501905	2.91860919295036	3.21180161119975	3.12790909301279
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	-0.773692569984215	-2.15766290289355	-1.51149755137894	-1.88147481846499	-1.33995100173791	-2.10829301485169	-2.25445966482332	-1.52172266169167	-1.06255350216361	-0.857044053549837	-2.09054352118567	-0.882921667179124	-1.5905897782823
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	-1.13036751392295	-1.32141487869293	-1.77976153797362	-1.59379274601321	-1.33995100173791	-1.70282790674353	-1.9179874282021	-0.871135095550525	-0.118091893322758	-0.952354233354162	-1.15227388259274	-0.860448811327066	-1.07976415451631
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	-1.97766537431015	-3.62399997168697	-2.39880074637984	-2.28693992657316	-1.92773766664003	-2.80144019541164	-2.76528528858931	-3.74936243119858	-1.62216929009903	-2.92581904574338	-2.20832655684205	-2.36452620810334	1.35384920088414
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-3.92530816687095	-4.28728351361352	-4.18329464571508	-3.55613680619889	-3.16688705242584	-3.9246251589878	-3.68566987612893	-3.77388500509896	-4.05166746190875	-2.7883611358617	-4.31845262526523	-4.41604778814409	-2.24717763122334
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	-0.842685441471166	-0.75232034680296	-0.655831441321222	-1.10828493023151	-1.13928030627576	-0.641955946058265	-1.22484024764216	-0.480268786863513	-0.588095522568493	-1.46317985712015	-0.955563588346686	-0.589573857191666	-1.07976415451631
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	-3.73198274851933	-4.30477348699245	-4.03255466592968	-3.36952450406502	-3.94288293019184	-3.44955544496242	-4.31088487512616	-3.31348213091973	-4.32405031220117	-3.0698994305672	-3.96655933570779	-4.25000384890201	-2.77155004361904
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	-0.461317884942062	-0.488505755757823	-0.301659627600608	-0.728795308526608	-0.241338713069801	-0.764558268150598	-0.919458598090976	-0.748532773458192	-0.369406321603664	-0.952354233354162	-0.676850185877665	-0.363046207893216	-0.204295417162412
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-1.08384749828805	-2.15766290289355	-1.45433913753899	-1.18832763790505	-1.59126543001882	-2.10829301485169	-2.25445966482332	-2.06071916242436	-1.09892114633448	-2.56179214578826	-0.503578464603629	-1.48905747074944	-1.5905897782823
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	2.86826996434197	1.71833428027784	2.71146438866525	3.18952362535835	2.78718338330718	1.41315349496204	1.4542224165868	1.67012449078861	2.05729094209841	1.74227294741591	3.46155436613847	2.39336506490242	2.51480462012638
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	5.16340378464027	3.69807003068031	4.86282554920829	5.68189882918467	5.11960562654916	3.62018207239488	3.56205607982012	3.61211306619074	3.78416132050958	3.468893114473	5.69614670312685	4.48930072885324	4.67407752001263
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	-3.86239298289342	-4.41265621929545	-3.65156371487521	-3.55343356789522	-3.27696847483565	-3.73676958196333	-3.17075039669747	-3.72885669501654	-4.0133041798054	-2.96288747232738	-3.59462091796194	-4.42973209566348	-2.23398866766348
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	-3.80214826145481	-4.26617232031293	-4.0841040665943	-3.49662060113597	-3.36609600727196	-3.8383070078826	-4.12885834230041	-3.76661859211162	-4.37588551767833	-3.42133030877877	-4.03553005747529	-4.26584483770877	-3.09043790403039
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	3.43744688552138	2.49409722635438	3.47773383405416	3.95528333888201	3.1143962945156	2.41349556219735	2.32231104664308	3.00818503979587	2.41648636626248	2.38696774458991	3.8187464177333	3.14039874111881	3.55302119850475
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	1.73590669239416	0.719805450166711	1.6290987164341	2.06655862448619	1.67231057376729	0.753907866077776	0.915225915854113	1.03679580543957	1.09003892115184	1.00774055069311	2.2561437470429	1.52729409000729	1.45393265944112
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	6.06728167530757	4.46230773427419	5.59554243629129	6.17119304371353	5.6323427983818	4.65636142048977	4.4333967930095	4.74690002503676	5.36722357790314	4.92398000650019	6.43278635774329	4.97169430321602	5.8385353383415
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	-0.0805453894242694	-0.790786627630756	0.132625919043048	0.334098897539422	-0.169879749087656	-1.19200228297754	-1.56131248426337	-0.39571139883545	-0.387424827106342	-0.857044053549837	0.90518875236832	-0.123816518827382	-0.491977489614193
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	4.06179537106609	2.97587052752586	3.95978400252841	4.54770688058834	3.88579567197529	2.77828963057458	3.13278391091912	3.52438702059824	3.45183196295237	3.34356970226631	5.169041650072	3.8144547126757	3.9929065304994
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	-1.34167660759015	-2.15766290289355	-1.04887402943083	-0.495180457345103	-0.541443305520139	-2.80144019541164	-3.17075039669747	-2.39719139904557	-1.99686273954044	-2.1563270376801	-0.416567087613999	-2.26921602829901	-1.99605488639047
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-1.68998330185837	-2.52538768301886	-1.20921667950601	-1.59379274601321	-1.74541610984607	-3.2069053035198	-2.25445966482332	-2.90801702281156	-1.50438625444265	-2.1563270376801	-0.355942465797564	-2.87535183186933	-0.743291917895099
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	-1.68998330185837	-4.02946507979514	-3.24609860676705	-1.72732413863774	-2.15088121795424	-2.80144019541164	-3.54466078569464	-2.62033495035978	-2.60299854311076	-2.94185898294446	-1.88987282572352	-3.2808169399775	-2.38694987157873
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-0.842685441471166	-1.88939891629887	-0.848203333968678	-0.146873763076887	-1.23459048608008	-2.10829301485169	-2.76528528858931	-1.70404421848563	-1.3037155589805	-1.64550141391411	-0.113380828626253	-1.83389795704117	-1.99605488639047
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	4.23783121817316	3.58163520472339	4.28491772531087	4.08808489325494	4.55353313700987	3.91313478344167	4.27787462739903	4.62888010675461	4.34060638876508	3.67945788358035	3.98429152368852	3.76995584583957	3.60974717990553
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0.661391955305108	0.13720014400659	0.773282916981597	0.603431831323007	0.917171717179378	0.469395368387274	0.310489692638221	1.10535847687687	0.825597812739512	0.146258055313948	0.729511738293035	0.5146722491947	0.144011277105803
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-0.879053085642041	-1.0850261006287	-0.60704127715179	-1.18832763790505	-1.74541610984607	-1.12746376183997	-2.25445966482332	-1.6087340386813	-1.50438625444265	-1.05771474901199	-1.15227388259274	-1.14075077648122	-0.897442597722358
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	0.181818875043222	-0.211752753838232	0.121197223219426	-0.0623163750488242	0.334025431833761	0.125299206655402	0.0279227208532104	0.33717611037401	0.137841480814443	-0.163896872989891	0.056037323331794	-0.310402474407794	0.401840386407903
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	5.21593696117804	4.64891114921249	5.01611630981496	4.91925188775862	5.33067448395528	4.8633755898741	4.78957323245137	5.31498406290594	5.20836741458816	4.39570522508869	4.89961066181695	4.73335343973577	4.9652411595197
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	1.15298621714321	0.281334045590377	1.03978416735393	0.870060494576955	1.44643104263421	0.791295398149396	0.721069901413156	1.56171519228142	1.13863147638871	0.146258055313948	0.985231460041857	0.766610702456854	0.999677387163524
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	0.101776167369685	0.0223198680081678	0.49157101151632	0.369816980141501	0.394650053650196	-0.00823218596912084	0.179153690577134	0.436021945010642	0.105051657991452	0.00315721167327482	0.3073517516127	-0.0619411151092941	-0.291306794152042
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	-0.996836121298424	-1.67808982263166	-1.01250638525995	-1.10828493023151	-1.23459048608008	-1.5974673910857	-1.09130885501763	-0.540893408679948	-1.06255350216361	-1.64550141391411	-1.2920358249679	-1.23312409661224	-1.07976415451631
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	1.39726408053139	0.629245873120984	1.36902191007421	1.17879597622657	1.56876989482645	0.920229081525289	1.14673771683884	1.64234492668153	1.22201308532776	0.69630439223322	1.11940367293823	1.13500707427968	1.33614962378474
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	-1.87230485865232	-2.08355493073982	-1.7056535658199	-1.370649194699	-1.92773766664003	-2.10829301485169	-2.07213810802936	-2.62033495035978	-1.50438625444265	-2.1563270376801	-1.51517937628211	-1.83389795704117	-2.33913891745337
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	2.12589584301687	2.4074862497705	2.47421316984036	2.63304099925497	1.75109145162041	1.98326990440853	2.54792069045248	1.94920805798516	2.02523691580833	2.01806023221554	2.42882667499909	2.392506327194	1.78813474752779
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	0.357709541506886	0.529661167691548	0.618133734824749	0.815402082039091	0.126386067055516	0.0702394294723744	0.679397205012588	0.167757958415963	0.190209466331759	0.328579612107903	0.297199380148682	0.295733329162522	-0.124252709488876
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	-3.62585551708	-1.58711804442593	-2.5529514262071	-2.57462199902494	-1.92773766664003	-1.70282790674353	-1.56131248426337	-1.52172266169167	-1.5615446682826	-1.64550141391411	-1.57971789741968	-1.37127443509306	-1.99605488639047
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	0.073605290402989	-0.0782213612137095	-1.40027191626872	-0.728795308526608	-1.23459048608008	-0.262466324353362	0.426561863890975	-0.222439677561413	-1.50438625444265	-1.86864496522832	-1.80286144873389	-0.73528566837306	-0.897442597722358
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	2.0979870548998	1.44699847213637	-0.655831441321222	-1.72732413863774	-3.20930118511751	1.54236522644205	2.19988763143019	0.241865930569685	-0.757171852612427	-1.05771474901199	-0.0111019795058347	-1.20137539829766	-2.40629635676052
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	3.8457091982506	4.11738880548831	3.99383398455342	4.13020076925912	3.60010285818626	3.73573437731584	4.2828114749459	3.60273722647454	3.64407674544894	4.04011709011442	3.97685273088933	4.2760030069944	3.54127938062807
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	-1.60994059418483	-0.96141214466152	-1.40027191626872	-0.900645565453267	-1.59126543001882	-0.604215618075418	-0.102697461563854	-0.343067665350028	-0.633557896645251	-0.770032676560207	-0.955563588346686	-0.978231846983449	-0.609760525270577
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-1.97766537431015	-1.42677539435075	-1.25366844207684	-1.10828493023151	-2.15088121795424	-1.95414233502443	-1.78445603557758	-2.90801702281156	-1.82980865487728	-2.1563270376801	-1.51517937628211	-1.57606884773907	-1.07976415451631
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	1.41982142795547	2.50141254793075	1.59018330018443	1.13078675704021	1.40446684353517	1.56800765705538	2.06302844871299	2.28678996736681	1.46317514214465	0.949753293042759	1.10130363129461	1.20781942975464	1.29978197961386
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	0.291018167008214	0.693488141849338	0.672568941379766	0.404303156212671	0.334025431833761	1.04158993852956	0.479907844596268	0.400089935784579	0.148536769931191	1.8013064790001	0.688965643898684	1.69073096541071	0.568894471071069
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	0.707911970940001	0.786776076272895	0.853786135830668	0.437639576480263	0.725504297967185	0.959759920281925	0.0279227208532104	-0.828575481131729	-0.235874928979141	1.29893756525233	1.37865858959054	2.08281989269118	-0.386616973956367
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	-1.97766537431015	-1.0850261006287	-1.7056535658199	-2.06379637525895	-2.15088121795424	-1.82061094239991	-1.78445603557758	-1.92718776979984	-2.78532009990471	-2.56179214578826	-1.2920358249679	-1.72267232193094	-2.43642686217468
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	-1.40230122940659	-0.628267698132982	-0.707124735708772	-0.0623163750488242	-1.13928030627576	-1.12746376183997	-0.68584374690947	-1.29857911037746	-1.35023557461539	-1.64550141391411	-0.262416407786741	-0.624060033262835	-0.743291917895099
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	-1.97766537431015	-1.42677539435075	-2.39880074637984	-2.28693992657316	-1.92773766664003	-1.41514583429175	-1.0306842332012	-1.06219033231323	-1.5615446682826	-1.30902917729289	-1.80286144873389	-1.53161708516824	-2.34706805114795
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	-1.776994678848	-2.15766290289355	-2.26526935375532	-2.06379637525895	-3.1231067454204	-2.29061457164565	-1.56131248426337	-2.62033495035978	-2.60299854311076	-2.85828807701087	-1.88987282572352	-2.36452620810334	-2.46604257892497
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	3.10993096092223	3.2512321155896	3.30068680399348	3.5030202443241	4.03378300409488	3.19002435169634	1.7120515258889	2.31772965090164	2.84875496232667	3.49264720048111	3.43313715341489	3.65916348629938	1.83258651009863
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	-0.149538260911221	0.0648794824269638	0.0620083518290951	0.238788717735097	-0.204971068898926	-0.0499048823696889	0.246976286915895	-0.343067665350028	-0.283884148165502	0.657083679079939	0.430730772773205	0.542374851744035	-0.0501447373351541
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	-2.22897980259106	-1.11169434771086	-1.77976153797362	-1.88147481846499	-1.59126543001882	-1.19200228297754	-1.78445603557758	-2.39719139904557	-1.82980865487728	-2.1563270376801	-2.34185794946658	-1.4090147630759	-1.30290770583052
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	-0.619541890156956	-0.0976394470708111	-0.63113882873085	-0.728795308526608	-0.592736599907689	-0.115862850161486	-0.0572350874870964	-0.0946063060515282	-0.443514293757386	-0.770032676560207	-0.550098480238522	-0.272662146424947	-0.124252709488876
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	-0.956014126778169	-0.611738396181771	-0.233837031261847	-0.207498384893322	-0.898118249458871	-0.498855102417592	-1.37899092746942	-1.23404058923989	-0.757171852612427	-1.46317985712015	-0.955563588346686	-0.715867582515958	-0.609760525270577
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-0.842685441471166	-1.03373280624115	-0.910723690950012	-0.782862529796884	-0.764586856834349	-0.604215618075418	-0.462700195595261	-0.67442480130447	-1.09892114633448	-1.17549778466837	-0.955563588346686	-0.492724031201748	-1.99605488639047
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	1.18640221406306	1.53313778139828	0.717884137591809	0.589445589348267	1.29910632787735	2.20250611053382	1.64953116890757	1.27657441725831	1.45456676760805	1.33002815232236	0.356622800619483	1.26513388635063	-0.897442597722358
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	0.715459176575384	2.04473086491031	0.92314726362817	-0.00967264156340233	0.97368392744272	1.52048251519254	1.52517415255908	1.94401324110805	1.04332129658438	1.78848579057104	0.755657018397357	1.47277325112887	1.13943932953868
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	-1.17915767809238	-1.11169434771086	-1.08661435741368	-0.239247083207902	-1.59126543001882	-1.06683914002353	-0.42991037277227	-0.828575481131729	-1.21670418199087	-1.05771474901199	-0.79126053705541	-0.860448811327066	-2.3964319790629
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	-0.324742349936311	-0.851411249447191	-0.560521261516897	-0.37739742168872	-0.40168136314498	-0.00823218596912084	-0.68584374690947	-0.510121750013194	-0.898250450872333	-1.64550141391411	-1.39739634062573	-1.029525141371	-1.5905897782823
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	2.69930854380692	3.3600988738825	2.73615700125562	2.80373807519663	2.44676070161306	2.9383527167676	3.41404099568825	2.7823424315125	2.78454995716522	3.08011492514985	2.67825608858422	2.87404115403892	2.28061123262559
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	3.36040675079772	4.44210293359482	3.18308309228629	3.46642604827187	3.18905782328462	4.26018000828794	5.0663319877633	4.48442522232687	4.39627184470715	4.52619918349681	3.71258139680279	3.15613438958814	2.91291675392929
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	-1.87230485865232	-0.488505755757823	-0.681149249305512	-0.537740071763899	-1.13928030627576	-0.289134571435523	-0.42991037277227	-0.871135095550525	-0.705878558224877	-0.689989968886671	-0.262416407786741	-0.272662146424947	-0.897442597722358
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	0.787954678613537	1.06121292197466	1.16467744119282	0.837625218823801	0.869543668190123	1.19981394374445	0.827450304971728	0.470707502998532	0.417426343033604	1.78201327606542	1.0055367262026	1.89108650171488	0.606634799053916
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	-2.78859559052648	-1.72687998680109	-2.5529514262071	-2.06379637525895	-3.22629787076789	-1.95414233502443	-2.47760321613753	-2.06071916242436	-1.99686273954044	-2.96060315834063	-2.67833018608779	-1.95906109999518	-2.42177381246788
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	-1.97766537431015	0.401351719048177	-1.57212217319538	-1.88147481846499	-2.43856329040602	-0.434316581280021	0.689979314343125	0.018722379255475	-0.160651507741554	-0.0768854960002617	-0.732420037032476	-0.953539234393078	-0.897442597722358
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	2.58436531901732	3.49536594279565	2.62413948290679	2.21008810079523	2.10117909025962	2.63518878693391	2.77597825656912	2.96410076666385	2.75122645537557	2.78293159357393	2.24018981910066	2.37167224029116	2.6531321850144
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	0.14259816188994	0.991120545154287	0.132625919043048	0.197966723214842	-0.103188374588984	0.494396670592691	0.836582788535	0.983803275299062	0.159118879261728	0.4586327403561	0.385060735940016	0.230728498853526	0.0188481341517974
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	1.793817608339	2.6104107540314	1.95239842449878	1.87584179720217	1.33035887138145	1.98882547425313	1.98254119780031	2.28122924868211	2.04778215412939	2.03332770434633	1.49297541727044	1.57511196435778	1.58746405206564
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	-0.283069653535743	0.879506560524619	0.0620083518290951	-0.0623163750488242	-0.446133125715814	0.494396670592691	0.61343923722079	0.797391733253582	-0.0253101598717916	0.382646833378179	-0.039272856472531	0.184918962822232	0.144011277105803
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	-1.53583262203111	-1.16726419886567	-1.40027191626872	-2.57462199902494	-1.33995100173791	-1.00968072618358	-1.46600230445905	-1.6087340386813	-1.50438625444265	-1.64550141391411	-2.34185794946658	-1.57606884773907	-2.37278993003476
