#taxonomy	MCT.f.0225	MCT.f.0226	MCT.f.0227	MCT.f.0228	MCT.f.0229	MCT.f.0230	MCT.f.0231	MCT.f.0232	MCT.f.0233	MCT.f.0234	MCT.f.0235	MCT.f.0236	MCT.f.0238
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	0.137858201344897	0.16277085712766	-1.90059570968874	-1.0353117054914	-0.275454457263523	-1.24290137117243	-1.06262744739964	0.317215218222663	-0.73640510500984	0.660642275236081	1.7417299433135	1.30126916811595	0.928661248038692
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	3.3235581639742	2.85964775763174	2.44320971216495	2.36588567617075	2.41728932255601	1.81736942351913	0.949708177637375	1.94882698815109	1.4540626898635	2.51453352557114	2.63885513304522	3.37318244337499	3.82806241265425
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	3.12698979086754	3.71525768633604	3.79649777681667	3.69010760864827	4.2093343836752	4.10314739819679	4.39269366795806	4.25535167914921	4.36438476918158	3.87890252606207	4.13204649296063	3.83892638328948	2.92571890826095
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-0.860670628766231	-1.29251637547918	-1.90059570968874	-1.0353117054914	-1.11854178511438	-1.49421579945334	-1.14267015507318	-1.26131515674836	-1.46032394423654	-1.56783484560424	-0.831730103815945	-0.738951660410609	-0.765934472735715
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	0.831005381904842	1.90906795227896	1.68292322876737	1.73727701674838	2.50579914786198	2.20884828965255	2.20503854163799	1.68197900260215	1.27241886945604	0.613389390385536	1.56616516898243	1.69331125589197	1.06219264066321
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-3.17869161105341	-3.27235593697509	-2.8581824884192	-2.94380707213896	-3.54629002106243	-2.968636265006	-4.32072398542113	-4.6942704101861	-4.49211347764649	-3.28154195905106	-3.94524541302632	-3.0827846347515	-2.61694825357126
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	1.3444591280771	1.89737191251577	2.46250291509963	2.68904213681619	2.89465651957049	1.46514882992978	1.26089085526087	0.959776901994502	1.30442160054222	1.54885003836741	2.85325288001887	2.98951826097434	2.39342722460008
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-0.20389109237716	-0.530376323432286	-0.801983421020626	-1.62309837039352	-1.24370492806839	-1.49421579945334	-2.44892180851953	-1.79411968723313	-2.62347475404222	-1.11584972186119	-0.631059408353794	-0.259378580148723	0.502576852727792
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	0.988908411350651	1.21592077171901	1.0438432694777	2.00390568000233	1.59342231530896	1.41190431541096	1.50674996157762	1.92844524583174	0.971094020600475	0.580599567562545	1.42539261510134	0.854982065487526	0.865482346417161
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	3.6977073957151	3.8441220448208	4.01020093435179	4.66513186789928	4.28572415944303	4.129801706734	4.21293293202578	4.72201859879257	3.68607982168893	3.26731263127662	4.15552283004541	4.15370827184346	3.62301260478274
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	1.01113154813536	1.16829272272976	1.16745722544488	1.74419745959295	1.5035659861871	1.33899754460288	1.3963037159851	1.85989990176332	0.790967854369956	0.803743118876755	1.43695343750242	1.21788755917689	1.24153356931903
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	3.18613298868687	2.94572236640299	2.01142729573941	1.4214240673299	1.90617802531286	1.45771385144226	0.852596890952225	1.46682180292059	1.21812578708938	2.73429787984887	2.57094766301664	2.93246857233156	3.90481535889836
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	1.37546936481966	1.1182823021551	0.1788458319911	-0.667586925366084	0.175379255874492	-0.606912604452438	-1.16372356427101	-0.464983739953185	-0.937075800471991	0.776714446488835	0.777707808618155	0.457299097821417	1.96409463508527
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	7.04189605293209	5.99093185327745	5.58095999222078	4.84677190922434	5.58734927598348	4.16476853230297	3.34643426989802	6.30021353444983	3.38041231306432	4.81639546558683	4.89800886371081	6.47775782629885	7.42015869252767
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	2.5802052367141	2.59638421252811	1.750062531605	0.378381629816603	1.22439460340323	0.929321903958368	0.366026187559388	-0.601320183505316	0.571108378256936	2.20984010729283	2.10566659272508	2.18503670828454	3.21478506397867
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	3.32898411326019	4.41838356694588	4.17475032139995	4.00308285823913	4.00664693418477	3.4514999485436	2.65094461930466	2.30576505536459	2.74995008499262	2.5024121650388	4.02963148753256	3.85849647948357	4.1653368956081
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	0.894721196290949	0.855918037687605	-0.195847617450311	-2.53938910226768	-0.382222432689229	-1.24290137117243	-1.30029909927676	-0.484786367249364	-1.34254090858016	0.175134459454381	0.385487927260011	0.608121987556	1.64201113591616
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	1.4347459747492	1.28336205251454	0.239470453807535	0.233199619972106	0.33183143269003	-0.667537226268872	-0.459994274380531	-0.0927442794733407	-0.64939372802021	0.456546918892566	0.894996895141255	1.16200710078244	1.84086199466132
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-2.80658077782154	-1.85213216341461	-1.49513060158057	-1.44077681359957	-1.27760647974407	-0.349083495150338	-1.04357925242895	-1.26131515674836	-0.301087033751994	-0.741156272419774	-0.746572295475638	-2.81169926992297	-2.69007212304961
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	3.20591113647851	2.96005219195781	3.67724554160962	3.95133443223483	3.6910087844664	4.47485705733974	4.4600634829178	4.86403398147178	4.74246457738031	4.3499062707891	4.11086424651874	3.48281593273294	3.42203534892579
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	2.96017649599605	3.70951054408047	4.63464556132492	5.01782266864967	4.96428129404492	5.50455473505024	4.55000924123836	4.42189482912695	4.99418648931482	4.7488139783511	4.38501560903828	3.97057854090173	4.1327341710256
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	-3.36058884155561	-2.74062406384851	-2.41445478261515	-3.08312132840376	-2.56546076805071	-1.6483664792806	-2.81664658864485	-2.19958479534129	-1.3996993224201	-2.41513270599145	-3.53978030491816	-2.20528872920404	-2.27001186951199
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	-1.42028641670165	-0.40521318047828	-0.647832741193368	-0.399322938771405	-0.382222432689229	-0.0728301185221794	-0.571219909490755	-0.407825326113236	0.0845754470599902	-0.217908128655227	-0.37571271654495	-0.595850816769936	-0.883717508392098
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	3.76290064259275	3.48540591628671	4.02633031628168	3.59292375342769	3.41847551263648	3.79980664281182	3.52937955975446	3.81603021199897	4.43476735821385	4.15107079062618	3.67325135491671	3.36813192758892	3.58934883696266
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	2.14217911255662	1.73830721788608	2.5122025836519	2.9223218111888	2.51749518762517	3.41317314467742	3.47800421745088	3.91839002614725	3.73955334949824	3.37686412548761	3.10617721576823	2.7851438575747	2.39342722460008
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	5.62875138711437	5.376256288159	5.76609449039135	5.38305323044481	5.48052807354327	6.41196304094147	5.96369688303383	5.70133994873718	6.45511549504896	6.00818926981472	5.77809820996363	5.10659743487313	5.03147326135989
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	0.844077463472195	1.22748159412009	1.80070626442376	1.619493981092	1.81812714719013	2.70620330916024	2.24454098461423	2.05602791447693	2.46288625058217	2.3723590367906	1.86289707695412	1.82599769705093	1.79043114103443
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	3.19235578412514	3.1194157419736	4.02499609326854	4.08334722168216	3.92031885069627	4.07249159616586	3.48066733487036	3.44350361064265	3.74299569368922	3.81206250793622	3.57904594414392	3.75485713464652	3.30023921251969
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	1.89843474313626	1.48896129417784	2.13364492846366	2.52951509995256	2.11782719720133	3.11807185430361	3.18998020620281	3.6434764131762	3.50383101597718	3.09019882994092	2.85714935029799	2.49519163658838	2.17263938697833
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-1.70796848915343	-2.13981423586639	-0.396518312912462	-0.399322938771405	-0.455247567704119	0.0862345761075078	-0.322523283751928	-0.141196662859287	-0.0432579244498947	-0.569306015493115	-0.767191582678374	-0.906005745073775	-0.660573957077888
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	-2.40111566971338	-2.54527934397455	-2.24317704370682	-1.15309474114778	-2.00584498011529	-1.04223067571028	-1.57988396149593	-1.47903864059323	-1.09741845054717	-1.56783484560424	-2.07344323612473	-2.92024409041007	-2.64463352075027
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	0.80433713482268	0.804624743300054	1.59591185177774	1.1369115696394	0.856355900814183	1.81736942351913	1.44759701037265	2.75858692921922	2.85382526803426	1.47668759211918	0.956318786015574	0.359660628257501	-0.129945706015718
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	1.32858577892081	1.26138314579577	1.96013400135186	2.26463194246558	2.0484213585394	1.54348067319968	2.03711828108697	2.34134312191845	1.61063175055504	1.05060319680828	2.34447015788268	1.88905583301806	1.53665062025833
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0.762951918659826	0.653393773576131	0.807454491413474	0.986971422348486	0.88055062940124	1.55708632525546	1.20671900411867	1.10240593623742	1.73323407264737	1.15908383980235	1.09817970389293	0.279617920583964	0.563201474544227
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-2.40111566971338	-2.84233624267709	-2.42611528200456	-1.84624192170773	-3.03546439729644	-3.04084341535972	-2.24128244374129	-1.42639490710781	-3.53976548591637	-3.24221879230957	-3.02895468115216	-2.92247059160731	-2.62378396691036
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	1.94700941328482	1.70321589807481	1.84890836624164	1.87945150552892	1.18698016755297	0.471897056919493	1.05686656202142	0.759368226709404	0.4492185606479	-0.255648456638074	0.644811135151724	0.647342700709282	0.0325732234820568
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	2.39191625344428	2.7277202145892	3.07268379786375	3.43314743495479	3.59943173812555	3.19974988531788	3.57191481690078	3.1111550912053	2.45544204747044	1.3766041335622	3.18204692167592	2.91867525019922	2.01357469234864
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	-0.934778600919953	-0.599369194919237	-0.195847617450311	0.617611318882438	-0.000511410589171779	-0.221250123640453	-0.331739938856852	-0.536079661636915	-0.495243048192952	-1.43430345297972	-0.116604016537225	0.0972963637900097	-0.883717508392098
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	0.882298676292392	0.712817194046932	0.296628867647483	-0.593478953212362	0.150888235866197	-0.144289082504324	-0.470576383711068	-0.720508700770434	-0.64939372802021	0.67590974736687	0.732245434541398	1.11493958992445	1.6011891413959
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	-2.80658077782154	-2.95202945034922	-2.3345990093816	-2.13392399415951	-3.25860794861065	-2.34151365984054	-1.92282871262276	-2.04543411551403	-2.28700251742101	-3.1900225046225	-2.07344323612473	-1.69446310543805	-1.86454676140382
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	-1.10183268558312	-1.85213216341461	-1.49513060158057	-0.83464101002925	-0.732879304302398	-1.83068803607455	-0.988519475245922	-0.962822168192364	-1.05485883612837	-0.805694793557346	-0.746572295475638	-1.22445947619231	-1.86454676140382
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	-0.727139236141708	-0.465837802294715	0.239470453807535	-0.0136604579594202	-0.000511410589171779	-0.144289082504324	-0.369480266839699	0.64338472366029	0.110892755377364	-1.02883834487156	-0.105793100433009	-0.47068767381593	-0.565263777273564
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	2.78627013612738	2.17321952732054	2.18538060286285	1.70193765030307	2.26485097191427	2.42350522708944	2.5346848131888	2.19760408707227	2.57943242770116	2.55004021402805	1.9450166285725	1.77750334711232	1.84086199466132
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	0.451515760199938	0.0574103414698331	-0.647832741193368	-0.524486081725411	-0.214085510887231	0.0563816129578268	-0.0510265357211641	-0.230144148875784	0.221434629777188	0.0126155299566058	-0.613040902851116	-0.259378580148723	-0.565263777273564
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	0.856980868308102	1.54906521824755	0.840244314236465	0.350982655628489	0.496761246772115	0.170791964135571	1.53004067958372	1.92395892157307	1.104625413225	1.3766041335622	0.708714937131204	0.33368514185424	0.172335165857216
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	-1.30250338104527	-1.29251637547918	-2.21278379795228	-0.83464101002925	-1.24370492806839	-0.955219298720653	-1.71803429997674	-1.50643761478135	-1.141870213118	-0.1125476129974	-1.86580387134648	-2.6107538373122	-2.63679131838349
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-1.42028641670165	-0.753519874746496	-1.20744852912879	-3.15467106131526	-4.67093725432405	-3.43748513606319	-3.91525887731296	-3.70366219211756	-4.9151325193088	-2.82059781409961	-3.94524541302632	-3.30548901824626	-3.11007271118206
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	4.28516133727361	3.65624351489899	3.64458173479083	3.36324423113369	3.5592226228435	3.88831140438651	3.90209814539253	3.71211478329783	3.97203249854289	4.01404899306189	3.38352018539944	2.9913649835675	3.28488382443649
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus	0.350419643328569	-0.102932308605346	-0.108836240460681	-0.667586925366084	-0.275454457263523	-0.00613874402350731	0.299334813060716	0.0690987459770733	0.439916167985586	0.493588190572915	0.197889313365213	-0.259378580148723	-0.0727872921757695
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA	-1.89029004594739	-1.29251637547918	-1.49513060158057	-2.13392399415951	-2.44767773239432	-1.83068803607455	-1.83581733563313	-2.14551757407102	-0.767176763676594	-1.43430345297972	-1.86580387134648	-2.20528872920404	-2.66129289912088
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium KLE1615	0.977608856096717	1.13102132793253	1.53339149479641	1.32134060877292	1.51630501196453	1.03721086596955	2.33471636494652	1.90946591427051	1.96556605001599	1.83811313881651	2.04871601428025	1.31121949896911	0.470828154413212
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor;s__Flavonifractor plautii	0.137858201344897	0.0574103414698331	-0.801983421020626	0.63866472808027	0.150888235866197	0.0862345761075078	-0.16968407952248	-0.435996203079932	0.49447515223602	-0.255648456638074	-0.788244991876206	-0.21285856451383	-0.0187200709054938
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas butyriciproducens	1.27939553473004	0.750557522029778	0.738461619926523	1.33181190864022	1.21303084475292	1.28726187020369	1.13673160246521	0.55901768492375	1.28854825138593	1.2484289401382	0.317434464014996	0.567299993035745	0.774510568211434
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	1.12524485490278	0.839110919371224	0.497299563109635	0.737755630724501	0.12578231473512	0.654218613713447	0.673104190358748	0.177901605825872	0.595401070825981	1.04013189694099	-0.013419780301994	-0.168406801942996	0.332677815932395
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	1.36008444598018	0.904708201857037	0.871993012551045	0.972156336563345	-0.000511410589171779	0.877362165027657	0.318847627284298	0.19831047745708	0.943237066097509	1.22245345373494	0.0437386335379546	0.0633948121143283	0.172335165857216
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	-0.408685505023173	-1.6289886121004	-2.24545322293884	-0.524486081725411	-0.567364865824825	0.0563816129578268	-0.525234796248932	-0.962822168192364	-0.341092368365694	-0.0172374331930754	-1.02747468094204	-0.818994368084145	-1.57686468895204
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	0.189151495732447	0.372491388109729	-0.291157797254636	-0.188013845104198	-0.0497824595959546	0.273446118195654	-0.209850121247815	-0.746151131383772	0.197904132366993	0.314896401829539	-0.231673346322012	-0.259378580148723	0.214894780276011
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	1.37546936481966	2.40702037310874	1.21291959952164	2.90302860825412	1.9778340142193	2.28018582809876	1.694212917872	1.14445417248092	2.15059396840769	2.13522924350165	1.15766515717911	1.98940380685235	2.37917520189288
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	0.0556201031079244	-0.530376323432286	-0.647832741193368	0.0633005831767081	-0.0910254181300037	-0.395603510785231	-0.234747672869542	-0.624048434582872	0.352054812194252	0.39827801076859	-0.418884888410158	-0.531312295632364	-0.883717508392098
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	2.32921765922872	2.22540528049111	2.16843104454907	1.38258423401364	2.24367014983482	2.03633760342286	2.822893617283	2.03048781915503	2.09502411725287	2.16983477267913	1.55396989588861	1.2499758737284	1.61155192843145
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	0.73437854621577	-0.0603726941865502	-0.647832741193368	-0.524486081725411	-0.425394604554438	-0.0728301185221794	-0.0580441083798107	-0.184681774799026	0.28887591057272	0.247455121034007	-0.511258208541173	-0.818994368084145	-0.398209692610397
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	-0.860670628766231	-1.29251637547918	-1.49513060158057	-1.84624192170773	-1.17916640693082	-0.875176591047117	-1.32499171186714	-0.647305296747139	-0.831715284814165	-0.741156272419774	-1.80517924953005	-1.69446310543805	-1.86454676140382
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-1.30250338104527	-1.44666705530644	-2.27820641890421	-2.53938910226768	-2.24700703693217	-1.13754085551461	-1.83581733563313	-2.38190635213525	-1.46032394423654	-1.7219855254315	-2.33580750059222	-2.6107538373122	-2.49172755602478
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	0.931088840461824	1.06563856866967	0.350696088917759	0.617611318882438	0.365732984365711	0.687008436536438	1.34397110052703	1.38084295054515	1.28454022998839	1.3989098910765	0.430511608633966	0.685083028692129	0.255716774796267
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	0.350419643328569	1.25020984519764	0.584310940099264	0.0996682273475829	1.37369090476569	-0.10792143833345	1.45227355825655	0.81267678016391	0.529261268321436	0.597128869513756	1.11734962000065	1.34048988126923	0.592189011417479
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	1.00008171194878	0.67359648089365	0.541751325680468	-0.342164524931456	0.508389284767235	0.585225742226496	0.683222320524333	-0.214759230036304	0.503285781918175	0.511606696075594	0.443011771398198	0.685083028692129	0.255716774796267
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	-0.727139236141708	-0.530376323432286	-0.291157797254636	-2.53938910226768	0.245446818491209	-0.606912604452438	0.0295539509381752	3.06999010234109	0.161536488196119	-0.948795637198019	-1.14188503211978	-1.22445947619231	-1.35372113763783
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	2.69058744747166	2.3450697842472	2.2737915602069	1.81731972442192	2.14631915299564	2.12055568250687	2.5219592968173	2.32582042217794	2.47394967012643	2.54069435160981	2.09857436441559	1.86088495605137	1.89665335428974
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	2.76176372593955	2.40348054640362	2.75811524322739	1.25610008690452	2.24570681041662	1.93051207961901	2.4197953741851	1.87417905918079	1.6886657531675	2.66212227544621	2.04246208520395	1.97930271086584	2.16673966485114
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	-0.727139236141708	-1.85213216341461	-0.984304977814581	-1.84624192170773	-1.08955424824113	-1.24290137117243	-0.779764661383812	-1.21875554232956	-0.73640510500984	-0.741156272419774	-1.99933526397101	-1.91760665675225	-1.01724890101662
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	1.27095666608418	0.768906660697975	0.541751325680468	1.36258356730697	1.32380525025482	1.75283090238156	1.26839558091494	0.753587863793904	1.64762031992438	1.50353484215537	0.221419810775407	0.930205486725114	0.948863955356212
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	-1.89029004594739	-1.6289886121004	-2.33402070164614	-2.87299547734176	-1.7004633305641	-1.24290137117243	-0.559523869727564	-0.579097046720606	0.0297672105649953	-0.378250778730406	-1.46033876323832	-1.51214154864409	-1.86454676140382
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	-2.1134335972616	-0.840531251736125	-2.24702328428162	-2.98976808341734	-1.03398439708632	-2.34151365984054	-1.40295325333685	-1.95446233730831	-1.74800601668832	-1.31652041732334	-1.38029605556478	-1.22445947619231	-2.27001186951199
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	2.36956895475229	2.68046732973865	2.06969620386339	1.70193765030307	2.46660980676561	1.75837108275717	2.47777430762406	1.7748912247334	1.93669806601514	1.91120502282185	2.14379946242053	2.09426168364561	1.70028004404013
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	1.58786837685089	1.1182823021551	0.664353647772801	1.07152881037655	0.793176999192651	1.13458502999473	1.02161026654368	0.33057844603483	1.02458270555146	1.18673537113286	0.485571385816994	0.33368514185424	0.563201474544227
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	1.56917624383874	1.94895928130626	1.01717502239554	1.01595895922174	1.78481716830859	1.33055867595701	1.95309597263291	1.20899269361849	1.58121786534875	1.52968012225969	1.50149195863999	1.52441271943016	1.46765774877138
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	-0.555288979215049	0.0574103414698331	-0.514301348568845	-0.83464101002925	-0.340837216526375	-0.395603510785231	-0.0166588922169563	-0.746151131383772	-0.519340599772013	-0.623373236763391	-0.595341325751715	-0.595850816769936	-1.17139958084388
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	-0.167523448206285	0.345092413921614	-0.291157797254636	-0.399322938771405	0.359043996214915	-0.144289082504324	0.70315653542515	0.0458418838128061	0.0978206738100109	0.0126155299566058	0.0620877722061511	0.0633948121143283	0.592189011417479
